"标题","正文"
"叶世诚：伦敦金、美原油今日如何操作 黄金怎么看","　　黄金，凌晨美国总统特朗普公开评论美元走强不利于美国，不满意利率上升，这一言论传来之后，美元指数下挫，黄金快速拉伸上涨，最高触及1229一线，虽然凌晨走V型反弹，但上方1229阻力并未破位，而且整体空头结构依然完整，所以大家不要主观认为这是见底反弹，而去盲目抄底。所谓的抄底也不过是正常的操作而已，只不过是获利区间放大而已，并不是只要抄底，单子就不带止损了。今日行情多空分水岭仍在1229位置，只要反弹不破此阻力位，顺势做空那是可以肯定的，但今天是周五，往往周五都是一个不确定的变数，止盈止损一定要带好。目前的话下跌比上涨概率要大的多，操作稳健一点，以反弹做空为主，所有的多单被套的朋友多单只要保本就平掉，因为单子本身就逆势了，不要想着获利多少，只有站稳了1229上方才能去考虑多单，目前操作的话，继续守上方1229阻力做空，今日操作的话，黄金1225附近就可以开始做空了。　　原油，原油的行情特别容易受到消息面的影响，这个我也不断反复的强调过，昨晚的欧佩克的言论原油下半年的库存及产量的减少，直接导致了原油的暴涨，后市没有强势上涨奠定多头的趋势，但是回落不过力度不大，空头也不明显。目前的趋势也是属于多空胶着的局面，操作上上方关注69.2的压制，下方关注67一线的支撑，日间观望为主，如果亚欧盘就能到达进场点位，那就进场，67.2附近多单进场，68.8附近空单进场。如果美盘到才达进场点位，那就不操作了，黑色星期五，充满了太多的不确定性，晚上休息前单子单子只要不亏损就全部平仓，谁都不知道周末有会出现什么样的言论。　　7.20黄金策略建议　　1、黄金只要守住1229那么1225附近空单就可以进场，以1230为止损点，目标1215附近即可。下方1212附近多单可以进场一次，1208为止损点，看到1218即可，如果休息前单子还没到止盈点位，就提前平仓。　　2、原油亚欧盘如果到了67.2附近那么多单进场，止盈68，止损66.8。如果到了68.8附近那么空单进场，止盈68附近，止损69.2。如果亚欧盘波动不大，美盘根据行情行情的波动可以跟随操作，获利区间放小一些。                                            (责任编辑：DF350)"
"连特朗普都救不了黄金？金价隔夜“死猫跳”后重回跌势！","摘要            贵金属市场近期的走势似乎有些“药石无灵”，尽管隔夜美国总统特朗普打破禁忌公然炮轰了美联储加息，但黄金多头依然“帅不过三秒”！行情数据显示，现货黄金价格周五亚洲时段再度大幅走软，最新交投于1218美元/盎司，隔夜特朗普讲话后的升势，几乎已被完全回吐！                             　　 贵金属市场近期的走势似乎有些“药石无灵”，尽管隔夜美国总统特朗普打破禁忌公然炮轰了美联储加息，但黄金多头依然“帅不过三秒”！行情数据显示，现货黄金价格周五亚洲时段再度大幅走软，最新交投于1218美元/盎司，隔夜特朗普讲话后的升势，几乎已被完全回吐！　　金价隔夜一度跌至去年7月初以来最低水平1211.08美元。从周线的走势看，金价本周恐将收低2%。　　美国总统特朗普周四令人意外地“炮轰”美联储，称美元走强不利于美国，不满意利率上升。此番言论令美元急跌，现货金价格短线飙升至1229.70美元/盎司。但金价随后再度呈现跌势。　　特朗普评价鲍威尔今年出任美联储主席，称他在联储委任了一个很优秀的人。但他认为联储加息可能干扰美国经济复苏，称担心加息的时机可能不好，在日欧央行都保持货币宽松时，加息可能会让美国处于“劣势”(disadvantage)。他说，欧洲在搞货币宽松，欧元在下跌。美元在上涨，这让我们处于劣势。　　这不是特朗普第一次违背美国总统不评论美联储政策和美元汇率的长期作法。“现在我所说的，是我作为一个普通老百姓就会说的，”他称，“即便有人会说‘作为总统你可能不该这么说。’我不会管那么多，因为我的看法没有改变。”　　在特朗普“引爆炸弹”后，白宫稍后作出补救，称总统尊重美联储的独立性，不会干预美联储政策决定。白宫声明称，特朗普对利率的看法是众所周知的，特朗普7月19日关于利率的表态乃重申长期立场。　　分析人士指出，尽管隔夜鲍威尔炮轰美联储的言论，一度提振金价上涨，但影响料将较为短暂。知名黄金资讯网站Kitco特约分析师Gary Wagner就指出，尽管特朗普炮轰美联储，但美联储的独立性是毋庸置疑的。　　Wagner说道：“因此，我们预计美联储不会根据美国总统的言论，以任何方式偏离当前的货币政策。所以美联储更有可能坚持当前路线，我们将继续看到美元走强，迫使金价走低。”Wagner称，根据其计算，金价10%的跌幅中，7%的跌幅要归咎于美元，剩余3%的跌幅是由于市场的抛售压力造成的。　　事实上，从上周到本周，从鲍威尔本人的访谈和国会证词，到美联储公布的报告，无一不显示美联储仍在坚持循序渐进加息的道路。美东时间上周四公布的上任以来首次接受的广播采访中，鲍威尔重申渐进加息立场，称如果让太低的利率保持太久，将会有过高的通胀，或者产生资产泡沫或是房产泡沫。如果行动太快，可能无意中让经济陷入衰退或者打断通胀回升到2%。　　芝加哥商业交易所(CME)最新的“美联储观察工具”显示，目前美国联邦基金期货交易市场预计，今年9月联储加息至少25个基点的概率超过88%。若以每次加息25个基点估算，截至12月末，至少合计加息四次的概率超过60%。　　知名财经资讯网站Economies.com预计，未来数日金价前景依然看空，下一目标位于1204.80美元/盎司。假如金价突破1243.00美元/盎司，那么预期中的跌势将止住，金价将试图再次重获主要看涨趋势。　　Economies.com预计，日内金价交投将位于支撑位1205.00美元/盎司以及阻力位1240.00美元/盎司之间。　　不过，值得留意到是，世界黄金协会(WGC)称，黄金的当前价格表现为投资者提供了一个非常好的入手良机，投资者预期宏观趋势应在未来数月支撑黄金。但世界黄金协会也指出，有三个因素可能会阻止让金价回升：美元走强，投资者对整体风险的承受力较高，以及实物黄金需求疲软。                                             (责任编辑：DF318)"
"老韩品鑫：黄金多头恐难支撑 依旧高空为主","　　基本面 　　周五凌晨1点，特朗普对美联储发表了尖锐而罕见的批评，表达了对美联储的失望，并称美联储可能会扰乱经济复苏。特朗普称美元走强不利于美国，不满意利率上升。这一言论一出美元指数短线暴跌50点至94.91；COMEX最活跃黄金期货合约在北京时间01:02-01:05四分钟内成交量为10747手，交易合约总价值逾13亿美元。导致黄金暴拉14美元至1229.70美元/盎司。 　　技术面 　　黄金日图显示，现货黄金仍处于下行趋势中，目前徘徊在1年低位附近。金价目前走势极为看空，MACD显示下行动能强劲，且RSI徘徊在低位，目前已经跌至超卖水平。目前金价交投在所有均线下方，暗示走势偏空，更长周期来看，金价已经跌破了200周均线在1234美元的支撑，如果金价本周无力升破该水平的话，那么金价将有机会很快下探1200美元关口。4小时图显示，金价目前跌势暂停，但是整体依旧看空，上日刷新一年低位后试图低位企稳，KDJ指标向上，短线或存在反弹机会。今日对于黄金价格的预期趋势为看空。上方需要关注1225/1230一线，下方关注1215/1210一线。 　　现货黄金操作策略： 　　1、建议在1230-1232附近考虑做空，止损5美元，目标看1220-1210美元附近； 　　2、建议在1204-1206附近考虑做多，止损5美元，目标看1210-1220美元附近。                                            (责任编辑：DF350)"
"20黄金V型反弹莫抄底 1222空持有下看！","　　今日凌晨，小时图上突然出现一根长阳，虽然出乎暮鑫老师的预料，但暮鑫老师始终认为这种走势很不正常！暮鑫断定，跌势明确的格局中突然的暴涨，即为对空头主力军的一次腰斩，用股市里的话来讲，俗称为(割韭菜)！而当这种一过性行情结束之后，市场又将重回既有的运行框架内！ 　　黄金，虽然凌晨走V型反弹，但上方1229阻力并未破位，而且整体空头结构依然完整，所以大家不要主观认为这是见底反弹，而去盲目抄底。还是要重点强调，行情是否见底，不能从单一去判断，必须要具备多方面条件，首先是形态，其次反弹力度跟延续性，最后就是关键阻力位破位，目前并没有一个条件符合，所以当前还需将空进行到底。今日行情多空分水岭仍在1229位置，只要反弹不破此阻力位，顺势做空那是可以肯定的，但今天是周五，往往周五都是一个不确定的变数，还是要警惕一点。不管怎么说，目前没有做多的理由，下跌比上涨概率要大的多，而且切勿逆势操作，继续守上方1229阻力做空；看跌，做空，是正确的！没有问题！隔夜的腰斩不是技术上的问题，只能说是你赶上了庄家割韭菜的时候！ 　　而今天，技术指标和形态依然会按照以往的节奏继续往下走！四小时通道空头拐点显示在1205-1207这里，属于必到值！仅是时间上的问题！想抄底，迎波段性反弹，暮鑫老师认为1205-1207将是理想区域！ 　　继续持有空1222空单看跌！看向1207-1205！然后可以抄底？！ 　　具体操作策略； 　　1222空单暴赚中减仓持有！止损下移1224，目标1207即可。 　　原油，最近行情只能用反复来形容，从周初放量下跌后，空头力度明显有所减弱，只是在周二小幅刷新低点，周三再次测试下方66.3支撑反弹，而昨日行情亚欧盘弱势下跌，美盘冲高68.7阻力回落，日线报收下长影十字星。在近期行情局势不明的情况下，还是建议少出手，毕竟日内行情幅度太大，无趋势点位不好把握，唯有一种操作方式还可以使用，前面也有提到过，那就是跟随性的去做交易，但这需要一定经验，因为要通过K线去判断强弱，而且不能太贪心，见好就要收。从当前行情来看，已经二次测试下方66.3支撑位，而上方阻力在68.7位置，昨日也有建议大家守68.7阻力做空，近期只有打破此区间，多空才能更好的延续。至于今日操作，关注上方68.7阻力得失，我个人还是偏向于反弹做空，如果破位，回调再做多；日内走势，美国原油68.6附近做空，止损68.9，目标68； 　　原油具体操作策略： 　　68.6附近做空，止损68.9，目标68！                                            (责任编辑：DF318)"
"7.20黄金仍未见底 防守1229看新低","　　黄金暴涨暴跌，后市如何操作？ 　　黄金方面昨日走出v反，日内反弹测试1229不破形成双顶压制，最后预期跌破1220大关，低位试探1211美元位置，但是随后午夜特朗普突然一反常态不满美元加息，导致美元迅速走弱，市场再度被洗盘，原本走的很好是技术形态再次被打破，黄金高位直接攀升到1229附近，但没有突破这个位置，凌晨打压回落到1222位置收线，因为关键压制位置未能直接上破，由此再度确认了1229作为空头防守的关键性，那么不管是短期还是整体，均表明行情弱势节奏不改，盘面走势定义为偏震荡洗盘的震荡下跌。日内关注1229-1212区间震荡，今天周五，一直提醒自己的实仓客户，只要不是持有的中线单子，尽量在休息前平仓，即使保本或小亏也可以，谁都不知道周末两天会发生什么事，以免周一开盘出现自己不想看到的情景。 　　技术面上，形态被破坏？午夜已见底？NO！昨日连阴下跌！接连跌破1220支撑后，进而抵达1211，形态和空间上而言，下方的空间依旧存在，日线上，即使昨日走出过山车的行情，不过仍受阻于1229的强压，下行走低至1220关口附近，代表1229位置存在强劲阻力。虽然现在出现反弹回升走势，下方以锤子线在底，但是并没有打破当前下行趋势，通道保持完好运行，多头是否延续反弹还有待确认。当前5日-10日均线维持死叉之势向下压制1228-29位置，也就是凌晨反弹高点位置；从形态来看还有下行空间，MACD也是保持绿柱能放量状态。 　　事实上，这是主力的强行吸盘所产生的形态假象！不是反转！也不是见底！但主力这样干，无非就是割去大众化空头！主势上并未发生改变！格局仍是弱势，今日还将下跌！下方关注1218/1212，上方关注1225/1229一线 　　黄金操作建议： 　　1、反弹1227-29做空，激进1225进场，止损1231，目标1222-20 　　2、回调不破1218尝试做多，止损1215，目标1223-27                                            (责任编辑：DF318)"
"7.20特朗普棒打美联储加息 黄金走势分析及中长线布局","　　国际黄金价格下跌至一年低点，因美元强劲。此前美联储主席鲍威尔在证词中表示，在美国经济强劲的情况下，美联储未来需要进一步加息。黄金市场正紧密跟随美元波动，美元走强带动黄金价格下跌。美国经济依然向好，利率仍将上升，因此利好美元，并施压无息黄金。 　　受美国对伊朗原/油出口态度放软、利比亚油产恢复及沙特额外增产等消息的影响，国际油价一路下跌。新隆究其原/油暴跌的根本原因是欧佩克产油国在美国强大压力下不得不放弃减产计划，逐步增加原/油产量，据统计指出欧佩克各国原/油产量预期值已经逐步提高。 　　从日线上看，昨日黄金日线收十字星，波幅虽有限，但是仍然触及年内新低。现在的行情，很多时候都是非常有限的波动，然后不知道什么时候突袭一下，来个大波动，这样的形态我们不能去盲目猜测是不是会形成反转启明星信号。MA均线目前呈现空头排列趋势，金价正在不断冲击新的低位支撑，那么既然目前已经跌破1236一线强支撑，后市金价可能直指千二大关。从4小时来看，黄金走的仍是一个跌落趋势，震荡持续走低，每次接近低点的时候，都会伴随着一波小幅度的反弹，但每次的反弹都充当了黄金空头行情的一次跳板。而黄金在持续下跌后有了进一步的走弱，短期内多头翻身反转的机会不是太大。昨晚深夜黄金暴涨至1222，但还是受制于1229阻力的压制。今日操作思路上建议高空为主，短线操作上关注上方1225一线阻力，下方1210一线支撑。  　　看似简单的买涨买跌，但还是很多投资者为之苦恼，甚至付出惨痛的代价，内行看门道，外行看热闹。目前本工作室VIP实盘指导群本周会免费开放20位体验名额，每天早6点至凌晨2点实时在线指导，提供现价喊单，控制风险；操作不是很理想的朋友可以免费进群体验，对于想要学习黄金、原油等投资产品的朋友也会有较大帮助。 　　【原/油走势分析】 　　从技术面来看，周三日线收阳，轻微止跌反弹修正，但由于周线还未完全拐头，周初快速的下调后，到了周尾延续的量能不足，于是周四继续下跌。目前行情既然已跌破68.0一线的支撑，那短线还是要继续看空。周四日内一路回调，还是要看美盘时段能否适当反弹给到进场时机，建议在70.0下方继续看回调，目前暂定69.4/70.0附近做空，止损0.4美金，初步目标67.8。                                            (责任编辑：DF318)"
"7月20黄金原油中长线布局 500点利润等你拿！","　　 从技术面来看，黄金空头依旧，短线延续下行，周三跌破新低后隔夜反抽震荡。日内短线依旧偏弱，周四日内进一步跌破1220。短线来看，行情未能成功企稳再次走弱，还将延续震荡下行。但是本轮跌破1236后空头呈现加速迹象，相对强弱指标和随机指标均处于超卖状态。日线指标也出现背离，周三收十字星一定程度上显示空头对于下跌已有所犹豫。所以叮嘱大家千万不要认为黄金已跌破新低，就可以肆意看空追空，行情往往就是在市场一片看空追空的时候，出现真正的底部。不过，目前只有收复前高1234才能确认短期看涨趋势的反转，所以红阳为黄金当前需重点关注1236位置，也只有突破此位才能有进一步上涨势能。 　　短线方面，周四早盘受压于1229附近继续走低，短线以此为分水岭继续跟空，目前的空依然是短空对待，日内多单为主，不恋战，不追空的原则。本轮跌势比较凶猛，下方的强支撑区域先看1210，大幅下跌之下，空头出现加速，随时都有可能迎来大幅度反抽，所以目前的做空切记谨慎，做好风险防范，看空不追空，不看大空，不做死空头的原则进行。 　　黄金策略： 　　1、激进的朋友可以在1228-1230做空，止损1234，目标看1223-1221； 　　2、稳健的朋友可以在1234-1235做空单，止损1238，目标看1228-1226； 　　3、下方1215-1216与1212两个位置分批做多布局中长线多单，止损1207，目标看1250-1260-1270。 　　操作策略代表红阳个人观点，不构成买卖依据，仅供参考，投资有风险，入市需谨慎！更多即时策略图1盘中提示。 　　原油技术分析 　　原油昨天是08合约换09合约，今天原油开盘跳开，晚间由于消息面的刺激，下探67.80附近受阻反弹，原油不断拉升，最终在70.15附近下探回落在69.40附近，原油最近的行情是大涨大跌，可谓惊心动魄激动人心，目前原油在4小时布林带中轨一线压制，今晚是否能够突破中轨一线，重获多头趋势再加上今天周五，周线收官及黑色星期五，建议大家做单带好止损止盈，控制好风险，今天也是原油多空分界点，上方关注69阻力，下方关注67一线支撑，具体的操作建议实盘给出； 　　原油操作建议： 　　1、建议在68.8-69附近考虑做空，止损0.5，目标68-67.5附近； 　　2、建议在67-67.2附近考虑做多，止损0.5，目标68.2-68.5附近。                                            (责任编辑：DF318)"
"黄金探底回升 多空都被套你该怎么解？","　　上周周一黄金反弹测试1265涨势变缓，下跌调整，周二探底回升小阴，周三大幅杀跌大阴，周四超跌反弹，周五反而是1250美元没站稳，冲高1248后在美元走强下跌破1240最低触及1236附近，黄金周线收跌，不仅回吐了上一周的涨幅，而且还进一步刷新年内新低！这几天的行情，智结团队都完美把握，总共获利48个点。最近若是有操作不如意的朋友，可以微言刘智结找到我咨询。 　　黄金反弹就是空，下一步空头看1204 　　从大趋势上分析，虽然黄金昨日整体有走出小V反的迹象，日内先是在亚盘测试高点1228不破后转头向下，在1223短线支撑后慢速修正，在下跌之后最高一线到达1225.6一线滞涨回调，欧盘后直接破位1220的强支撑，行情最低下跌触及1217.4，日线从目前来看完全弥补昨日上涨趋势，虽然今天日线还未收线，但是从目前的行情创低点之后，行情并没有有效反弹，反弹微弱，空头更是直接破位1215一线支撑这个位置，晚间反弹1218.5的位置受阻，那么这也是合适的做空点位。 　　而晚间及夜间我们要注意的是，黄金整体趋势依然运行着高点下移，今日早间黄金反弹没能坐上1229回落倒是下破了十字K线低点。低点创新低的空头走势格局，操作上保持空头思路不变，反弹高位做空下看，同样值得关注的是，美指创出了近一年来的新高，短线有回调需求，明天能否继续走强还是要看今天的收线情况，但是从目前看来，既然受阻回调也挡不住强势的上涨，那么反之带来的就是黄金的下跌，所以短线来看，黄金的下跌并没有结束，那些所谓的喊着抄底一定不可信，所有的反弹只是为了修正，所有的反弹也只是为了做空，那么晚间要关注的点位很简单，那就是1220下跌点，顶底的转换让此位成了关键的压力位，晚间不破此位继续看空。下方支撑1212-1210，破位继续持有去看1204。                                            (责任编辑：DF318)"
"苦茶品金：7.20黄金、原油过山车上瘾 要做心里有数的行情","　　昨日黄金整体走出一个过山车，白盘由1228一线回落走跌，美盘初请失业金大幅增多，受消息影响，黄金短线下挫一度触及1211一线。随后美国股市开盘后，美元转跌，黄金止跌反弹，最高回到开盘水平，上方再次回升1228附近，最终于1222.55收盘，日线收阴。　　记得昨日文章说过，黄金一旦下方击穿1220关口将会扩大跌幅，昨日美盘中黄金后面虽然有所反弹，并弥补了整日跌幅，但是可以很明显的看出，上方1230关口的强压让黄金不能做进一步突破，前面分析中也强调多，上方1230关口不破坚定看空，下方1220若击穿坚定看空。日线上，昨日收阴，金价受三均线强压下行，那么周三K线可以基本定于“中继十字星”，所以今日金价预期将会重新试探下方低点。黄金在重新调整之后昨日大幅下挫，扩大下方空间，那么今日黄金依然以空单为主，上方同样靠近1230做空。　　昨日原油在美盘中大幅反弹，白盘冲高69.0后回落至68.0下方，但在美盘有消息称沙特石油出口将会在8月下降，另外至8月4日的四周内，欧佩克的原油出口将减少51万桶/日至2438万桶/日。受消息影响，原油大量资金买进，油价短线拉升，最高直接突破70.0关口，但今日早间行情似乎在跟我们开玩笑，原油开盘低开1.3美金直接于68.0关口跳空开盘。　　回归目前行情，原油在下方试探67.0关口之后，行情走势十分任性，毫无尊法可循，现在的策略主要是针对消息面预期的消息。虽然沙特出面石油出口将会减少，只是逐步增产，但是从油价的走势可以看出，原油多头力量并不充足，而委内瑞拉政府发布计划书，将尽一切能力提高该国的石油生产能力，以谋求经济脱困。另外美元强势站稳95关口，这也是给油价带来很大压力的因素，所以后市原油有机会还是空单为主。                                            (责任编辑：DF052)"
"黄金是否见底反弹？亚盘回撤先做多！","　　 昨晚最后的总结还提醒大家连续下跌之后临近千二关口低位做空要谨慎一些，凌晨就迎来这么一波大幅拉升，完全吞没日内跌幅。特朗普称对美联储提高利率的决定“并不感到兴奋”，加息的时机会扰乱经济繁荣，使美国与实行货币宽松政策的国家相比“处于劣势”。随后市场就迎来一波资金砸盘，COMEX最活跃黄金期货合约在北京时间01:02-01:05四分钟内成交量为10747手，交易合约总价值逾13亿美元。行情大幅拉升最高到位1229一线遇阻转跌，突如其来的这波拉升应该对做空有一定警示作用，连续下跌之后市场基本已经没有抄底的声音，在这个时候上涨很多人才会被杀个措手不及。笔者虽然看到了千二关口支撑的重要性但也没想到上涨会来得这么快。 　　很明显现在关键阻力位是1229一线，只有突破上行才能进一步打开向上的空间，否则行情还将转跌回落。既然这么一波大幅拉升已经出现，笔者个人更偏向于开始尝试做多，确实连续下跌之后逼近千二关口，如果说行情走一波反弹修正合情合理。至于是不是已经见底这个问题有待进一步确认，上方还有1236一线阻力这道坎等着多头去突破。从跌破千三关口开始，行情慢节奏的下跌不知不觉中已经临近千二关口，确实是出乎很多人的意料，在大部分人看好多头的时候空头却持续发力，今年多头是没有太多期待了，大区间震荡收尾是最可能的结局。而千二关口是绝对值得好好布局一次多单的，不敢说一定在这里见底但至少一波反弹是跑不掉的。 　　黄金下跌止步1211一线开始反弹，幸好大幅拉升是发生在凌晨，不然很多人应该会去做空然后被止损。美盘行情下探回升之后在1216附近震荡整理，这是日内走势需要关注的支撑位，如果说现在开始走反弹那么回撤就不能跌破1216一线。凌晨冲高回落之后震荡整理的低点在1221一线，如果行情强势继续拉升这是较为合理的一个起涨点。当然最重要的还是1229高点阻力，得失直接决定接下来行情是向上反弹还是转跌回落。个人观点更偏向于看向上反弹，亚盘回撤在1216之上布局多单，然后看欧盘行情强弱决定是继续持有还是调仓出局，日线下探回升报收长下影线十字星，今天行情走势最大可能是在1216-29区间整理。 　　原油，多次下探不破66.3低点支撑走反弹，注意短期行情迎来反弹修正的可能。首先从73开始的下跌到66.3这个过程之中没有像样力度的反弹，然后多次下探不破66.3低点也说明其支撑的重要性，我们有理由相信行情从这里开始走反弹修正。美盘冲高到位68.7一线转跌回落，这刚好是从73到66.3画斐波那契回调线38.2%阻力位，凌晨回撤止步67.5一线继续反弹，短期行情依旧偏强势运行，如果继续上行强阻力位在70.6高点，斐波那契61.8%阻力位也在这附近。大趋势还是多头没有改变，也不排除回撤修正到位行情继续上涨的可能，短线操作以逢低做多为主，关键阻力位也会考虑做空。操作上日内回撤67.5以上布局多单，继续看反弹。                                            (责任编辑：DF318)"
"黄金十字星反转还是诱多陷阱？日内走势分析","　　 黄金反弹的原因是美国总统称对美联储提高利率的决定“并不感到兴奋”，加息的时机会扰乱经济繁荣，使美国与实行货币宽松政策的国家相比“处于劣势”。这是值得关注的，因为总统们通常不会赞扬或批评美联储，认为货币政策应与财政政策分离。如此反转的态度使得市场对美元的期待下降，对于一些美债持有的投机分子也是给予了一定心理压迫，市场会出现一批抛售美债的情况，美元由乐观转消极，加上机构凌晨1点13亿美元的拉盘，黄金触底出现反弹迹象。 　　美联储主席鲍威尔周三在美众院听证会发言，同时重申了周二的讲话立场，美联储处于其正常加息的轨道上，接连两个交易日都有鲍威尔的证词，并且证词基本一致，所以两日的利空情绪在行情走势上一步步体现了出来，这也是近两日的行情不断刷新新低的一部分原因。 　　周四(7月19)晚间20:30美国当周初请失业金人数，预期22万，前值21.4万，公布值20.7；当周初请失业金人数跌至1969年12月以来新低，表明美国劳动力市场继续走强。7月费城联储制造业指数，前值19.9，预期21.5，公布值25.7；两项数据都是利空金银，乐盈之前也说了从近期的消息面来看，美国经济数据表现良好，就业市场保持强劲，通胀水平上升，初请数据和制造业指数利空金银的概率较大，褐皮书内容显示美国经济发展势头良好，这对于目前涨势喜人的美元指数来说更是如虎添翼，且大概率突破更高阻力，黄金恐会进一步承压下跌。 　　周线图上，金价已经跌破2015年低点以来的上行趋势线支撑，而且K线上出现连续的阴线，叠加MACD指标下穿零轴且绿柱子不断有效放大，MA均线目前呈现空头排列趋势，表明空头力量很强，金价正在不断冲击新的低位支撑。所以乐盈预计黄金预计将进一步下挫，而且下跌空间比较大，按照目前的下跌趋势来看，金价1215关口至1211附近，进一步可能会向下测试1200一线。日线图上分析，均线死叉后向下延伸发散，日K线承压5日均线走弱，而K线持于布林带下轨线下方，布林带开口向下延伸发展；综上所述，乐盈认为当前黄金大周期已经产生破位，空头行情有望进一步延续，因此后市整体趋势我们继续看空。 　　从4小时来看，黄金走的仍是一个跌落趋势，震荡持续走低，每次接近低点的时候，都会伴随着一波小幅度的反弹，但每次的反弹都充当了黄金空头行情的一次跳板。而黄金在持续下跌后有了进一步的走弱，短期内多头翻身反转的机会不是太大，虽然目前K线形态在底部出现阳线十字星且随之倒锤线收线，但综合上方中长期各均线组压制，大势依旧空头氛围浓重。日内操作思路上乐盈建议高空为主，短线操作上关注上方1230一线阻力，下方1210-1215一线支撑。 　　反弹1228附近空单进场，止损1232，目标1215一线； 　　回调1215附近多单进场，止损1210，目标1225一线。                                            (责任编辑：DF318)"
"黄金多空震荡不定 7.20日交易走势分析","　　美黄金7.20日市场面分析 　　1、昨晚美股指数收低；标普跌0.40%；道指跌0.53%；欧洲Stoxx50指数跌0.37%；美元指数涨0.09%；伦铜跌2.03%；WTI原油涨0.38%；Brent原油跌0.38%；黄金跌0.44%。美豆涨0.51%；美豆粉涨0.18%；美豆油跌0.84%；美糖跌0.90%；美棉跌0.48%；CRB指数涨0.04%；BDI指数跌1.84%。离岸人民币CNH贬0.67%报6.7910；德银X-Trackers嘉实沪深300中国A股ETF跌1.86%。上海原油1809涨1.03%。 　　2、美股恐慌指数VIX上涨6.36%至12.87，期权市场对美股后市担忧程度增加。GVZ(贵金属VIX)指数涨4.20%。OVX(原油ETF的VIX)指数跌1.47%。 　　3、货币市场三个月美元LIBOR利率报2.34194%(前值2.34194)；欧元三个月银行间拆放款利率(Euribor)报-0.321%(前值0。-321%)。 　　4、黄金市场XAU(费城金银指数)跌1.46%至79.00，GDM/GOD[黄金矿业指数/金价]比值报0.4921(前值0.4953)，Kitco黄金指数(剔除美元涨跌因素)跌0.31%报1163.13。 　　5、金属市场，伦铜下跌，需求面存疑之际基金加速抛售，美元强势也施压铜价。路透调查预计LME铜今年均价将为6887美元/吨，明年为7110美元/吨。 　　6、黄金收跌，再创一年来最低收盘价。特朗普表示不满美联储加息，导致美元汇率下跌，使金价避免收在今日最低水平。 　　7、美国初请失业金人数跌至1969年12月以来新低，远低于市场预期，表明美国劳动力市场继续走强。 　　8、花旗下调全球股票回报预测，预计至2019年中期的回报率为3%。下调新兴市场股票评级至中性，此前为超配；预计到2019年中期将从当前水平下跌6%。 　　美黄金7.20日盘面走势分析 　　美黄金上个交易日走势上冲到上方最高点是1229.6，下方跌到最低点位是1210.7。从日线上看，昨日收线后是一根下影线很长的阴线，且均线往下走，KDJ虽向上，但MACD还是往下的，关注公-众。号断股手吴军毅进行线下交易指导；而4小时图显示，金价目前跌势暂停，但是整体依旧看空，上日刷新一年低位后试图低位企稳，KDJ指标向上，短线或存在反弹机会，但是今日走跌的可能性比较大。今日美黄金需注意的上方第一个点位是1228.5。第二点位是1233.0。下方第一个点位是1220.0，第二个点位是1215.0。 　　以上建议仅供参考，文章具有滞后性，具体点位实盘为准，合理控制好仓位，切勿重仓或满仓操作，做单严格止损止盈                                            (责任编辑：DF318)"
