"标题","正文"
"蔡丹青：美元走强 金银回落","　　贵金属：美元走强 金银回落  　　周二COMEX金银走跌：纽约金主力8月合约下跌3.8美元至1299.4美元，纽约银主力7月合约下跌0.061美元至16.891美元。沪市金银夜盘跟跌外盘：AU1812跳空低开，暂时收于272.25元；AG1812冲高回落，暂时收于3803元。美元走强，打压金银。投资者亦在等待美联储周三公布货币政策会议结果。6月加息概率极高，且市场认为美联储将加快今年的升息步伐，该预期亦拖累金银。                                             (责任编辑：DF318)"
"美联储6月加息几成定局 黄金承压静待结果","　　纽约6月12日消息，COEMX期金周二下挫，受美元走强打压。纽约时间6月12日13:30(北京时间6月13日01:30)，COMEX 8月期金合约收低3.8美元或0.3%，报每盎司1,299.40美元。 　　华尔街日报美元指数最新上涨0.3%至87.24。美元走强通常打压黄金，黄金以美元计价，当美元上涨时，黄金价格对于外国投资者而言变得更高。投资者亦在等待美联储周三公布货币政策会议结果。 　　大多数市场人士预期美联储周三将加息。投资者亦将尝试判断美联储是否计划加速今年的加启脚步。加息预期可能拖累黄金价格，当借货成本上升时，黄金难以与孽息资产竞争。 　　其它贵金属方面，7月白银期货收低6.1美分，结算价报每盎司16.891美元。9月钯金期货收低1.20美元，结算价报每盎司1,015.30美元。7月铂金合约收低4.9美元，结算价报每盎司901.5美元。                                            (责任编辑：DF318)"
"金银延续横向震荡偏弱","　　外盘走势：今日伦敦金、伦敦银均震荡走低。截止北京时间15:02，伦敦金报收1297.8美元/盎司，日微跌0.06%，延续横向震荡；伦敦银报收16.865美元/盎司，日涨0.65%，仍位于均线组上方运行。　　内盘走势：今日沪金主力继续冲高回落、沪银主力小幅震荡。沪金1812报收272.4元/克，日微跌0.15%，延续横向震荡；沪银1812报收3799元/克，与上一个交易日结算价持平%。期限结构方面，沪期金延续近低远高的正向排列，沪金1806合约和1812合约正价差微扩至4.65元/克。　　市场焦点：1、德国总理发言人：欧盟对美国的报复性关税准备在7月1日实施。2、美国务卿：美国与G7国家关系依然稳固。3、IMF总裁拉加德：全球经济增长面临的风险变得越来越阴暗，在6月份加拿大魁北克G7首脑峰会后尤其如此。信心所面临的最大风险是贸易摩擦。由于政策干扰到贸易的缘故，商业信心正在下滑。　　行情研判：6月12日沪金主力继续冲高回落、沪银主力小幅震荡。期间美元指数冲高回落。此外，美国总统特朗普发推特抨击加拿大和欧盟，贸易摩擦紧张情绪继续发酵。在美联储6月议息来临前，预计贵金属延续震荡偏弱运行。操作上，建议沪金主力1812合约可于272-274元/克之间高抛低吸，止损各1元/克。沪银主力1812合约可于3810-3790元/克之间高抛低吸，止损各10元/克。                                            (责任编辑：DF318)"
"蔡丹青 ：加息预期被消化 金银走势获提振","　　贵金属：加息预期被消化 金银走势获提振  　　周一COMEX金银均收涨：纽约金主力8月合约上涨0.5美元至1303.2美元，纽约银主力7月合约上涨0.211美元至16.952美元。沪市金银夜盘小幅走升：AU1812暂时收于273.05元；AG1812暂时收于3813元。本周贵金属市场投资者将面临诸多风险事件。美联储、欧洲央行和日本央行将公布利率决议，美国CPI数据和零售销售亦将重磅来袭。随着美联储6月加息预期被市场消化，金银企稳反弹。                                             (责任编辑：DF318)"
"白银投资晨报：美指反弹瑕不掩瑜 白银已经“自我放飞”！","摘要            周二(6月12日)亚市盘中，美元指数扩大涨势逼近94整数关，现货白银温和回落至16.87美元附近，银价周一一度逼近17美元整数关，尽管美指小幅反弹，但是并未能有效阻止投资者对白银的热情。                             　　周二(6月12日)亚市盘中，美元指数扩大涨势逼近94整数关，现货白银温和回落至16.87美元附近，银价周一一度逼近17美元整数关，尽管美指小幅反弹，但是并未能有效阻止投资者对白银的热情。 　　技术面分析： 　　美元 　　美元指数本周走势较为震荡，目前，市场已经充分消化吸收了美联储6月加息预期，随着美联储决议的逼近，料美指仍将维持震荡趋势。从技术面来看，美元指数依旧未能完全摆脱下行的风险，投资者需警惕美联储决议之后买预期卖事实行情。 　　白银 　　天图显示，现货白银在升破关键阻力之后持续震荡走高，尽管市场避险情绪回落且美指本周小幅反弹，但是银价表现出极强的韧性。RSI涨势放缓，但MACD上行动能依旧在增强，且MA短期均线上穿上期均线且以较为陡峭的角度朝北运动，暗示银价目前仍有相当强的上行动能。 　　4小时图显示，银价短线涨势放缓，不过技术指标目前依旧交投于较为积极的区域，其云图继续震荡上行，暗示银价短线的涨势仍未终结。 　　操作建议： 　　预计，白银回调空间有限，因此建议投资者在16.71美元附近轻仓做多，止损16.66美元。 　　基本面利好因素： 　　1、上周召开的七国集团(G7)峰会成为G7组织42年历史上分歧最严重的一次。美国总统特朗普的美国优先政策有可能导致全球爆发贸易战，并造成严重的外交裂痕。 　　2、德国中央银行行长魏德曼、荷兰中央银行行长克诺特和欧洲中央银行执委兼首席经济学家普雷特等欧洲中央银行决策者，纷纷表示今年可能尘埃落定规模2.55万亿欧元的购债计划。 　　基本面利空因素： 　　1、10年期美债收益率小幅上升至2.95%。 　　2、道琼斯指数周一收盘上涨5.81点，涨幅0.02%，报25322.31点；标普500指数周一收盘上涨2.96点，涨幅0.11%，报2781.99点；纳斯达克指数周一收盘上涨14.42点，涨幅0.19%，报7659.93点。 　　3、据CME“美联储观察”：美联储今年6月加息25个基点至1.75%-2%区间的概率为96.3%，9月至该区间概率为24.7%。 　　北京时间7:56，现货白银报16.74美元/盎司。                                            (责任编辑：DF318)"
"买盘推动 白银T+D周一夜盘上涨","　　白银T+D周一(6月11日)夜盘上涨，报3708元，开于3639元，上涨69元。白银T+D周二上涨27元，涨幅0.74%，收3695元/克，最高报价3719元/克，最低报价3662元/克。国际现货白银周一(6月11日)亚市早盘开于16.76美元/盎司，最低下探16.71美元/盎司，最高上涨至16.95美元/盎司，终收于16.91美元/盎司，上涨0.15美元，涨幅0.89%。　　本周市场将面临三大重磅事件，二是美联储议息会议的召开，另外欧洲央行本周也将召开议息会议，因此本周市场将会有所波动。分析称，在美联储为期两天的FOMC会议之后黄金价格可能会上涨，市场预期美联储将加息，并已计入价格，黄金最近持续盘整，一旦加息的靴子落地，黄金及其他贵金属将会摆脱盘整重拾升势。有分析认为对黄金的影响将会是负面的，若峰会取得成功，这将会提振美元及美股，以及新兴市场货币，但日元及避险资产将会受到冲击。由于重磅事件密集，因此本周黄金的走势将会以震荡为主。　　从技术上看，黄金目前尽管站上了1300大关，但盘整走势仍然明显，能否企稳仍有待观察，金价仍运行在下跌通道之中。黄金多头近期的目标是要企稳在1300大关上方，其次是突破200日均线。下行方面，下行支撑在1290关口及1286的斐波那契支撑位，若上述水平跌破，金价将有可能跌回前期低点1281.81美元/盎司。　　基本面利好因素：　　1。周一(6月4日)公布的美国4月工厂订单月率为下跌0.8%，低于前值1.6%及预期-0.5%，主要因为交通设备和机械需求下降，但是潜在趋势仍暗示制造业领域保持强劲势头；美国5月谘商会就业趋势指数为107.69，不及前值108.08和预期108.08。　　2。周五(6月1日)公布的其他数据显示，美国5月Markit制造业PMI终值为56.4，低于前值56.6和预期56.6；美国5月ISM制造业PMI为58.7，低于前值57.3和预期58.1；　　3。周四(5月31日)公布的美国4月成屋签约销售指数月率下降1.3%，低于前值0.4%和预期。　　4。周五(5月25日)公布的美国4月耐用品订单月率为下跌1.7%，低于前值2.6%，不及预期-1.4%。受到交通运输设备需求下降影响。不过，排除波动性较大的运输类耐用品来看，美国4月份核心资本耐用品新订单增长超预期，表明商业设备支出在第一季度末放缓后有所回升。　　基本面利空因素：　　1。周五(6月8日)公布的美国4月批发销售月率为0.8%，高于前值及预期0.3%，这对金银市场形成较为不利。　　2。周四(6月7日)公布的美国至6月2日当周初请失业金人数为22.2万人，略高于前值22.1万人但低于预期22.5万人，表明劳动力市场进一步收紧，目前认为劳动力市场接近甚至是达到充分就业状态。5月失业率降至3.8%，为十八年来新低。　　3。周三(6月6日)公布的美国4月贸易帐为下跌462亿美元，低于前值及预期-490亿美元，出口创纪录新高，4月贸易赤字降至七个月新低，其中，商品与服务出口环比增长0.3%，总额至纪录新高的2112亿美元，　　4。周二(6月5日)公布的美国5月Markit服务业PMI终值为56.8，低于前值及预期55.7，但仍录得历史新高，因美国5月经济增速上扬，服务业领域表现显著改善；美国5月ISM非制造业PMI为58.6，高于前值56.8和预期57.5。　　周二重点关注　　20:30 美国5月季调后CPI月率　　22:00 美参议院将对美联储副主席候选人克拉里达和理事候选人鲍曼的提名投票表决　　待定欧佩克公布月度原油市场报告　　次日00:00 EIA公布月度短期能源展望报告　　次日04:30 美国至6月8日当周API原油库存                                            (责任编辑：DF307)"
"三大利好唱响白银“欢歌” 季节性因素也来“伴奏”","摘要            近期白银表现远超黄金，上周银价录得周线上的四连阳，涨幅超过2%，同期黄金涨幅不足0.5%。                             　　近期白银表现远超黄金，上周银价录得周线上的四连阳，涨幅超过2%，同期黄金涨幅不足0.5%。 　　周一早盘白银TD持续拉升，收于3707.00元/千克，涨幅1.06%。 　　随着白银后来居上，近日以来，唱多白银的声音渐响。 　　从技术面看，伦敦经纪商Forex.com的分析师Fawad Razaqzada指出，白银自2月初以来大部分时间都交投在16-17美元/盎司这一狭窄区间内，但随着需求增长、供应过剩缩小，这种情况可能即将改变。他还表示，从月线图上看，白银依然保持长期上涨趋势；从日线图看，银价的低点不断上升，暗示即将上演重大突破。 　　从基本面看，彭博分析师Eily Ong近期在一份报告中指出，鉴于更强的工业需求，以及中国迅速增长的中等收入人群对银饰需求形成的推动，在经历连续三个月下滑之外，白银上涨步伐有望超过黄金。在2018年，黄金/白银比可能逆转当前势头，重新向长期平均水平回归。 　　而在交易员的情绪方面，最新持仓状况表明了他们的看涨立场。截至6月5日当周，COMEX黄金期货投机性净多头头寸减少3714手至111416手。在过去十周中，黄金投机客减持了7周。但与此同时，白银期货投机性净多仓数量连续第五周增加。数据显示，截至6月5日当周，白银期货投机性净多仓增加1981手至19434手，创今年2月以来最高水平。当前白银有超过22万手Comex未平仓合约，大约相当于11亿盎司。 　　季节性因素也来帮忙 　　白银投资者另一个不容忽视的因素是季节性因素。Midas Touch咨询公司的分析师Florian Grummes上周五(6月8日)撰文指出，2018年第三季度，白银价格可能会达到每盎司18.50美元，甚至可能在四季度达到2016年高点21.50美元/盎司，这是基于技术、情绪、季节性和基本面因素的综合作用。从历史上看，白银往往在夏季期间表现突出。报告称： 　　“白银往往会在6月表现极度疲弱，会经历戏剧性的抛售，然后在7月至9月间的夏季期间大幅飙升。”                                            (责任编辑：DF318)"
"美联储加息前夕白银完胜黄金 银价正独享着哪些利好？","摘要            近期白银表现远超黄金，上周银价录得周线上的四连阳，涨幅超过2%，同期黄金涨幅不足0.5%。本周一开盘之后，白银短线拉升，最高触及16.90美元/盎司。近日以来，唱多白银的声音渐响。                             　　 近期白银表现远超黄金，上周银价录得周线上的四连阳，涨幅超过2%，同期黄金涨幅不足0.5%。本周一(6月11日)开盘之后，现货白银继续上涨，短线拉升，最高触及16.90美元/盎司。随着白银后来居上，近日以来，唱多白银的声音渐响。 　　从技术面看，伦敦经纪商Forex.com的分析师Fawad Razaqzada指出，白银自2月初以来大部分时间都交投在16-17美元/盎司这一狭窄区间内，但随着需求增长、供应过剩缩小，这种情况可能即将改变。他还表示，从月线图上看，白银依然保持长期上涨趋势；从日线图看，银价的低点不断上升，暗示即将上演重大突破。 　　从基本面看，彭博分析师Eily Ong近期在一份报告中指出，鉴于更强的工业需求，以及中国迅速增长的中等收入人群对银饰需求形成的推动，在经历连续三个月下滑之外，白银上涨步伐有望超过黄金。在2018年，黄金/白银比可能逆转当前势头，重新向长期平均水平回归。 　　而在交易员的情绪方面，最新持仓状况表明了他们的看涨立场。截至6月5日当周，COMEX黄金期货投机性净多头头寸减少3714手至111416手。在过去十周中，黄金投机客减持了7周。但与此同时，白银期货投机性净多仓数量连续第五周增加。数据显示，截至6月5日当周，白银期货投机性净多仓增加1981手至19434手，创今年2月以来最高水平。当前白银有超过22万手Comex未平仓合约，大约相当于11亿盎司。 　　白银投资者另一个不容忽视的因素是季节性因素。Midas Touch咨询公司的分析师Florian Grummes上周五(6月8日)撰文指出，2018年第三季度，白银价格可能会达到每盎司18.50美元，甚至可能在四季度达到2016年高点21.50美元/盎司，这是基于技术、情绪、季节性和基本面因素的综合作用。从历史上看，白银往往在夏季期间表现突出。报告称： 　　“白银往往会在6月表现极度疲弱，会经历戏剧性的抛售，然后在7月至9月间的夏季期间大幅飙升。”                                            (责任编辑：DF318)"
"特朗普拒绝承认G7联合公报 贸易争端难缓和？","摘要            七国集团(G7)峰会于当地时间9日在加拿大落下帷幕。然而，在G7联合公报发表后，美国总统特朗普拒绝承认这份公报，破坏了华盛顿与其主要盟友之间就贸易纠纷达成的脆弱共识。                             　　七国集团(G7)峰会于当地时间9日在加拿大落下帷幕。然而，在G7联合公报发表后，美国总统特朗普拒绝承认这份公报，破坏了华盛顿与其主要盟友之间就贸易纠纷达成的脆弱共识。　　为期两天的七国集团峰会6月9日闭幕，特朗普因要前往新加坡而提早离席。加拿大总理特鲁多在会后公布获七国领导人一致通过的联合公报。　　然而，特朗普随即在空军一号上发推文，称“加拿大总理特鲁多在G7峰会上表现得那么谦逊和温和，但却在我离开后开记者会称‘美国关税有点侮辱人’，他‘不会被摆布’。非常不诚实和软弱。我们的关税是在回应他对乳制品实施的270%关税！”　　在记者会上，特鲁多谈到加拿大下个月将采取的报复措施，目的是回应特朗普决定对来自加拿大、墨西哥和欧盟的钢铁和铝征收进口关税。“加拿大人，我们有礼貌，我们讲理，但我们也不能受人欺负，”特鲁多告诉记者。加拿大是本次G7峰会的主办国。　　特鲁多办公室对特朗普的推文做出回应：“我们只关心我们在峰会上取得的所有成果。我国总理并没有说他以前没有说过的东西——无论是在公开场合还是与美国总统私下交谈。”　　尽管美国与盟友围绕关税问题激烈交锋，但特朗普离开加拿大时，七国集团似乎已达成妥协。七国在公报中承诺继续就贸易问题磋商，包括致力于改革世界贸易组织，使其现代化与尽可能公平，并寻求削减关税与非关税贸易壁垒和贸易补贴。　　“我们坚持这份取得所有参与者认同的公报，”一位不愿透露姓名的欧洲官员说。德国外长马斯则表示，特朗普拒绝支持G7峰会后发表的公报，破坏了西方合作伙伴的信任。　　相关报道>>>　　G7联合公报:自由、公平和互利的贸易是经济重要引擎　　G7峰会：一张绝了的照片？更爆的是特朗普突然“破口大骂”　　G7峰会不欢而散 各国“斗图”原来是为了这件事                                            (责任编辑：DF318)"
"白银投资晨报：多头暂获上风 白银仍有上行空间！","摘要            周一(6月11日)亚市盘中，现货白银回落至16.74美元附近，随着美元跌势暂缓，白银的涨势也受到一定的限制，从整体来看，美联储决议之前，白银依旧倾向震荡上行。                             　　周一(6月11日)亚市盘中，现货白银回落至16.74美元附近，随着美元跌势暂缓，白银的涨势也受到一定的限制，从整体来看，美联储决议之前，白银依旧倾向震荡上行。　　技术面分析：　　美元　　从盘面走势来看，美元指数已经暂停跌势，目前倾向于震荡，周四凌晨2:00将召开美联储决议，多头纷纷预计，美联储决议可能意味着美元涨势的终结。　　天图显示，现货白银涨势暂停，尽管银价已经升破了云图下行云的压制，但是RSI涨势暂缓，且上行动能正在逐渐减弱，此外，云图云层的走势没有明显的防线，这也在很大程度上暗示，银价倾向震荡，不过整体的风险还是温和偏向上行。　　4小时图显示，银价短线涨势或暂缓，MACD显示上行动能已经大幅减弱，且有高位死叉的趋势，RSI涨势暂停，不过，从均线的走势来看，银价的回调空间不大。　　操作建议：　　预计，白银回调空间有限，因此建议投资者在16.68美元附近轻仓做多，止损16.64美元。　　基本面利好因素：　　1、特朗普在提前离场之后发Twitter抨击加拿大总理特鲁多不诚实，美国拒绝签署G7公报。他继续批评贸易盟国的不公平，并考虑对进口汽车征关税。　　2、脱欧局势不容乐观。欧盟首席脱欧谈判代表巴尼尔指出，两大主要问题仍然存在，即如何强化英国脱欧条款，以及爱尔兰相关问题，英国的爱尔兰边界担保方案不可扩展到整个英国，需要在秋季前解决爱尔兰边界问题。　　基本面利空因素：　　1、10年期美债收益率再度升至2.95%，一周前为2.92%。　　2、目前印度仍然处在印度历中不适宜买黄金的Adhik Maas中，要到6月13日才结束。　　3、上周五公布的美国4月批发库存月率为0.1，好于预期的0。                                            (责任编辑：DF307)"
"黄金交易提醒：超级周开幕 金价或有望先抑后扬","摘要            周一(6月11日)亚洲盘初，金价开盘后小幅上涨，但仍徘徊于1300美元关口下方。上周末举行的G7峰会以不欢而散收场，令市场关于贸易战风险加剧的担忧依然高企，对金价构成支撑。但随着美联储利率决议也将紧随而至，诸多重磅事件揭晓前，黄金投资者料将保持谨慎。                             　　周一(6月11日)亚洲盘初，金价开盘后小幅上涨，但仍徘徊于1300美元关口下方。上周末举行的G7峰会以不欢而散收场，令市场关于贸易战风险加剧的担忧依然高企，对金价构成支撑。但随着美联储利率决议也将紧随而至，诸多重磅事件揭晓前，黄金投资者料将保持谨慎。 　　G7峰会不欢而散，贸易战风险仍高烧不退 　　上周末，引人瞩目的G7峰会落下帷幕，最后以不欢而散收场。尽管G7发布了关于贸易协定的联合声明，但美国总统特朗普却在此后于推特上表示，要求美国代表不在G7联合公报上签名。这意味着由特朗普所挑起的贸易战风险仍将于未来扰动市场情绪。 　　据七国集团(G7)发布联合公报中声明，“七国集团承认自由、公平和互利的贸易是经济和就业增长的重要引擎；七国集团强调基于规则的贸易体系的重要性，将继续打击保护主义。” 　　但此后，美国总统特朗普却声称，由于加拿大总理特鲁多在新闻发布会上发表“虚假声明”，我已经指示美国代表不要在稍早前公布的G7联合公报上签名；加拿大总理特鲁多在G7会议上表现得非常谦恭温和，但却在我离开之后进行了这样的新闻发布会。 　　此前外界普遍猜测，七国集团不会发布包括美国在内的联合公报，原因是特朗普政府与美国在贸易方面的亲密盟友之间存在深刻分歧。尽管七国集团设法达成了一项关于贸易的基本原则，但与美国和其他成员国的关系，尤其是加拿大，在这个问题上的关系仍然紧张。 　　鉴于美国和G7其他国家之间剑拔弩张的关系，此次G7峰会被称之为史上“最分裂”峰会。随着贸易摩擦的加剧，本周初，市场避险情绪升温，黄金价格面临上行风险。 　　美联储利率决议本周登场，专家认为金价将先抑后扬 　　美联储利率决议将于本周登场，市场普遍预期美联储将宣布加息，因而金价在短期内将受到抑制。但也有专家认为，即使美联储最终宣布加息，其所传达的偏谨慎的信号，仍将助金价上涨。 　　据Sprott集团的创始人Eric Sprott表示，尽管美联储加息几无悬念，但美联储将保持谨慎，这意味着金价很可能加息后将转涨。 　　Sprott分析称，美联储的措辞将是市场关注的重点。 预计金价能够承受再次加息的考验。结合过往经验来看，在美联储最近的5次加息后，金价均上涨了10%-30%不等。 　　此外 Sprott还指出，宏观基本面因素也对黄金有利，这可能支撑未来价格。 全球正在发生的宏观基本面因素，也可能导致人们买入黄金。 　　例如，如果你是巴西人，你的货币在一周内下跌了5%，那么你最好还是持有黄金。土耳其和意大利正在发生的事情可能会让欧洲感到不安。而越来越多的出口数据表明，世界经济正在放缓，这将导致利率不会持续上升。 　　Sprott补充称，从过往经验来看，美联储在加息后很少会传达过于鹰派的信号。此外，美国楼市和汽车销售依然疲弱，零售销售未见显著提升，而通胀抬头将为很多领域带来负面影响。因此美联储所传达的负面信息，将被市场放大，并令黄金受益。                                            (责任编辑：DF318)"
"白宫两大经济高官联手炮轰加拿大总理：小心下地狱","摘要            美国与加拿大的贸易冲突，愈演愈烈。美国白宫两名主要经贸顾问于周日(10日)齐齐炮轰加拿大总理特鲁多，斥责对方在G7峰会上，在背后插美国一刀，扬言若任何外国领袖与总统特朗普打交道时带有恶意，地狱将有一个特别的地方留给他们。                             　　美国与加拿大的贸易冲突，愈演愈烈。美国白宫两名主要经贸顾问于周日(10日)齐齐炮轰加拿大总理特鲁多，斥责对方在G7峰会上，在背后插美国一刀，扬言若任何外国领袖与总统特朗普打交道时带有恶意，地狱将有一个特别的地方留给他们。纳瓦罗　　据福克斯新闻报道，白宫国家贸易委员会主任纳瓦罗说，“每一个与特朗普进行不诚实外交，最后还试图背后捅刀子的外国领导人都会下地狱。”纳瓦罗在回应加拿大总理特鲁多针对美国征收“侮辱性的关税”的指责时做出了上述回应。 美国白宫国家经济委员会主任劳伦斯·库德洛也称加拿大总理特鲁多的话是“背后捅刀子”。　　据早前报道，当地时间9日，加拿大总理特鲁多在G7峰会上发表联合公报称将共同致力于打击贸易保护主义，但特朗普随后发推指其发表了“虚假言论”，并指示美方代表不要在联合公报上签字。特朗普表示：“基于贾斯汀(特鲁多)在新闻发布会上的虚假声明，以及加拿大从美国农民、工人和公司身上抽取的巨额关税，我指示我们的代表不要批准公报，同时我们考虑对充斥美国市场的汽车征收关税！”　　特鲁多办公室随后对特朗普的推特作出回应，“我们关注的是在七国集团峰会上所取得的所有成就。总理没有说过以前没有说过的话，无论是在公开场合，还是在与总统的私下谈话中。”                                            (责任编辑：DF318)"
"两大因素压制 黄金弱势整理仍待突破","摘要            上周美元指数表现并不理想，在欧元的强攻之下，指数被压回至94之下，但细看一下，其他非美货币并没有很强烈的跟进欲望，欧元兑美元走出了独立行情，所以黄金也并没有很好的便车可以跟上，来来回回依旧被压制在1300美元之下。                             　　上周美元指数表现并不理想，在欧元的强攻之下，指数被压回至94之下，但细看一下，其他非美货币并没有很强烈的跟进欲望，欧元兑美元走出了独立行情，所以黄金也并没有很好的便车可以跟上，来来回回依旧被压制在1300美元之下。　　这源于本周的央行会议盛宴，市场首先关注的是美联储会议，加息基本达成共识，市场只是想进一步看看联储主席对于下半年的加息频率如何暗示；其次，欧洲央行的会议可能更加吸引投资者眼球，等了一个多季度的量化宽松收紧措施，很有可能在这次会议有所表示，即使不马上行动，市场也渴求他们表示一下态度。　　对于黄金来说，两条都不是好消息。一是美元继续加息，虽然大家已经充分预期并消化，甚至有部分投资者仍然美元的利好落地之时，也是金价利空的耗尽，反而有利于金价反弹。但是我们认为，美元加息的累计绝对值开始令市场资金的配置有实质性的布局改变，所谓金价利空出尽，只是短期行为，一个不争的事实正是全球的无风险回报率随着美元利率的提升，正在慢慢加重持有黄金的成本，除非市场认为仍然还有其他金融系统性风险的出现，否则金价也很难获得上升的动力；二是欧洲央行如果正式出台收紧措施，欧元的需求可能在短时间内会被激发，导致美元指数承压，但是这未必能够成为推动金价上升的直接动力。因为市场同样需要考虑，流动性风险只针对在欧元，对于黄金来说只是搭便车者，幅度上有多大，还需观察。　　贸易摩擦、地缘政治、美元弱势在今年都曾经成为推动金价上升的主要动力来源，但目前再看看这些因素，似乎都在向一个好的方向在发展，虽然未能全部有效解决，但是对话的建立正是谋求博弈平衡的开始，至少市场未觉得正在走向恶化。所以金价升不高，跌不深的特征还是十分明显，然而天平正在向和平一方面慢慢倾斜，作为避险第一品类的黄金来说，还是需要注意风险。                                    (原标题：黄金弱势整理仍待突破)                                                (责任编辑：DF372)"
