"标题","正文"
"高盛上调年内铜价预期  27日现铜或持稳为主","　　隔夜美元走强施压铜价，伦铜收跌24美元，国内外库存连续下降，高盛上调年内铜价预期，今日现货铜或持稳为主。 　　【铜期货市场】隔夜美元指数受振走强施压铜价，伦铜震荡下行，最新收盘价报于6282美元/吨，跌24美元，跌幅0.38%，成交量14811手增加1149手，持仓量309195手减少2143手。晚间沪铜偏强震荡，主力月1809合约最新收盘价报于50050元/吨，小涨50元，涨幅0.10%。                                             (责任编辑：DF386)"
"铜价今日观点 宏观氛围在偏空","　　沪铜主力1809合约沿50000元/吨一线震荡运行，收于其下方，持仓减少，成交量增10万手至38.1万手。值得注意的是，当月合约持仓大减10万余手。现货对当月合约报贴水50元/吨~升水20元/吨，市场畏高驻足，货源持续流出，持货商换现意愿高，成交乏力，货源持续增加，又临近月末，市场买兴与日俱降，供大于求状态再显，明日现货贴水或将进一步扩大。供应端来看，高位TC至90附近后，持货商有意挺价，加之Escondida近期谈判的进展并不顺利，且当前的人民币处于大幅贬值期，炼厂采购难度较大。目前基本面无明显变化，宏观氛围在偏空，空头出手杀跌，多头难有反击之力，铜价低位震荡。                                            (责任编辑：DF386)"
"伦铜结束连跌六周的遭遇","　　LME期铜收涨0.1%，报6297美元/吨，本周累涨2.4%，为最近七周首次录得单周上涨。LME期铝收涨0.2%，报2071美元/吨，本周累涨2.0%，结束此前连跌七周的遭遇。LME期锌收跌0.4%，报2596美元/吨。LME期铅收跌0.9%，报2145美元/吨。LME期镍收涨0.6%，报13860美元/吨。LME期锡收涨0.4%，报19925美元/吨。                                            (责任编辑：DF395)"
"2018年7月26日山东淘汰鸡价格行情","　　山东-郓城地区淘汰鸡价格：4.05-4.2元/斤；【参考价】 　　山东-聊城地区淘汰鸡价格：4.05-4.2元/斤；【参考价】 　　山东-莒南地区淘汰鸡价格：4.05-4.2元/斤；【参考价】 　　山东-德州地区淘汰鸡价格：4.45元/斤； 【参考价】 　　山东-乐陵地区淘汰鸡价格：4.05-4.2元/斤；【参考价】 　　山东-平原地区淘汰鸡价格：4.05-4.2元/斤；【参考价】 　　山东-宁津地区淘汰鸡价格：4.05-4.2元/斤；【参考价】　　山东-济宁地区淘汰鸡价格：4.05-4.2元/斤；【参考价】 　　山东-梁山地区淘汰鸡价格：4.05-4.2元/斤；【参考价】 　　山东-泗水地区淘汰鸡价格：4.05-4.2元/斤；【参考价】 　　山东-泰安地区淘汰鸡价格：4.05-4.2元/斤；【参考价】 　　山东-肥城地区淘汰鸡价格：4.05-4.2元/斤；【参考价】 　　山东-济阳地区淘汰鸡价格：4.05-4.2元/斤；【参考价】                                            (责任编辑：DF309)"
"18年7月26日CMX铜期货收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算HG18072.842.842.792.79041711142.81HG18082.852.852.792.8088245492.81HG18092.862.862.82.8101004471746832.82HG18102.872.872.822.82020725762.83HG18112.882.882.822.82017819832.83HG18122.892.892.822.83018972730612.84HG19012.842.842.842.8404817922.85HG19022.852.852.852.850189612.86HG19032.912.912.852.8504039353412.86HG19052.912.922.862.87052091992.88HG19062.882.882.872.870924382.88HG19072.882.892.882.88017335852.89HG19082.872.892.872.89074042.9HG19092.912.912.892.89037932942.9                                            (责任编辑：DF395)"
"午后伦铜走低 预计晚间沪期铜震荡偏弱","　　今日早市沪铜主力1809合约跳空高开于50270元/吨，开盘后，短多离场，铜价快速回落至50150元/吨，之后缓慢震荡下行。午间开盘后，空头增仓，铜价承压日均线，至盘尾，空头获利离场，铜价小幅回升，收于50140元/吨，涨120元/吨。持仓减3042手至19.6万手，成交减9.9万手至28.2万手。昨夜美元走低，早间伦铜高开于6370美元/吨上方，沪期铜紧跟走势，重心上抬至50000元/吨一线，多空力量在此博弈，铜价沿日均线上下穿行。国内收盘后，伦铜下跌，回吐今日全部涨幅，预计晚间沪铜开盘低开补跌。晚间关注欧央行行长德拉吉在记者会上的讲话，美国6月耐用品订单环比初值及美国本周初次失业救济申请人数。                                            (责任编辑：DF376)"
"沪铜振荡走高 但短期需警惕技术回调","　　外盘走势：亚市伦铜承压下滑，尤其沪铜收市之后，下跌速度加快，交投区间为6378-6259美元/吨，其中截止北京时间16:20,3个月伦铜报6273美元/吨，日跌0.47%。持仓方面，截止7月24日，伦铜持仓量为30.9万，日减2143手，近期伦铜减仓上涨，显示空头逢低积极获利了结。 　　内盘走势：今日沪铜主力合约1809振荡反弹，日内交投于50290-49750元/吨，尾盘收于50140元/吨，日涨0.46%，为连续第四日上涨。期限结构方面，沪期铜维持近低远高的正向排列，沪铜1808合约和1809合约正价差扩大至140元/吨，显示远期合约反弹意愿加强。 　　市场因素分析：亚市美元指数探底回升，现交投于94.18。美国6月季调后新屋销售年化总数为63.1万户，低于预期的66.8万户。目前市场聚焦于周五的美国二季度GDP，预期二季度增长率高达4%。铜市行业资讯方面，据悉，秘鲁总统将宣布启动Quellaveco铜矿项目，该铜矿头10年的年均产量将达30万吨，高于之前预估的22.5万吨。 　　行情研判：7月26日沪铜1809合约振荡反弹至50140元/吨，因中国政府将采用财政和金融共同发力。但沪铜收市后，伦铜承压下滑，显示多头逢高积极获利，短期需警惕持续反弹之后的技术修正，建议沪铜1809合约可于49500-50200元/吨间高抛低吸，止损各450元/吨。                                            (责任编辑：DF381)"
"上海期货交易所7月24日铜仓单跌3338吨","　　上海期货交易所7月24日上海地区铜库存合计66836吨，较上日跌3138吨；广东地区铜库存合计4246吨，较上日跌100吨；江苏地区铜库存合计27363吨，较上日跌100吨；浙江地区铜库存合计2653吨，较上日持平；江西地区铜库存合计0吨，较上日持平；总共合计101448吨，较上日跌3338吨。                                            (责任编辑：DF120)"
"上海现货：主要金属粉末产品7月26日","名称规格产地/牌号最低价最高价平均价涨跌电解铜粉-200目、-300目沪产6064620铝粉-200目、-300目沪产17.5017.8017.65↓0.1锡粉-200目、-300目沪产130145137.50银粉-200目、-300目沪产3800390038500钴粉-200目、-300目沪产6206306250钨粉-200目、-300目、-400目沪产2722742730碳化钨粉-200目沪产2702722710 　　                                            (责任编辑：DF386)"
"上海金属网金属价格指数（铜铝铅锌锡镍）7月26日","指数SHMETX22,387.52涨跌-45.72涨幅度-0.20%铜对当月卖盘 c30 基准价(元/吨)铜 49920铝 14150铅 19250锌 21690镍 111400指数说明更新日期：7-26                                            (责任编辑：DF386)"
"晓雯论金：恒指黄金原油白银铜走势分析操作策略","　　原油：EIA美国原油库存全面利多 沙特油轮受袭暂停曼德海峡原油运输 　　EIA周三公布的美国原油库存报告全面利多，沙特因油轮受袭而暂时停止曼德海峡的原油运输，且美元承压回落，为油价反弹创造了助力。截至收盘，美油期货涨0.73%，报69.26美元/桶；布油期货涨0.89%，报74.41美元/桶。　　 　　外汇：美元落败非美货币趁势上扬 欧元生死只听今晚德拉基一句话 　　因美国总统特朗普获得来自欧盟的让步，美元指数周三一度刷新两周以来新低，尽管曾小幅反弹，但日内整体呈下行趋势，收跌0.41%，报94.194，非美货币则集体上扬。 　　今晚19:45欧洲央行将公布7月份的利率决议，从目前市场的普遍预期来看，欧洲央行此次决议并不会采取任何行动，且货币政策声明可能会采取中性偏鸽的立场。自欧央行6月会议以来，欧元区经济数据总体表现有所改善，但欧央行不会因此在7月会议上调整政策。欧央行对通胀的信心有所增加，但因贸易担忧而抵消，欧央行仍不敢掉以轻心。随后在20:30，欧央行行长德拉基将召开新闻发布会，投资者应密切关注其讲话内容。不过市场预期在具体加息时间这一问题上，德拉基料不会正面回答。 　　7.26恒指行情分析布局 　　恒指近期受股市影响上涨趋势也是比较强大，目前趋势还是多头，开盘看回落一线支撑位置继续多单进场，今日目标不需太激进，稳健即可，由于前两天涨势比较大，昨晚开始行情比较疲软，短期看多即可，情况不好就暂时观望，等待实仓布局。 　　1:建议回落在28900-28930附近做多，目标看29100，止损80个点 　　7.26黄金行情分析布局 　　黄金昨日完美抵达1233止盈位置，捕获8美金利润，以目前日线MACD双线在底部金叉向上，以及四小时线突破上方多重压力，目前也已经震荡上行突破MA60一线压制位置，整体来看多头还是较为强烈，由于短期上行比较凶猛，日内来看小幅回落在多单进场即可。 　　1:建议在1231附近做多，目标看1237一线，持续上涨看1241压制位置，止损4美金 　　7.26原油行情分析布局 　　原油昨日主要以看空为主，日内获利接近止盈点位，晚间EIA重新布局多单，可翻阅本人朋友圈，实仓获利不菲，后半夜反弹上去到今日开盘再次回落，日线来看MACD双线目前依然向下，目前四小时线上轨也是一线压力位置，布林带小时线短期是多头趋势，今日来看先反弹高位再做空为主。 　　1:建议在69.45美元附近做空，目标68.50美元，止损0.4 　　7.25白银行情分析布局 　　白银昨日上涨到止盈点位之后，昨晚再次布局多单，已经无力上行，并在原位震荡了起来，昨日主要看趋势反弹，今日指标多头也比较明显，短期来看还是多头为主。 　　1:建议在15.620附近做多，目标看15.750，止损0.08 　　7.26铜行情分析布局 　　铜上个星期走震荡，本周有反弹力度挺大的，这两天涨势比较凶猛，目前已经到布林带日线中轨一线压力位置附近震荡，上方有所压制，需要再次发力才能突破，目前MACD也已经是一个向上的趋势，今日来看还是看多为主。 　　1:建议在2.8530附近做多，目标看2.8800，止损0.01个点                                            (责任编辑：DF318)"
"美元回落助力 沪铜或震荡偏强","　　 1 行情回顾 　　上一交易日沪铜主力Cu1809开盘49690，收盘49910，最高50270，最低49670，持仓量减少0.74万手，成交量增加10万手。夜盘震荡，微跌0.04%。LME3个月期铜收涨0.69%，COMEX主力收涨2.18%。 　　2 基本面消息 　　上一交易日，上海有色网1#电解铜均价为49895，上涨705，现货贴水15，贴水扩大25。上一交易日，LME铜库存减少2025吨，SHFE铜库存减少3865吨，库存整体下滑，支撑铜价。 　　宏观方面，美国与欧盟达成协议削减贸易壁垒，美股收涨，美元指数走低。上周EIA原油库存降幅大于预期，原油收涨。行业方面，Escondida铜矿薪资谈判陷入僵局，市场静待谈判结果。同时，有色金属仍受到国内经济刺激政策的支撑。 　　3 技术分析 　　沪铜主力昨日收以长上影小阳线，反弹受到阻碍，不过MA5和MA10仍在上行，等待与MA20的金叉，KDJ和RSI上行放缓，MACD红柱继续变长。 　　4 综合分析 　　综合来看，铜矿罢工预期升温，且中国经济刺激政策带动铜价上行，同时美元指数的走弱，也为铜价反弹助力，今日沪铜或偏强震荡，参考区间：49500-50700。                                            (责任编辑：DF318)"
"铜价今日观点 铜价低位震荡","　　沪铜主力1809合约沿50000美元/吨一线震荡运行，收于49910元/吨，涨710元/吨。持仓减7459手至19.9万手，成交增10万手至38.1万手。值得注意的是，当月合约持仓大减10万余手。现货对当月合约报贴水50元/吨~升水20元/吨，市场畏高驻足，货源持续流出，持货商换现意愿高，成交乏力，货源持续增加，又临近月末，市场买兴与日俱降，供大于求状态再显，明日现货贴水或将进一步扩大。供应端来看，高位TC至90附近后，持货商有意挺价，加之Escondida近期谈判的进展并不顺利，且当前的人民币处于大幅贬值期，炼厂采购难度较大。目前基本面无明显变化，宏观氛围在偏空，空头出手杀跌，多头难有反击之力，铜价低位震荡。支撑位48000元/吨，压力位50000元/吨。 　　                                            (责任编辑：DF386)"
"基本面利多提振 26日铜价格新多可入场","　　美欧贸易谈判顺利，提振市场情绪，预计风险偏好上行，同时Escondida谈判依然毫无进展，罢工可能性加大，且沪铜库存持续下滑，基本面向好支撑铜价上行，新多可入场。　                                            (责任编辑：DF386)"
"7月25日铜(市场)为49958.75元/吨","　　7月25日，铜(市场)参考价为49958.75元/吨，与7月1日(51146.25)相比，下降了2.32%。                                            (责任编辑：DF380)"
"LME7月25日铜铝库存统计","　　据LME数据显示，7月25日铜金属库存总存量 252,400公吨，日减2,025公吨；铝金属库存总存量1,209,225公吨，日减2,900公吨；铝合金库存总存量维持12,520公吨。                                            (责任编辑：DF314)"
"25日铜价格延续反弹 逢低做多","　　据海关总署数据显示，6月我国废铜进口量为20万吨，同比减少39.8%，环比下降4.76%，1-6月废铜进口累计量为115万吨，同比下滑37.8%。我国海关总署从5月4日开始实施的对进口美国废物原料实施风险预警监管措施。伦敦三个月期铜跌0.3%，报每吨6,130美元，上周期铜连跌第六周，触及一年最低的5,988美元。上海现货铜报价在49070-49300元/吨，涨450元/吨，贴10元/吨-升40元/吨。今日现货市场在早盘的高报价之后，价格继续维持昨日的报价水平，市场货物充裕，但未见大量进口铜，国内的仓单补充了部分现货需求。　　操作上：沪铜1809合约今日延续反弹，尾市收于49910，当前伦铜6000美元支撑，沪铜反弹建议逢低做多。　　                                            (责任编辑：DF386)"
"伦铜上挑20日均线 关注谈判进展","　　隔夜，伦铜欧美盘强势上破6300美元/吨，上触20日均线，盘尾部分多头平仓离场，小幅回落，收于6262美元/吨，涨134美元/吨，成交增8466至22409，仓量维持31.2万手。 　　沪铜主力开盘后多头率先增仓进场，一举将铜价带至高位50270元/吨，随后部分短多获利了解，收于50090元/吨，涨870元/吨，沪指仓位维持60.1万手。 　　中国近期接连释放出的政策信号令市场信心有所修复，股市连续三天强势反弹，宏观情绪短期有所企稳，叠加Escondida罢工传闻的催化作用，吸引多头进场，但从仓位变化来看，以短多资金为主，可见当前担忧仍未散去，在保持底部反升思路的同时，应警惕中国经济数据继续走软带来的打击。预计伦铜上方挑战20日均线，区间6270-6330美元/吨，沪铜49900-51300元/吨。现货预计贴水30-升水20元/吨。                                             (责任编辑：DF386)"
"沪铜跳空高开高走 短期反弹意愿攀升","　　外盘走势：亚市伦铜围绕6250美元/吨附近窄幅波动，交投区间为6302-6241美元/吨，其中截止北京时间15:55,3个月伦铜报6252美元/吨，日微跌0.16%，较此轮回调低点5988美元/吨回升4.43%。持仓方面，截止7月23日，伦铜持仓量为31.2万，日减21手，近期伦铜减仓上涨，显示空头逢低积极获利了结。 　　现货方面：据SMM报道，7月25日上海电解铜现货对当月合约报贴水50元/吨-升水20元/吨，平水铜成交价格49820元/吨-49920元/吨。早盘沪期铜承压50000元/吨，市场畏高驻足，货源持续流出，持货商换现意愿高，早市当月票报价好铜平水-升水20元/吨，平水铜报价贴水30元/吨左右，成交乏力，持货商主动下调报价，当月票已显全面贴水，好铜贴水20元/吨左右，平水铜贴水40元/吨左右，下游多为完成月内长单量 ，湿法铜僵持于贴水90-80元/吨，今日市场成交仍围绕依托当月票据的需求，大多数持货商已进行下月票交易，与当月票价差至30元/吨左右，下月票好铜贴水30-贴水10元/吨，下月票平水铜贴水70-50元/吨。铜价反弹已近50000元/吨，货源持续增加，又临近月末，市场买兴与日俱降，供大于求状态再显，明日现货或将全面贴水，有进一步扩大贴水态势。 　　内盘走势：今日沪铜主力合约1809高开高走，日内交投于50270-49670元/吨，尾盘收于49910元/吨，日涨1.22%，为连续第三日上涨。期限结构方面，沪期铜维持近低远高的正向排列，沪铜1808合约和1809合约正价差扩大至100元/吨。　　市场因素分析：亚市美元指数围绕94.5附近窄幅波动，现交投于94.55。美国7月Markit制造业PMI初值为55.5，略高于前值的55.4，市场预期为55.1。此外，德国7月IFO商业景气指数为101.7，稍高于预期的101.5。目前市场聚焦于周五的美国二季度GDP，预期二季度增长率高达4%。铜市行业资讯方面，据悉，全球最大的铜矿智利Escondida铜矿运营方周二表示，已在谈判中向工会代表提出了最终版薪资合同提议，内部包括提高签约金以及涨薪1.5%，但该提议与工会方面此前要求的涨薪5%，且每人发放40000美元奖金的要求相去甚远，目前市场对该铜矿仍存在罢工预期。 　　行情研判：7月24日沪铜1809合约振荡反弹至49910元/吨，因中国政府将采用财政和金融共同发力。同时，铜价持续走低之后，仍面临技术反弹需求，建议沪铜1809合约可于49500-50200元/吨间高抛低吸，止损各450元/吨                                            (责任编辑：DF381)"
"25日铜价格领涨有色 沪铝多头不改","　　 7月25日，受宏观利好刺激，大宗商品延续上涨行情，沪铜期货领涨有色板块，主力合约Cu1809报49910元/吨，涨幅1.44%；沪铝主力合约al1809报14385元/吨，涨幅0.52%；沪锌主力合约zn1809报21445元/吨，涨幅0.59%；沪镍主力合约ni1809报110920元/吨，涨幅0.92%。 　　本周，自国务院常务会议后市场普遍认为定调转变，上半年的金融去杠杆化的基调将转为以保证经济稳定增长为目标，对基建扩张的预期将在近期持续提振有色金属的价格，但还是应该警惕各国贸易货币政策不确定性造成的风险资产可能的反抽或价格巨震。铜方面，作为宏观经济的风向标，“铜博士”近日的连续上涨行情代表了市场情绪的转好，值得注意的是，近期的上涨包含了对Escondia的谈判的预期，如果必和必拓的最终提议遭到拒绝，罢工将在8月展开或带动铜价持续上扬。镍方面，截止7月24日LME镍库存为26万吨，较上个月减少1.4万吨，为历史极低位，供给端放量的困难及需求端新能源汽车的爆发对硫酸镍的强劲需求将持续支撑镍价上行。对于后市，建议对锌等异动品种观望为主，更多关注铝市确定性机会，操作上铝市多头继续持有。                                            (责任编辑：DF062)"
"今日铜价行情价格7月25日","　　今日铜价行情价格7月25日市场/品种 价格涨跌长江市场(1# 铜)49960-49980元/吨720上海现货(1#电解铜)49820-49970元/吨705南海(佛山黄杂铜)25900-26100元/吨200上期所(当前月份收盘价)49810元/吨640伦敦(铜最新价)6264美元/吨2广东南储(阴极铜)49960-50160元/吨720                                            (责任编辑：DF318)"
"25日现货铜价上涨  整体成交略显平淡","　　07月25日沪铜走势：今日沪铜高位整理，全线飘红，主力月1809合约开盘报价49690元/吨，盘中最高50270元/吨，最低49670元/吨，结算50020元/吨，收盘49910元/吨，涨710元，涨幅1.44%。沪铜主力1809合约全天成交量380778手增加100084手，持仓量减少7458手至199500手。　　长江铜业网铜价格统计：今日国内现货铜价格继续上涨，1#铜价报49940元/吨，涨710元，贴水50—升水10；广东现货1#铜价报50060元/吨，涨720元；长江现货1#铜价报49970元/吨，涨720元，升水0—升水20；上海现货1#铜价报49895元/吨，涨705元。　　今日亚盘，伦铜偏强震荡运行，北京时间15:00伦铜最新报价6278美元/吨，涨16美元，涨幅0.25%。现货方面，贴水有所扩大，下游畏高驻足观望，货源持续流出，整体成交略显平淡。智利Escondida铜矿运营方已提出最终版薪资合同提议，包括提高签约金至27700美元和涨薪1.5%，但工会此前要求是涨薪5%且每人奖金40000美元，罢工风险依然存在或继续对铜价有所支撑，预计晚间沪铜偏强震荡。                                            (责任编辑：DF386)"
"上海现货主要加工材料7月25日(锡铜杆铜丝)行情","名称规格产地/牌号最低价最高价平均价涨跌Φ3mm无氧铜丝智利/国产升水铜拉制(硬)智利/国产升水铜拉制(硬)上海506705087050770↑690Φ3mm无氧铜丝智利/国产升水铜拉制(软)智利/国产升水铜拉制(软)上海507705097050870↑690Φ8mm无氧铜杆智利/国产升水铜拉制上海505705077050670↑690漆包线QZ0.1-3.0MM国产531205707055095↑705焊锡条63A63A云锡、华锡、个旧103500106500105000↑500焊锡条60A60A云锡、华锡、个旧100000103000101500↑500无铅焊锡锡99.3%铜0.7%云锡 157000150500153500152000↑1000                                            (责任编辑：DF062)"
"沪铜1809：关注50700压力 切勿追高","　　1、基本面：供需基本大致平衡，废铜进口受限；偏空。 　　2、基差：现货49200，基差-110，贴水期货；中性。 　　3、库存：7月24日LME铜库存减275吨至254425吨，上期所铜库存较上周减23377吨至211319吨；中性。 　　4、盘面：20天线以下运行；偏空。 　　5、主力持仓：主力净持仓空，主力空减；偏空。 　　6、结论：罢工再次波澜，中国再启财政宽松再次，沪铜筑底反弹，沪铜1809:关注50700压力，切勿追高。                                            (责任编辑：DF318)"
"铜：沪铜大幅反弹","　　伦铜大幅反弹，站上6210美元。伦铜上涨幅度较大，主要是中国出台宽松政策，激励沪铜大幅上涨，之后也提振了伦铜。 　　基本面，供应面铜市供大于求，预期今年下半年也是如此。CFTC数据显示近期投机商持仓转变为净空。中国国务院总理李克强主持召开国务院常务会议，部署更好发挥财政金融政策作用，要求财政金融政策协同发力，更有效服务经济实体经济和宏观大局。要求保持宏观政策稳定，积极财政政策要更加积极，稳健货币政策要松紧适度，坚持不搞大水漫灌式强刺激。沪铜受国内国外良好的利多氛围带动，夜盘高开高走，继续强势反弹，并且盘中一举突破50000整数关口。 　　图形来看，沪铜日线上连续反弹，而且还出现了跳空这种很强的方式上涨，表明反弹走势较强，后市空间还有扩延的可能。伦铜库存254425吨，-275吨。24日洋山铜溢价(提单)63—75；均价69(+1)。24日国内现货市场价格：长江49240-49260；华通49100-49280；广东49240-49440；上海有色网49100-49280，均价49190(+460)较前日上涨。升贴水贴20-升40 均价升10(-15)。国内现货水差维持升水支撑期价。 　　交易策略：沪铜连续反弹势头较强，后市反弹空间还有可能扩延。建议高位空单持有，短线逢调整短多保护。                                            (责任编辑：DF318)"
"宏观情绪好转 25日铜价格前空暂离场","　　基本面，Escondida谈判毫无进展，罢工可能性加大，沪铜库存持续下滑，宏观面，国务院表明将采用更加积极的财政政策、适度宽松的货币政策，一定程度上缓解了悲观情绪，整体市场风险偏好有上行趋势，然而美欧贸易谈判仍有一定的不确定性，综合考虑，追多安全边际不高，前空暂离场，新单宜观望。　　                                            (责任编辑：DF386)"
"7月24日长江有色金属网铜铝锌铅锡镍早评","　　长江铜价短评：受助于中国财政刺激举措，基本金属集体走强，隔夜伦铜收涨逾2%并触及两周高位，库存维持下降格局支撑铜价上行，预计今现铜上涨。 　　长江铝价短评：股市上涨以及美元指数回落提振基本金属市场人气，隔夜伦铝上涨14美元，中国铝消费需求增速预期向好，日内铝价偏强运行，料今现铝上涨。 　　长江锌价短评：原油上涨提振市场人气，隔夜伦锌高开高走收涨40美元；国常会支持扩大内需，释放全面宽松信号利好金属，沪锌受益反弹，今现货锌或上涨。 　　长江铅价短评：欧元走强打压美元，基本金属获提振，隔夜伦铅收涨逾1%，受益于中国央行财政政策刺激举措，今日沪金属全线走高，料今现货铅价格上涨。 　　长江锡价短评：受美元回落支撑，隔夜伦锡低开高走收盘上涨185美元，昨日伦锡库存大降逾4%回到近四周低位，期锡受振全线走高，今日现货锡有望跟涨。 　　长江镍价短评：股市上涨提振，伦镍盘中触及两周高位收涨1.68%，中国将实施更加积极的财政政策以提振国内经济增长需求，市场人气回暖，今现镍或上涨。                                            (责任编辑：DF386)"
"空调消费强劲 但8月铜管开工率或出现季节性回调","　　夏日炎炎，黄梅天过后空调进入了传统的消费旺季，空调的需求会直接影响铜管企业的开工率情况。 　　据SMM调研数据显示，6月份铜管企业开工率为95.60%，环比增加1.69个百分点，同比增加5.78个百分点。6月铜管企业开工率延续增长态势，开工水平持续处于高位。目前铜管下游空调行业步入消费旺季，6月重点空调企业排产量环比增加，主因部分大型空调企业在消费旺季下，为加大出货力度，抢占市场份额，而主动提高排产量。 　　今年上半年，空调行业消费依然保持强劲，据国家统计局数据显示，1-5月空调累计产量同比增加16%，一方面，因原材料价格上涨和资金趋紧，房地产装修时间拉长，因此房地产对家电的消费支撑仍在；另一方面，空调行业已进入更新换代周期，空调需求增量较大。此外，目前渠道商仍有补库需求。 　　SMM表示，7月除了铜管行业，其余行业消费继续转淡，预计整体铜材开工率有所下滑，而预计7月铜管企业开工率为95.70%，继续维持高企。但需要注意的是8月铜管开工率或出现回落，因空调的排产具有季节性，8月是空调销售旺季但并非空调生产旺季，据了解格力、海尔等国内大型空调生厂商8月的排产量或有所下降，美的8月存在检修需求。                                            (责任编辑：DF307)"
"7月24日铜(市场)为49245.00元/吨","　　7月24日，铜(市场)参考价为49245.00元/吨，与7月1日(51146.25)相比，下降了3.72%。                                            (责任编辑：DF380)"
"沪铜振荡走高 短期技术反弹需求占主导","　　外盘走势：亚市伦铜振荡微涨，截止北京时间16:00,3个月伦铜报6164美元/吨，日微涨0.59%，日内交投区间为6184-6110美元/吨。持仓方面，7月20日，伦铜持仓量为31.2万手，日减2616手，近期铜价减仓运行，显示多空减仓离场，交投趋于谨慎。 　　现货方面：据SMM报道，7月24日上海电解铜现货对当月合约报贴水20元/吨~升水40元/吨，平水铜成交价格49100元/吨-49250元/吨。进口铜入库量增加，市场货源充裕，早市持货商挺价意愿降低，好铜报价升水30-40元/吨，平水铜报价平水-升水10元/吨，下游畏高，持货商换现意愿增强主动调降，好铜升水20元/吨左右，平水铜降至贴水20-贴水10元/吨，但买兴不佳，重返卖货者众多接货少的状态。今日有部分贸易商为当月票而来，市场下月票据占比越来越多，下月票与当月票价差拉大，下月票报价好铜平水左右，平水铜报价为贴水40-30元/吨。后续供应货源还将稳定增加，目前的现货升水在票据因素消散后，现货升水周后恐难为继。　　内盘走势：沪铜主力合约1809合约振荡反弹，日内交投于49500-48940元/吨，尾盘收于49310元/吨，日涨0.59%，为连续第三日走高。期限结构方面，铜市维持近低远高的正向排列，沪铜1808合约和1809合约正价差维持于70元/吨。　　市场因素分析：亚市美元指数冲高回落，现交投于94.61附近，隔夜美国10年期国债收益率升至2.96%，触及五周高点，因市场对美联储年内还将加息2次的预期偏强。目前市场聚焦于周五将公布的美国二季度GDP。行业资讯方面，智利Escondida铜矿运营方周一称，已正式邀请工会代表参加周二(7月24日)的会议，并向工会提交最终版薪资合同提议，周二是谈判的截止日期。如果该提议遭到拒绝，该公司和工会还将举行为期5天的政府斡旋谈判。 　　行情研判：7月24日沪铜1809合约振荡走强至49310元/吨，显示美元走强亦未能限制铜价反弹，其内在反弹意愿较强。操作上，建议沪铜1809合约可背靠48800元之上逢低多，入场参考49100元附近，目标关注49800元/吨。                                            (责任编辑：DF381)"
"现货供过于求 铜压价空间较大","　　南储华东报价：电解铜均价：49200元，涨510；升贴水报价：-10至30元，跌10。华东方面，宏观面压力缓解，铜价继续反弹，持货商换现意愿较高，且有仓单流入市场补充货源，而贸易商积极性不高，整体接货一般，导致现货流通充裕，日内平水铜转为贴水后，成交开始改善，整体成交一般。今日升水铜主流成交对期货当月合约升水30-40元，平水铜贴水20元左右，湿法铜贴水50-60元。　　南储华南报价：电解铜均价：49340元，涨460；升贴水报价：140至160元，跌55。广东方面，周二广东地区库存较大幅增加，出货者热情不改，而某大型下游企业检修的影响继续发力，接货者看跌升水谨慎观望，供过于求，日内平水铜升水下调至130元/吨，接货者仍可继续压价，总体成交一般。今日升水铜主流成交对期货当月合约月升水160-170元，平水铜升水130-140元。　　                                            (责任编辑：DF386)"
"7月24日赣州恒轩纸业双铜板纸价格平稳","　　据生意社了解： 产品名称价格类型克重价格(元/吨)双铜板纸经销价100g6800双铜板纸经销价105g6700双铜板纸经销价120g6600双铜板纸经销价128g6600双铜板纸经销价150g6600双铜板纸经销价200g6300双铜板纸经销价250g6300                                            (责任编辑：DF120)"
"上海期货交易所7月23日铜仓单跌4829吨","　　上海期货交易所7月23日上海地区铜库存合计69974吨，较上日跌4829吨；广东地区铜库存合计5953吨，较上日持平；江苏地区铜库存合计27463吨，较上日持平；浙江地区铜库存合计2653吨，较上日持平；江西地区铜库存合计0吨，较上日持平；总共合计104786吨，较上日跌4829吨。                                            (责任编辑：DF120)"
"铜价今日观点 沪铜这周进入反弹格局","　　MLF扩大担保品范围以及新开展的5020亿元操作政策的影响，国内资金面预期略有恢复，市场信心有所回暖。基本金属都呈现反弹格局，沪铜震荡走高，围绕日均线宽幅震荡，收于49000元/吨上方，表现一定的抗跌性。现货对当月合约报平水~升水50元/吨，贸易投机氛围仍不佳，下游按需采购，僵持特征凸显。基本面来看，6月我国废铜进口量为20万吨，同比减少39.8%，环比下降4.76%，1-6月废铜进口累计量为115万吨，同比下滑37.8%。我国海关总署从5月4日开始实施的对进口美国废物原料实施风险预警监管措施。由于进口铜的减少以及废铜的被替代，LME和上期所库存出现连续下降，现货升水快速拉升，现货表现抗跌，宏观情绪短暂修复后基本面略有支撑对基本面有所支撑。铜矿谈判将进入尾声，若无法达成合同，政府将进入调停。沪铜这周进入反弹格局，小幅震荡收涨，但空间有限，上方压力位50000元/吨，支撑位49000元/吨。                                            (责任编辑：DF386)"
