"标题","正文"
"中银国际证券：价值投资风格料延续 指数难有行情","摘要            近日，在上海举行的中银国际证券2018年度策略会上，中银国际证券表示，2018年指数难有行情，震荡为主。就市场风格而言，价值投资理念将延续。行业配置上，建议稳中求进，以低估值防御板块打底，以景气向上的行业进攻。                             　　近日，在上海举行的中银国际证券2018年度策略会上，中银国际证券表示，2018年指数难有行情，震荡为主。就市场风格而言，价值投资理念将延续。行业配置上，建议稳中求进，以低估值防御板块打底，以景气向上的行业进攻。　　中国银行首席经济学家曹远征认为，2017年中国经济正在筑底，经济稳定的微观基础开始夯实，使得杠杆率开始稳定，去产能和去杠杆交织的问题得以缓解。在宏观经济基本触底的情况下，防范金融风险应成为经济政策的重要考虑，其中有序地去杠杆是方向。　　就人民汇率趋势问题，央行参事、中欧陆家嘴国际金融研究院常务副院长盛松成表示，近期人民币大幅升值主要是中国经济金融形势主导的结果，随着短期因素逐渐消退，预计人民币汇率会保持基本稳定。预计未来人民币兑美元可能在6.6左右，人民币不会大幅升值也不会大幅贬值。　　具体到投资方面，中银国际证券指出，2018年预计监管力度不减，通胀压力上行，经济增长无忧，外围环境趋紧，导致2018年利率中枢将较2017年上移。但流动性的量则较2017年边际改善。大类资产方面，股票仍优于债券，考虑到通胀的上行和经济增长超预期的可能性，商品依然值得重视。　　中银国际证券认为，2018年的A股市场，从估值、宏观周期、货币政策等方面综合看，指数难有行情，震荡为主，投资者要降低业绩预期。就市场风格而言，2017年是价值投资元年，2018年价值投资理念将延续。但由于过去两年好公司股票价格都已大幅上涨，并且估值不再便宜，2018年投资将比较难做。投资者需要把价值理念向其它领域蔓延，去选择好行业、好主题、好个股。2018年行业配置，要稳中求进，以低估值防御板块打底，以景气向上的行业进攻，重点推荐石油石化、房地产、公用事业、银行、电子、通信等；主题投资方面重点推荐一个短板(技术短板)、两大攻坚(污染防治和精准扶贫)、三大新支柱产业(新能源汽车、5G通信、智能科技)。个股选择方面，建议在大市值中选择盈利确定，中市值中选择成长性更好，长期投资者关注低估值的高分红个股。　　股市评论>>>　　海通证券姜超：看好股市成一致预期 债市仍不乐观　　光大证券：春季行情如期演绎 短期不宜“急躁”　　李大霄：9大理由助力A股创25年最长连阳记录　　股市策略>>>　　华泰策略：盈利主线首推消费 农村消费升级弹性或超预期　　中金公司：年报业绩仍可能超预期 三条主线布局年报行情                                    (原标题：中银国际证券:价值投资风格料延续)                                                (责任编辑：DF309)"
"三大利空导致市场下跌 耐心等待回调企稳","摘要            【三大利空导致市场下跌 耐心等待回调企稳】越声理财上周末强调，沪指在连续上涨不断逼近3450点后，上周四、周五量能出现萎缩，盘中多次跳水，预示着资金分歧开始加大，短期震荡将加剧，昨日市场的走势验证了这一观点。展望后市，今年的春季躁动行情尚未结束，但短期有震荡整固需求，上证指数重点关注60日线以及半年线附近支撑。操作上，建议控制好整体仓位，耐心等待回调企稳后的上车机会。(投资快报)                             最新价：2743.08涨跌额：-24.94涨跌幅：-0.90%成交量：12221万手成交额：1243.21亿元换手率：0.37%上证指数行情??领涨个股??大盘资金流向??7*24小时快讯??进入上证指数吧领涨行业1、煤炭采选涨幅：2.59%上涨：32家下跌：2家领涨股：平庄能源涨幅：10.06%2、港口水运涨幅：0.8%上涨：20家下跌：7家领涨股：长航凤凰涨幅：10.09%　　 周一上证指数放量宽幅震荡，尾盘出现跳水杀跌模式，最低下探至3402点，收盘失守5日线下跌0.54%报3410点，终结了此前的十一连阳走势。创业板指数低开震荡走低，尾盘加速下跌，盘中最低下探至1727点重挫逾3%，跌破了去年的12月的两个低点，创下阶段新低。板块方面，保险、银行、家电、石油等板块逆市上涨，半导体、锂电池、煤炭、钢铁等位居跌幅前列。个股出现普跌，两市近2800只个股下跌，其中26只个股跌停，近500只个股跌幅超5%，同时有27只个股涨停。　　从昨日盘面来看，市场出现了惨烈的分化格局。一方面，以上证50成分股为代表的大盘股强势上涨，上证50指数大涨1%再创阶段新高。上证50成分股合计成交近900亿元，吸引了众多资金。中国太保、中国平安、中国人寿三大保险股大涨逾3%；平安银行大涨4.8%领涨银行板块，工、农、中、建等四大行涨幅均超过2%；中国石化、保利地产、万科等权重股也纷纷大涨。另一方面，代表小盘股的创业板指数出现破位走势，创下近5个月新低。科技成长股成为重灾区，其中半导体板块领跌两市，板块中英飞特、国民技术跌停，通富微电、富瀚微、韦尔股份等个股暴跌逾8%。锂电池板块也出现大跌，前期的龙头股赣锋锂业、天齐锂业等重挫逾7%。另外，累积涨幅较大的周期股也纷纷遭受资金的抛售，三钢闽光、潞安环能等周期股跌幅居前。　　越声理财认为，昨日市场出现下跌主要受三个因素影响。首先，周末的金融数据不及预期。周末公布的数据显示，去年12月新增社融1.14万亿，同比少增4999亿；M2增速由11月的9.1%再度回落至8.2%，创历史新低。周末的数据低于市场预期，是明显的偏紧的数据，表明央行关紧了货币供应的闸门，而社融信贷大降，预示经济下行承压。其次，资管新规细则密集落地。日前监管层发布《股票质押式回购交易及登记结算业务办法(2018年修订)》、《私募投资基金备案须知》、《中国银监会关于进一步深化整治银行业市场乱象的通知(银监发〔2018〕4号)》等。上述文件均是资管新规细则的落地，金融监管对市场会有一定的负面冲击。第三、近日国债利率上行。数据显示，十年期国债收益率在12月下旬基本稳定在3.9%附近，但在近几日出现了新的变化，从1月11日开始快速上行，昨日最高摸至4.05%，突破了去年11月份的高点4.017%，利率的上行预示市场资金面偏紧，将压制股市估值，特别是中小创受影响较大。　　越声理财上周末强调，沪指在连续上涨不断逼近3450点后，上周四、周五量能出现萎缩，盘中多次跳水，预示着资金分歧开始加大，短期震荡将加剧，昨日市场的走势验证了这一观点。展望后市，今年的春季躁动行情尚未结束，但短期有震荡整固需求，上证指数重点关注60日线以及半年线附近支撑。操作上，建议控制好整体仓位，耐心等待回调企稳后的上车机会。　　大势分析>>>　　李大霄：9大理由助力A股创25年最长连阳记录　　李志林：现在谈牛市为时尚早 但优质小盘股易出妖股　　后市攻略>>>　　国金策略李立峰：高分红策略将贯穿全年A股投资　　李少君 ：寻找通胀中的机会 布局两条投资主线(附股)                                    (原标题：三大利空导致市场下跌 耐心等待回调企稳)                                                (责任编辑：DF305)"
"郑眼看盘：权重股仍强 小票多数大跌","摘要            本周一A股杀跌，上证综指收挫0.54%至3410.49点，深证综指跌1.80%至1913.77点。此外，中小板、创业板综指分别跌2.15%、2.79%。沪综指在11连阳后首度拉出阴线，该指数跌幅小于其余股指，主因是银行股、保险股、地产股相对强势。                             　　本周一A股杀跌，上证综指收挫0.54%至3410.49点，深证综指跌1.80%至1913.77点。此外，中小板、创业板综指分别跌2.15%、2.79%。沪综指在11连阳后首度拉出阴线，该指数跌幅小于其余股指，主因是银行股、保险股、地产股相对强势。　　人民币这几天猛涨，但这可能对A股没啥支撑。人民币强势显然与美元指数最近几天走势极弱相关，而美元指数猛跌并非是因美元基本面本身很弱，主要是对手货币中的英镑、日元、欧元等碰巧均有利好。事实上，美联储3月下旬加息的概率是在上升的，这利好美元。　　预计本周四我国会有大量2017年12月的经济指标公布。个人观点，股票投资者在理解经济数据时不妨多一些逆向思维，即经济强势时短线不宜预期股市走牛，因管理层去杠杆的决心及力度很可能会因经济良性发展而进一步强化。　　国债期货昨大跌，这可能与相关监管政策收紧相关，不一定意味着资金面进一步收紧。实际上，央行昨在公开市场开展了1500亿元逆回购操作，同时还开展了3980亿元MLF操作，因当日有1000亿元逆回购及1825亿元MLF到期，净投放2655亿元。　　A股如此杀跌可能与权重股抱团过于疯狂相关，这对小票持有者的信心打击很大。昨贵州茅台股价差点摸到800元，盘中市值曾破万亿，加上银行股、中石油等翻红，所以小票投资者一般就不太敢买了，部分还有盈利的投资者一般倾向于减持兑现。　　A股杀跌的另一原因是交易所近日收紧了上市股票质押规则，新规则为上市公司大股东等通过质押股份获得资金带来不小难度。市场是炒预期的，部分资金可能提前抛售存在相关风险的个股，造成这些股票抛压沉重。其他方面也有些利空，如银监会严查影子银行及资金违规进入楼市、股市等。　　总之，短线消息面除了央行继续释资这一利好外，其他方面以偏空为主。由管理层最近的一些言行看，防范化解金融风险应是其短期内最主要的目标。当前的经济展现出了足够韧性，管理层可能并不过分担心经济增速因此承压。　　在强监管背景下，估计市场“二八现象”暂会延续，资金应更倾向于抱团大蓝筹，投资者宜顺势而为，不必与超级主力对着干，否则很难讨到好去。投资者应正视以下这个简单的道理：公募等大机构有配置要求，他们总得拿些股票，再说花的是别人的钱，一般是不易紧张的，这些机构如果买股，目前市况自然首选大蓝筹。　　未来几个月，一件完全可预期的事情是A股会正式被纳入MSCI国际指数，且权重还有望不断提高。很明显，在此预期下，部分大机构可能有恃无恐，暂时还没道理过分紧张。                                    (原标题：郑眼看盘：权重股仍强 小票多数大跌)                                                (责任编辑：DF370)"
"有人已喊出“大牛市来了”","摘要            【有人已喊出“大牛市来了”】在上周的行情中，不仅蓝筹白马股继续走强，题材炒作也如火如荼，区块链板块成为新年最大热点。如此火爆的行情，已经有人喊出“大牛市来了”！(每日经济新闻)                             最新价：2743.08涨跌额：-24.94涨跌幅：-0.90%成交量：12221万手成交额：1243.21亿元换手率：0.37%上证指数行情??领涨个股??大盘资金流向??7*24小时快讯??进入上证指数吧领涨行业1、煤炭采选涨幅：2.59%上涨：32家下跌：2家领涨股：平庄能源涨幅：10.06%2、港口水运涨幅：0.8%上涨：20家下跌：7家领涨股：长航凤凰涨幅：10.09%　　 在上周的行情中，不仅蓝筹白马股继续走强，题材炒作也如火如荼，区块链板块成为新年最大热点。如此火爆的行情，已经有人喊出“大牛市来了”！　　牛博士：多个板块全面开花，轮番表现，这样的行情，让人感觉牛市已经到来。　　道达：首先，周边市场其实早已经是牛市了，纽约股市自然不用多说，不停创出历史新高。而港股市场从去年开始，也一直是按照牛市的节奏在运行，上周五恒指报收于31412.54点，距离2007年历史高点31958.41点只有几百点，也就是不到2%的涨幅，港股就要创历史新高了。相对而言，A股市场感觉还在牛市的酝酿之中，不过即便如此，却已经有不少人喊出“大牛市已经来了”的口号。　　对于“A股大牛市”的观点，有些观点不完全认同，但也有观点是比较认同的。比如，其中一个观点认为，股市将在融资功能方面持续发挥重大作用，持续提高股权直接融资的比例，从而间接达到提高中国企业的科技创新能力和优化中国产业结构的战略目标。　　确实，如果A股市场要在宏观经济中发挥融资功能方面的重要作用，那么必须要营造一个良好的市场氛围，而一轮牛市到来，无疑对新股发行将起到关键作用。同时，也只有一个牛市行情，才能消化这么多的新股。否则，如果行情不好，新股融资面临压力，那么提高直接融资比例也会面临压力。　　牛博士：达哥也比较赞同牛市已到的结论？　　道达：其实，去年下半年，我曾经在文章中说过，从中长期看，A股市场已经进入牛市初期。从2016年初的沪指低点2638点算起，到现在的3400点，沪指累计涨幅近30%，这至少是一轮技术性牛市，或是慢牛行情。所以现在到了2018年，这一波慢牛行情依然在继续。　　但更为重要的一点是，这轮牛市依然是结构性牛市，也就是少数蓝筹股、白马股的牛市。而近期，虽然一些题材股开始轮番表现，但对中小创而言，却并没有摆脱弱势格局。截至上周五，上证50指数已经创出去年以来的收盘新高，沪深300指数也逼近前期高点。但反观中小板指数和创业板指数，表现明显要差得多，上周五创业板指数甚至是逆势大跌1.03%。所以，即便大家可以对中长期行情保持乐观，但还是那句话，心里要清楚什么是强的，什么是弱的？　　牛博士：现在的问题是，大盘已经“11连阳”，调整随时可能出现，你觉得操作上应该注意些什么呢？　　道达：首先，我认为大家需要做的，应该是忘记“11连阳”。“11连阳”已经成为过去，继续强调这一点，意义已经不大。当然，短期的调整确实也随时可能出现，甚至不排除单日大幅下挫的可能。但是，看一下大盘的周线和月线，从中长期角度看，市场依然是处于一个较强的趋势之中。　　其次，在操作层面，我认为大的机会，依然是在大盘蓝筹股上。今年6月份，A股将正式纳入MSCI，增量海外资金进场后，大概率还是会买入这一类个股，所以我认为持股的重心，还是在优质白马股上。　　那么，近期各种题材股的炒作也非常热闹，是否有必要去参与？答案也是肯定的。说句实话，任何一个炒股的人，谁又能够绝对抵挡得住题材炒作的诱惑呢？谁又不会对一些“性感”的题材而动心呢？但是，在动心的同时，心里还是一定要清楚，哪些诱惑值得你去长情，哪些诱惑只不过是过眼云烟。　　所以，题材股可以参与，但我个人认为，最好还是适当地去参与，控制好风险，设好止损价，轻仓参与是可行的。另外就是，对于近期一些已经涨幅过大的品种，也不要去追高，短线参与一些有题材，但涨幅还不算太大的个股就行了。　　大势分析>>>　　李大霄：9大理由助力A股创25年最长连阳记录　　李志林：现在谈牛市为时尚早 但优质小盘股易出妖股　　后市攻略>>>　　国金策略李立峰：高分红策略将贯穿全年A股投资　　李少君 ：寻找通胀中的机会 布局两条投资主线(附股)                                    (原标题：道达投资手记：有人已喊出“大牛市来了”)                                                (责任编辑：DF370)"
"晨会精华：短期关注补涨逻辑 存量博弈谨慎追高","摘要            【晨会精华：短期关注补涨逻辑 存量博弈谨慎追高】今天券商晨会上，分析师表示，短期市场可能关注补涨逻辑，存量博弈下，谨慎参与追高炒作行情。                             最新价：2743.08涨跌额：-24.94涨跌幅：-0.90%成交量：12221万手成交额：1243.21亿元换手率：0.37%上证指数行情??领涨个股??大盘资金流向??7*24小时快讯??进入上证指数吧领涨行业1、煤炭采选涨幅：2.56%上涨：32家下跌：2家领涨股：平庄能源涨幅：10.06%2、港口水运涨幅：0.78%上涨：13家下跌：9家领涨股：长航凤凰涨幅：10.09%　　周一市场延续温和扩张，上证综指收涨0.52%站上3400点，实现七连阳；深证成指和创业板指分别收涨0.35%和0.26%。行业表现方面，周期股(采掘、钢铁、有色)及房地产领涨；电子、通信及电气设备跌幅较大。主题表现上，次新股、区块链及钛白粉板块领涨；蓝宝石、无线充电及5G指数跌幅较大。今天券商晨会上，分析师表示，短期市场可能关注补涨逻辑，存量博弈下，谨慎参与追高炒作行情。　　华林证券：　　短期来看，市场资金做多热情高涨，但仍因理性对待，周期板块年报业绩预期或将提前透支，地产、石化等板块持续发力难度较大，存量博弈下，谨慎参与追高炒作行情，积极关注春节期间，农产品板块涨价的交易性机会及次新板块年报行情。仓位5 成，仅供参考。　　东北证券：　　市场自2016年下半年，上证综指自阶段底部区域上行修复的行程大多能够达到8%左右，以2017年底市场前期回调底部区域3260点附近估算，市场也仍然有继续上行空间。伴随着指数反弹，昨日全市场成交额也升至5600亿元，为去年11月以来高点。我们估算博弈/存量指标预计上升至0.38附近，在存量资金格局下，成交放大过快可能会透支未来上涨的资金支撑潜力，因此需要留意市场成交规模的扩张节拍。从网络搜索词频等数据来观察，场外资金对股市的关注度尚未上升，仍需持续观察网络关注度、新开户、余额宝情绪指数等指标提供的增量资金验证信息。　　川财证券：　　市场春季行情大概率延续。短期来看，我们依然认为短期市场维持强势，尽管可能出现震荡回踩，但幅度有限，春季行情远未结束，建议仍积极配置个股，主要是：一是市场趋势上，流动性预期当前显著改善，元旦后 shibor 各期限利率和 3 月期、 1 年期国债收益率全面大幅下行，国债收益率期限倒挂已经消除，尤其是在上周出台一系列针对银行委托贷款、同业等的监管措施后，国债仍企稳，昨日 10 年期国债还大幅探底回升，显示短期对金融去杠杆以及春节前流动性偏紧的担心预期已经明显改善，对股市的风险偏好和估值提升有利；此外，部分城市放松限购，这短期将提升市场对周期板块盈利改善以及经济有较强的韧性的预期，也提升了市场风险偏好。二是配置上，指数短期上行后面临强势震荡，风险偏好已经有所提升，加上短期 IPO 规模有所回落，短期市场可能关注补涨逻辑，首先是蓝筹中的大金融和消费、交运等低估值补涨蓝筹；其次是成长中的芯片、 5G、游戏等龙头个股等均值得逢低配置。　　爱建证券：　　在增量资金有限存量资金博弈的大环境下，市场更多地还是会以板块轮番波动的结构性波段行情为主。从技术面分析，沪深股指新年以来连续收复中短期均线和多空分界岭，同时也一并收复了5和10周均线，市场做多力量有所增加，股指中期趋势由弱逐步转强；目前沪指依然处于3250-3450的箱体区间，年前周线级别的调整目前告一段落股指开始小幅回升，近期市场依托短期均线震荡上行，市场人气逐渐回升；但由于本月中旬后解禁市值达5448.4亿元市场仍将面临严峻的考验，如今上周的K线缺口乖离较大，同时日线指标也逐步进入高位区，市场的技术性休整在所难免，因此预期短期市场延续宽幅震荡，把握市场节奏控制仓位，维持高抛低吸策略。                                            (责任编辑：DF302)"
"期指主力维持涨势 沪指站稳3400收获7连阳","摘要            昨日期指市场全天维持涨势，IF和IH震荡加剧，有冲高迹象，IC波动仍加大，午后涨幅稍有扩大。此外，午后三大主力增仓加大。                             名次会员简称多单持仓比上交易增减名次会员简称空单持仓比上交易增减1中信期货3274971中信期货3175642五矿经易2331342光大期货1797283国泰君安1525493国泰君安1650484乾坤期货1196-114瑞银期货1312-65广发期货908-565国投安信1195-26海通期货859156银河期货1142587申银万国836367上海东证1095178银河期货822308海通期货870709永安期货789129兴证期货863910华泰期货674-810华泰期货824-25合计18000？283？合计18356？270　　昨日期指市场全天维持涨势，IF和IH震荡加剧，有冲高迹象，IC波动仍加大，午后涨幅稍有扩大。此外，午后三大主力增仓加大。　　午后，两市持续持续高位震荡，创指也持续走高跌幅收窄。尾盘，沪指震荡后涨幅收窄后持续拉升走高，截至收盘，站稳3400涨0.52%收获7连阳。深成指走势大体相同，创指午后持续上攻，最终由红翻绿。　　截至收盘，沪深300指数报4160.16点，涨幅为0.52%，IF1801报4163.8点，涨幅为0.43%；上证50指数报2947.76点，涨幅为0.53%，IH1801报2950.2点，涨幅为0.35%；中证500指数报6446.18点，涨幅为0.45%；IC1801报6433.0点，涨幅为0.41%。　　期指成交持仓方面，IF1801成交13194手，持仓24043手，日增仓323手；IH1801成交9043手，持仓13602手，日增仓50手；IC1801成交7945手，持仓17838手，日增仓-126手。　　期指升贴水方面，IF1801升水3.64点，IH1801升水2.44点，IC1801贴水13.18点。　　总体来说，节后期指总持仓温和回升，同时由于指数止跌并大幅反弹，多头减仓迹象放缓，部分多头资金小幅增仓。预计期指经过前期多日上涨，上行速度将有所放缓，未来一周将以高位振荡走势为主。                                    (原标题：期指主力维持涨势沪指站稳3400收获7连阳)                                                (责任编辑：DF305)"
"A股趋势判断现分歧 中小板或重新被关注","摘要            6日在上海召开的2018年中国首席经济学家论坛上，天风证券首席经济学家刘煜辉表示，A股的港股化是一个必然的趋势，港股选择的机会明显比A股大很多。                             　　在全球货币政策转向的当下，不少金融机构的首席经济学家对于A股风格转换和大类资产配置产生了分歧。　　6日在上海召开的2018年中国首席经济学家论坛上，天风证券首席经济学家刘煜辉表示，A股的港股化是一个必然的趋势，港股选择的机会明显比A股大很多。　　新时代证券首席经济学家潘向东在论坛上认为，2018年金融市场无风险利率将是平稳的。在市场出现改善之时，股票债券都有机会。他强调：“其实整个杠杆率不管是居民杠杆率，还是政府杠杆率，在全球而言都是比较低的。非金融企业杠杆率偏高，主要是因为过去企业融资主要通过信贷的方式，而不是通过股权的方式。”　　股市2017年的特征是上证50往上走，创业板往下走。潘向东认为，这说明一些存量资金在博弈。当时流动性紧张，市场选择抱团取暖，集中配置白马股。进入2018年，当流动性边际改善的时候，资产配置是不一样的。因此，2018年中小板也会迎来一些机会。　　持有此类观点的还有交银国际董事总经理洪灏。他认为，2017年是个非常极端的白马股行情。2016年至今主板涨幅很高，主要就是因为白马股盈利的改善速度比中小板快，直接导致了2017年的行情。但这主要是由于上游的大宗商品生产商盈利改善得来的。2018年，反而是细分行业龙头股的盈利改善值得关注，中小创是被忽略的板块。　　长江养老保险首席经济学家俞平康给出的大类资产配置方案也选择了细分行业龙头。他认为，2018年股票市场的机会大于商品市场，后者大于债券市场的机会。债券市场看货币总量，股票市场看公司业绩。在结构转型过程中，肯定会有一些公司业绩开始不断改善，特别是新兴行业。整体而言，债市在货币条件比较紧的情况下，不太会有大的机会。但是总体上，股票市场会维持2017年的格局，上涨的股票远远少于下跌的股票。具体方向是新兴行业里面的白马蓝筹。                                    (原标题：A股趋势判断现分歧 中小板或重新被关注)                                                (责任编辑：DF309)"
"市场迎来开门红 机构围绕业绩展开布局","摘要            【市场迎来开门红 机构围绕业绩展开布局】2018年A股市场迎来开门红。从机构布局的思路看，2018年市场的价值投资逻辑不改，业绩依然是布局的核心主线。在上市公司年报披露即将拉开帷幕的情况下，业绩稳定增长或者超预期的公司或将受宠。（上海证券报）                             　　2018年A股市场迎来开门红。从机构布局的思路看，2018年市场的价值投资逻辑不改，业绩依然是布局的核心主线。在上市公司年报披露即将拉开帷幕的情况下，业绩稳定增长或者超预期的公司或将受宠。　　价值投资逻辑不改　　新年以来，建筑材料、采掘、化工、钢铁、房地产等行业表现抢眼，食品饮料、家用电器等消费板块紧随其后，而高估值的传媒、军工、计算机等板块表现相对居后。　　在沪上某私募基金经理看来，从2016年下半年开始，价值投资逻辑逐步引领市场，此前那种炒作概念的逻辑已经行不通，业绩才是最重要的布局逻辑。即便是参与短期炒作，也要选择有业绩的概念股。目前，很多中小市值概念股单日成交量只有几百万元，流动性匮乏使得它们难以吸引资金参与，并逐渐形成了恶性循环，市场分化态势还将继续。　　从个股表现看，地产板块近期表现抢眼，万科A、保利地产等龙头股受到资金追捧，其中万科A的股价再度创出新高。美的集团、格力电器、伊利股份等龙头股股价再度创出新高或逼近历史新高，表明资金依然在全力布局核心资产。　　在丰岭资本看来，当前市场的机会主要来自于价值重估，但是价值重估并非因为短期盈利变化，而是中长期预期的改变。IPO常态化以后，A股定价体系正在重建，向有利于资源合理配置的方向转变。　　除了业绩还是业绩　　从眼下机构布局的方向看，那些业绩超预期行业以及长期趋势向好的消费升级领域，成为机构关注的重点。　　易同投资表示，消费增长迎来春天。例如“双11”交易额的大幅增长，显示了消费升级碾压性的规模优势。易同投资认为，消费增长绝不会只停留在网购上，接下来消费服务业如娱乐、教育、医疗，都可能存在十倍增长的发展空间。而产业趋势向好必将反映到相关上市公司的股价中，随之而来的将是相对确定的投资机会。　　广发证券认为，当前周期股值得重视，其主要逻辑有以下几点：从需求层面看，去年四季度市场担心需求放缓，周期股股价出现较大调整，但从经济增长情况看，年初的需求无法证伪，周期股年度预报业绩亮丽。从流动性层面看，去年四季度贴现率抬升及年末资金紧张对周期股形成抑制，而年初央行稳定流动性预期，短端拆借利率回落有利于利率敏感型的周期股。从催化因素看，环保税落地成为周期股的催化剂。综合来看，当前部分机构投资者已经开始布局周期股，相关板块值得重点跟踪。                                    (原标题：市场迎来开门红 机构围绕业绩展开布局)                                                (责任编辑：DF370)"
"期指市场喜迎开门红 三大主力齐拉涨","摘要            昨日2018年第一个交易日，期指市场迎开门红，三大主力全天强势上涨，午后涨幅有所扩大，收涨幅度均超过1%。                             　　昨日2018年第一个交易日，期指市场迎开门红，三大主力全天强势上涨，午后涨幅有所扩大，收涨幅度均超过1%。　　早盘沪指高开高走，一举突破前期的调整平台，重新站上半年线，盘中维持强势整理走势，创业板指高开后，冲击10日线，重新回到5日线上方，上证50指数表现强劲，涨逾1.5%，沪深300指数涨逾1%，至今日收盘，沪指涨逾1%，创业板指涨近1%，两市均较节前放量。　　截至收盘，沪深300指数报4087.40点，涨幅为1.40%，IF1801报4104.0点，涨幅为1.65%；上证50指数报2908.73点，涨幅为1.69%，IH1801报2918.4点，涨幅为1.81%；中证500指数报6332.23点，涨幅为1.30%；IC1801报6345.0点，涨幅为1.37%。　　期指成交持仓方面，IF1801成交14290手，持仓24471手，日增仓-160手；IH1801成交9954手，持仓14162手，日增仓277手；IC1801成交8880手，持仓18840手，日增仓-42手。　　期指升贴水方面，IF1801升水16.60点，IH1801升水9.67点，IC1801升水12.77点。　　证监会于12月29日发布关于政协十二届全国委员会第五次会议第2315号(财税金融类220号)提案的答复，文中提到，下一步，我会将坚持依法全面从严监管的理念，在现行制度的基础上继续改进和加强市场监管，抓好相关监管制度建设，并结合期现货市场运行情况，更好促进股指期货功能的有效发挥。　　回顾2017年，三大期指基于日内价格数据的已实现波动率明显提升，于11月底突破前期高点，进入12月份之后已实现波动率有所回落，上证50指数已实现波动率震荡幅度最大。三大期指日均3M历史波动率近期也小幅走高。　　市场分析，整体上，投资者看长做短，预期明年经济持稳，结构改善过程中。虽然流动性整体偏紧，但指数进二退一走势有望延续，重心或稳步上抬。名次会员简称多单持仓比上交易增减名次会员简称空单持仓比上交易增减1中信期货3276-381中信期货3253-4672五矿经易2170-52光大期货1788593国泰君安1649333国泰君安171584乾坤期货1033-454瑞银期货126005海通期货970705国投安信1187-326申银万国919406上海东证116887永安期货8811597银河期货1075-428银河期货842-248兴证期货872549广发期货833-759申银万国870-5310兴证期货7096010永安期货814-17合计18261 102 合计18872 -349                                     (原标题：期指市场喜迎开门红 三大主力齐拉涨)                                                (责任编辑：DF305)"
"郑眼看盘：资金面缓解有限 盘面强弱需再看几天","摘要            2018年首个交易日A股迎来开门红。截至周二收盘，上证综指大涨1.24%至3348.33点，深证综指涨1.05%至1919.20点。其余指数均涨，其中权重股较多的指数涨幅略大。此外，恒生国企指数大涨3.07%。上周五，证监会宣布推进H股上市公司全流通试点，港股强势应与此相关。                             　　2018年首个交易日A股迎来开门红。截至周二收盘，上证综指大涨1.24%至3348.33点，深证综指涨1.05%至1919.20点。其余指数均涨，其中权重股较多的指数涨幅略大。此外，恒生国企指数大涨3.07%。上周五，证监会宣布推进H股上市公司全流通试点，港股强势应与此相关。　　由A股盘面看，部分权重股、资源股、水泥股、化肥股等品种上涨，银行股冲高回落，航空股下跌明显。热门个股方面，江南嘉捷及贵州燃气在复牌后均涨停。　　虽然已是新年，但资金面缓解有限。周二，央行连续第7天不进行公开市场操作，2900亿元资金被动回笼。到了午后，交易所国债回购利率一度大升，但较节前已低了许多。虽说假期前央行建立了临时准备金动用安排，但这暂时只涉及银行系统，有个缓慢溢出过程。　　人民币新年首日继续升值，估计在人民币开始回落前，市场资金面都不会太松。未来，2017年12月的经济指标将陆续公布，已公布的官方制造业PMI指数回落0.2个百分点至51.6%，而财新PMI指数升0.7个百分点至51.5%。上述数据暗示小企业景气度有所回暖。　　盘面强弱至少得等几天才能判断出来。一般来说，当股指进一步上涨，且连续放量滞涨时，投资者就该短期派发，然后等待回落。我觉得大蓝筹中的一部分，2018年仍有确定性的业绩增长机会，这类个股今年可能仍强势。另一部分业绩增速相对弱些的大蓝筹，资金可能会流出部分，这应可支撑许多二线蓝筹上涨，所以今年二线蓝筹机会可能多些。　　在次新股及小票方面，个人觉得仍有机会，只是很难有持续性行情。对多数投资者来说，如贸然介入，可能难以讨到好去。                                    (原标题：郑眼看盘：资金面缓解有限盘面强弱需再看几天)                                                (责任编辑：DF318)"
