"标题","正文"
"上期所限制一客户燃料油期货开仓一个月","　　上期所7月24日发布公告称，傅某某7月24日在燃料油期货1901合约上自成交第3次达到交易所处理标准。根据相关规定，上期所决定对该客户采取限制其在燃料油品种上开仓1个月的监管措施。                                             (责任编辑：DF318)"
"7月24日燃料油为4582.86元/吨","　　7月24日，燃料油参考价为4582.86元/吨，与7月1日(4521.43)相比，上涨了1.36%。                                            (责任编辑：DF380)"
"7月24日盘锦鹏瀚燃料油报价平稳","　　生意社获悉，7月24日，盘锦鹏瀚石油化工科技有限公司燃料油180cst自提低硫报价4350元/吨，高硫报价4300元/吨，燃料油120cst自提低硫报价4400元/吨，高硫报价4350元/吨，企业走货正常。                                            (责任编辑：DF120)"
"7月24日舟山中燃燃料油报价平稳","　　生意社获悉，7月24日，中燃舟山船舶燃料供应公司燃料油180cst油库自提，低硫报价4500元/吨，高硫报价4450元/吨，燃料油120cst油库自提，低硫报价4550元/吨，高硫报价4500元/吨，企业走货正常。                                            (责任编辑：DF120)"
"7月24日宁波中燃燃料油报价平稳","　　生意社获悉，7月24日，宁波中燃船舶燃料有限公司燃料油180cst自提低硫报价4650元/吨，高硫报价4600元/吨，燃料油120cst自提低硫报价4700元/吨，高硫报价4650元/吨，企业走货正常。                                            (责任编辑：DF120)"
"7月23日燃料油为4582.86元/吨","　　7月23日，燃料油参考价为4582.86元/吨，与7月1日(4521.43)相比，上涨了1.36%。                                            (责任编辑：DF380)"
"7月23日宁波中燃燃料油报价平稳","　　生意社获悉，7月23日，宁波中燃船舶燃料有限公司燃料油180cst自提低硫报价4650元/吨，高硫报价4600元/吨，燃料油120cst自提低硫报价4700元/吨，高硫报价4650元/吨，企业走货正常。                                            (责任编辑：DF314)"
"18年7月20日NYMEX燃料油期货收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算HO18082.092.122.082.10.0117332584802.09HO18092.12.122.092.110.01428521083822.09HO18102.12.132.092.110.0218061403932.1HO18112.112.132.12.120.0214602398012.11HO18122.112.142.12.120.0211373581992.11HO19012.122.142.112.130.023756234052.11HO19022.122.132.122.130.022024119062.11HO19032.112.132.12.120.011551169152.1HO19042.12.112.12.10.0193662702.09HO19052.092.112.092.090.0146215222.09HO19062.082.12.082.090.011502184242.08HO19072.12.12.12.10.016216052.09HO19122.132.152.132.130.016562282.13HO20012.152.152.152.150.0138682.14HO20122.082.082.082.080.01211102.07                                            (责任编辑：DF309)"
"7月20日盘锦鹏瀚燃料油报价平稳","　　生意社获悉，7月20日，盘锦鹏瀚石油化工科技有限公司燃料油180cst自提低硫报价4350元/吨，高硫报价4300元/吨，燃料油120cst自提低硫报价4400元/吨，高硫报价4350元/吨，企业走货正常。                                            (责任编辑：DF120)"
"7月20日大连中燃燃料油报价平稳","　　生意社获悉，7月20日，中国船舶燃料供应大连公司燃料油180cst自提低硫报价4800元/吨，高硫报价4740元/吨，燃料油120cst自提低硫报价4900元/吨，企业走货正常。                                            (责任编辑：DF120)"
"7月20日秦皇岛中燃燃料油报价平稳","　　生意社获悉，7月20日中国船舶燃料供应秦皇岛公司燃料油180cst油库自提，低硫报价4650元/吨，高硫报价4600元/吨，燃料油120cst油库自提，低硫报价4750元/吨，高硫报价4700元/吨，企业走货正常。                                            (责任编辑：DF120)"
"7月20日舟山中燃燃料油报价平稳","　　生意社获悉，7月20日，中燃舟山船舶燃料供应公司燃料油180cst油库自提，低硫报价4500元/吨，高硫报价4450元/吨，燃料油120cst油库自提，低硫报价4550元/吨，高硫报价4500元/吨，企业走货正常。                                            (责任编辑：DF120)"
"7月20日宁波中燃燃料油报价平稳","　　生意社获悉，7月20日，宁波中燃船舶燃料有限公司燃料油180cst自提低硫报价4650元/吨，高硫报价4600元/吨，燃料油120cst自提低硫报价4700元/吨，高硫报价4650元/吨，企业走货正常。                                            (责任编辑：DF120)"
"7月20日上海中燃燃料油报价平稳","　　7月20日，上海中燃船舶燃料有限公司燃料油180cst自提低硫报价4680元/吨，高硫报价4630元/吨，燃料油120cst自提低硫报价4730元/吨，高硫报价4680元/吨，企业走货正常。                                            (责任编辑：DF314)"
"7月19日燃料油为4575.71元/吨","　　7月19日，燃料油参考价为4575.71元/吨，与7月1日(4521.43)相比，上涨了1.2%。                                            (责任编辑：DF387)"
"7月19日秦皇岛中燃燃料油报价平稳","　　7月19日中国船舶燃料供应秦皇岛公司燃料油180cst油库自提，低硫报价4650元/吨，高硫报价4600元/吨，燃料油120cst油库自提，低硫报价4750元/吨，高硫报价4700元/吨，企业走货正常。                                            (责任编辑：DF314)"
"7月19日盘锦鹏瀚燃料油报价平稳","　　7月19日，盘锦鹏瀚石油化工科技有限公司燃料油180cst自提低硫报价4350元/吨，高硫报价4300元/吨，燃料油120cst自提低硫报价4400元/吨，高硫报价4350元/吨，企业走货正常。                                            (责任编辑：DF314)"
"7月19日大连中燃燃料油报价平稳","　　7月19日，中国船舶燃料供应大连公司燃料油180cst自提低硫报价4800元/吨，高硫报价4740元/吨，燃料油120cst自提低硫报价4900元/吨，企业走货正常。                                            (责任编辑：DF314)"
"7月19日宁波中燃燃料油报价平稳","　　7月19日，宁波中燃船舶燃料有限公司燃料油180cst自提低硫报价4650元/吨，高硫报价4600元/吨，燃料油120cst自提低硫报价4700元/吨，高硫报价4650元/吨，企业走货正常。                                            (责任编辑：DF314)"
"7月18日燃料油为4575.71元/吨","　　7月18日，燃料油参考价为4575.71元/吨，与7月1日(4521.43)相比，上涨了1.2%。                                            (责任编辑：DF380)"
"7月18日大连中燃燃料油报价平稳","　　生意社获悉，7月18日，中国船舶燃料供应大连公司燃料油180cst自提低硫报价4800元/吨，高硫报价4740元/吨，燃料油120cst自提低硫报价4900元/吨，企业走货正常。                                            (责任编辑：DF120)"
"7月18日上海中燃燃料油报价平稳","　　7月18日，上海中燃船舶燃料有限公司燃料油180cst自提低硫报价4680元/吨，高硫报价4630元/吨，燃料油120cst自提低硫报价4730元/吨，高硫报价4680元/吨，企业走货正常。                                            (责任编辑：DF314)"
"7月18日舟山中燃燃料油报价平稳","　　7月18日，中燃舟山船舶燃料供应公司燃料油180cst油库自提，低硫报价4500元/吨，高硫报价4450元/吨，燃料油120cst油库自提，低硫报价4550元/吨，高硫报价4500元/吨，企业走货正常。                                            (责任编辑：DF314)"
"7月18日秦皇岛中燃燃料油报价平稳","　　7月18日中国船舶燃料供应秦皇岛公司燃料油180cst油库自提，低硫报价4650元/吨，高硫报价4600元/吨，燃料油120cst油库自提，低硫报价4750元/吨，高硫报价4700元/吨，企业走货正常。                                            (责任编辑：DF314)"
"7月18日盘锦鹏瀚燃料油报价平稳","　　7月18日，盘锦鹏瀚石油化工科技有限公司燃料油180cst自提低硫报价4350元/吨，高硫报价4300元/吨，燃料油120cst自提低硫报价4400元/吨，高硫报价4350元/吨，企业走货正常。                                            (责任编辑：DF314)"
"7月18日宁波中燃燃料油报价平稳","　　7月18日，宁波中燃船舶燃料有限公司燃料油180cst自提低硫报价4650元/吨，高硫报价4600元/吨，燃料油120cst自提低硫报价4700元/吨，高硫报价4650元/吨，企业走货正常。                                            (责任编辑：DF314)"
"7月17日燃料油为4575.71元/吨","　　7月17日，燃料油参考价为4575.71元/吨，与7月1日(4521.43)相比，上涨了1.2%。                                            (责任编辑：DF380)"
"7月17日盘锦鹏瀚燃料油报价平稳","　　生意社获悉，7月17日，盘锦鹏瀚石油化工科技有限公司燃料油180cst自提低硫报价4350元/吨，高硫报价4300元/吨，燃料油120cst自提低硫报价4400元/吨，高硫报价4350元/吨，企业走货正常。                                            (责任编辑：DF386)"
"7月17日上海中燃燃料油报价平稳","　　生意社获悉，7月17日，上海中燃船舶燃料有限公司燃料油180cst自提低硫报价4680元/吨，高硫报价4630元/吨，燃料油120cst自提低硫报价4730元/吨，高硫报价4680元/吨，企业走货正常。                                            (责任编辑：DF386)"
"7月17日秦皇岛中燃燃料油报价平稳","　　生意社获悉，7月17日中国船舶燃料供应秦皇岛公司燃料油180cst油库自提，低硫报价4650元/吨，高硫报价4600元/吨，燃料油120cst油库自提，低硫报价4750元/吨，高硫报价4700元/吨，企业走货正常。                                            (责任编辑：DF386)"
"7月17日大连中燃燃料油报价平稳","　　7月17日，中国船舶燃料供应大连公司燃料油180cst自提低硫报价4800元/吨，高硫报价4740元/吨，燃料油120cst自提低硫报价4900元/吨，企业走货正常。                                            (责任编辑：DF314)"
"期市收盘：期油大幅收跌 燃料油1905上市次日跌停","摘要            【期市收盘：期油大幅收跌 燃料油1905上市次日跌停】东方财富网17日讯，国内期市收盘涨跌互现，工业品多数飘绿，燃油合约跌超5%，挂牌次日主力合约成交逾19万手，燃油1905跌停，原油跌超3%，沪锌、沪镍、沪铅、锰硅跌超2%，黑色系午后震荡回暖，焦煤涨超1%；农产品中油脂油料齐升，菜粕、豆粕、白糖涨超1%，苹果波幅较大，收跌逾3%。                             　　东方财富网17日讯，国内期市收盘涨跌互现，工业品多数飘绿，燃油合约跌超5%，挂牌次日主力合约成交逾19万手，燃油1905跌停，原油跌超3%，沪锌、沪镍、沪铅、锰硅跌超2%，黑色系午后震荡回暖，焦煤涨超1%；农产品中油脂油料齐升，菜粕、豆粕、白糖涨超1%，苹果波幅较大，收跌逾3%。　　受隔夜油价大幅下跌影响，国内原油相关期货纷纷下挫。中信建投分析师认为，燃料油方面，原油承压回调，或带动燃料油下跌。沥青方面，下游整体需求偏弱，市场交投仍相对谨慎，同时原油价格回落，情绪方面或带动沥青下跌。　　盘面上，保税燃油期货合约1905午后封死跌停板，截至收盘，保税燃油1905合约跌停，跌幅6.03%，报2854元/吨；原油主力合约跌3.31%，报479.2元/桶。　　作为次日上市的保税380燃油期货合约，据证券日报王宁报道称，作为连接航运市场和原油市场的纽带，保税船用油行业承受着来自上下游产业的压力，同时受到成品油市场价格波动风险和航运市场行情的影响。　　市场人士杨安、董硕称，燃料油期货入场无特殊门槛，再加上其“净价交易、保税交割”的特点，与原油价格波动必然有高度相关性，这有望让素有“小原油”之称的燃料油市场重新恢复活力，为燃料油贸易商、原油加工企业、船供油企业、航运企业、交割油库等相关产业客户风险管理的得力工具，同时也让众多投机者多了一个博取价差收益的机会，尤其对于前期不能参与原油期货的投资者来说，重启燃料油期货对其来说提供了难得的参与机会。　　今日消息面：　　6月一二线城市商品住宅销售价格有涨有落 三线城市上涨势头得到抑制　　房地产税有望加快推出 统计局罕见提及信号不同寻常　　煤炭股期联动风光不再 下半年现价或接近600元/吨　　商务部：取消不适用食糖保障措施国家(地区)名单　　迎选举、控油价 特朗普欲启动6.6亿桶战略石油储备　　上期所：适时引入境外投资者参与保税380燃料油期货　　美国松口伊朗原油出口禁令 布油大跌3%　　值得一提的是，至于美布两油再次大幅下挫，机构持不同看法：　　中信建投期货分析师李彦杰认为，综合看，短期利空因素集中释放，加剧了原油的下行风险。消息面上，美国总统特朗会见俄罗斯总统普京，原油增产问题是双方会谈的核心之一，而俄罗斯能源部长近期表示，如果全球油市受到供应短缺冲击，俄罗斯及其他主要产油国可能进一步增产，令原油市场供应担忧上升。同时，卫星图像显示，伊拉克北部Bai Hassan油田已经全面恢复运转，这将使得该国的产能得到进一步提升。此外，知情人士透露，沙特已经与部分亚洲买家达成协议，从8月份起增加对其供应油品数量，以填补在美国禁运压力下伊朗石油减供所留出的缺口，进一步加大了原油市场的供给压力。　　而市场分析人士认为，此轮油价下挫系特朗普暗中施压所致；国际金融报记者李曦指出，今年不断上涨的油价正急速推高通胀，使得民众生活成本增加。随着11月美国中期选举的临近，民主党或将以此向特朗普政府施压。特朗普正想尽办法，力压油价，试图以此抑制国内燃料油价格持续上涨的势头。据悉，特朗普正在考虑从美国6.6亿桶战略石油储备中释放一部分。一系列选项中包括先释放500万桶原油作为测试，如果油价继续高企不下，将进一步释放3000万桶原油，或者不排除在其他国家配合下，释放更多战略储备。                                            (责任编辑：DF318)"
"07月16日燃料油4575.71元/吨 60天上涨10.21%","　　燃料油07月16日最新价格4575.71元/吨，最近60天上涨10.21%。                                            (责任编辑：DF318)"
"7月16日燃料油与炭黑比价指数为90.08","　　7月16日燃料油与炭黑商品比价指数为90.08，较昨日上升了2.53点，较周期内最高点101.23点(2017-01-11)下降了11.01%，较2018年01月09日最低点65.25点上涨了38.05%。(注：周期指2015-01-01至今)                                            (责任编辑：DF318)"
"美油“一吼”国内股期“抖三抖” 燃油重挫石化双雄跌超2%","摘要            【美油“一吼”国内股期“抖三抖” 燃油重挫石化双雄跌超2%】东方财富网17日讯，国内期市午盘多数飘绿，工业品弱势震荡，燃料跌超4%，原油、沪锌跌超2%，沪铅、沥青、焦炭、螺纹钢、沪镍跌超1%，橡胶涨超1%；农产品分化，油脂油料飘红，菜粕、豆粕、白糖涨超1%，苹果跌超3%，郑棉跌超1%。                             最新价：7.56涨跌额：0.01涨跌幅：0.13%成交量：-成交额：0万元换手率：-市盈率：34.08总市值：13836.38亿查询该股行情??实时资金流向??深度数据揭秘??进入中国石油吧??中国石油资金流相关股票龙宇燃油(9.15 9.98%)国创高新(7.13 6.74%)国际实业(4.56 5.56%)中天能源(5.95 0.85%)相关板块国企改革(-)石油行业(-)沪股通(-)上证180_(-)最新价：6.53涨跌额：0.01涨跌幅：0.15%成交量：-成交额：0万元换手率：-市盈率：10.53总市值：7905.95亿查询该股行情??实时资金流向??深度数据揭秘??进入中国石化吧??中国石化资金流相关股票龙宇燃油(9.15 9.98%)国创高新(7.13 6.74%)国际实业(4.56 5.56%)中天能源(5.95 0.85%)相关板块国企改革(-)石油行业(-)沪股通(-)上证180_(-)　　东方财富网17日讯，国内期市午盘多数飘绿，工业品弱势震荡，燃料跌超4%，原油、沪锌跌超2%，沪铅、沥青、焦炭、螺纹钢、沪镍跌超1%，橡胶涨超1%；农产品分化，油脂油料飘红，菜粕、豆粕、白糖涨超1%，苹果跌超3%，郑棉跌超1%。 　　今日(17日)，股市、期市原油相关的交易品种普遍下跌。股市方面，据东方财富Choice数据板块监测显示，天然气及石油天然气板块跌幅靠前，石油天然气板块逾九成个股飘绿，石化双雄盘中纷纷下滑，截至午盘，中国石油跌幅2.54%，中国石化跌2.37%。(来源：Choice数据)　　另外，国内期市亦是跟随国际油价跌势；国内原油主力合约重挫逾2%，同时，燃料油主力跌近5%，PTA、甲醇、PVC纷纷下跌。截至发稿，原油主力合约跌2.42%，报483.6元/桶；石油沥青跌1.72%，报3200元/吨；保税燃油主力合约跌4.53%，报2884元/吨；PTA跌超1%；PVC跌0.44%，报6860元/吨。　　对于国内股市、期市油价相关品种普跌局面，媒体指出，这与昨夜美布两油大跌有关。周一(7月16日)，美布两油跌幅均超过4%，美油跌破68美元关口，创6月22日以来新低。截至午盘发稿，NYMEX原油报68.10美元/桶。　　今日消息面：　　6月一二线城市商品住宅销售价格有涨有落 三线城市上涨势头得到抑制　　房地产税有望加快推出 统计局罕见提及信号不同寻常　　煤炭股期联动风光不再 下半年现价或接近600元/吨　　商务部：取消不适用食糖保障措施国家(地区)名单　　迎选举、控油价 特朗普欲启动6.6亿桶战略石油储备　　至于PVC期价出现大幅下挫，华泰期货指出，一方面是受周边氛围的影响，化工品表现弱势，原油价格的下挫等。另一方面，昨天最新公布的截至上周末最新PVC社会库存小幅增加，华东及华南市场样本仓库库存环比增3.94%，同比高31.06%。库存同比增幅在加大，对期产生压力。　　燃料油方面，中信建投分析认为，原油承压回调，或带动燃料油下跌。同样，沥青方面，下游整体需求偏弱，市场交投仍相对谨慎，同时原油价格回落，情绪方面或带动沥青下跌。　　然而，值得一提的是，至于此轮美布两油再次大幅下挫，机构持不同看法：　　中信建投期货分析师李彦杰认为，综合看，短期利空因素集中释放，加剧了原油的下行风险。消息面上，美国总统特朗会见俄罗斯总统普京，原油增产问题是双方会谈的核心之一，而俄罗斯能源部长近期表示，如果全球油市受到供应短缺冲击，俄罗斯及其他主要产油国可能进一步增产，令原油市场供应担忧上升。同时，卫星图像显示，伊拉克北部Bai Hassan油田已经全面恢复运转，这将使得该国的产能得到进一步提升。此外，知情人士透露，沙特已经与部分亚洲买家达成协议，从8月份起增加对其供应油品数量，以填补在美国禁运压力下伊朗石油减供所留出的缺口，进一步加大了原油市场的供给压力。　　而市场分析人士认为，此轮油价下挫系特朗普暗中施压所致；国际金融报记者李曦指出，今年不断上涨的油价正急速推高通胀，使得民众生活成本增加。随着11月美国中期选举的临近，民主党或将以此向特朗普政府施压。特朗普正想尽办法，力压油价，试图以此抑制国内燃料油价格持续上涨的势头。据悉，特朗普正在考虑从美国6.6亿桶战略石油储备中释放一部分。一系列选项中包括先释放500万桶原油作为测试，如果油价继续高企不下，将进一步释放3000万桶原油，或者不排除在其他国家配合下，释放更多战略储备。                                            (责任编辑：DF318)"
"雄韬股份联合武汉理工大学开发燃料电池电堆项目","最新价：11.00涨跌额：-0.04涨跌幅：-0.36%成交量：-成交额：0万元换手率：-市盈率：-总市值：37.46亿查询该股行情??实时资金流向??深度数据揭秘??进入雄韬股份吧??雄韬股份资金流相关股票乾照光电(6.55 10.08%)科力远(5.03 10.07%)亿纬锂能(16.29 9.99%)勤上股份(3.17 7.09%)相关板块燃料电池(-)电子元件(-)锂电池(-)新能源车(-)　　雄韬股份委托武汉理工大学开发的“62kW金属双极板燃料电池电堆”项目，其第一阶段的工作已经完成并于近日进行了项目验收。 　　在武汉理工大学科技合作与成果转化中心和雄韬股份组织的项目验收中，与会专家听取了项目总体进度及阶段性成果报告、项目技术报告、产品测试报告和产品仿真结果，并观看了现场测试，经过专家组评定，电堆样品性能优异，一致性良好，各项技术指标都按质按量完成，其中大部分关键技术指标超额完成，达到国内一流水准。 　　雄韬股份是一家集电池研发、生产、销售、服务于一体的国家高新技术企业，近年来进军燃料电池领域。公司对验收结果高度肯定，当场决定对即将开启的项目第二阶段工作。                                            (责任编辑：DF386)"
"挂牌首日迎“开门红” 上期所保税380燃料油期货获企业客户追捧","摘要            7月16日，上期所保税380燃料油期货合约成功挂牌。作为连接航运市场和原油市场的纽带，保税船用油行业承受着来自上下游产业的压力，同时受到成品油市场价格波动风险和航运市场行情的影响，市场对于保税船用燃料油期货的需求日趋紧迫。为深入贯彻“金融服务实体经济”的要求，顺应行业发展趋势，上期所对燃料油期货合约及相关规则进行优化完善，将燃料油期货合约交割品级由180燃料油调整为保税380燃料油，采用“净价交易、保税交割”的交易模式。                             　　7月16日，上期所保税380燃料油期货合约成功挂牌。作为连接航运市场和原油市场的纽带，保税船用油行业承受着来自上下游产业的压力，同时受到成品油市场价格波动风险和航运市场行情的影响，市场对于保税船用燃料油期货的需求日趋紧迫。为深入贯彻“金融服务实体经济”的要求，顺应行业发展趋势，上期所对燃料油期货合约及相关规则进行优化完善，将燃料油期货合约交割品级由180燃料油调整为保税380燃料油，采用“净价交易、保税交割”的交易模式。 　　同时，上期所燃料油期货180转保税380挂牌仪式暨燃料油期货服务实体经济发展座谈会在上海召开。中国石油和化学工业联合会副会长傅向升在会上表示，保税380燃料油期货的上市将形成更加贴近我国市场的基准价格，不断提升我国船用油领域议价能力，助力东北亚燃料油加注中心建设。中国石油流通协会会长邸建凯认为，保税380燃料油期货将为打造我国成为未来全球加油中心、海事服务中心、国际航运中心的中远期目标贡献力量。 　　挂牌首日，上期所保税380期货迎来“开门红”，FU1901开盘价格为3028元/吨，较基准价2988元/吨涨幅在1.34%。截至16日收盘，保税380燃料油期货总成交量59658手，成交18.04亿元，总持仓量10840手，其中主力FU1901合计成交52616手，成交金额15.90亿元(数据均为双边统计)。主力FU1901合约收盘价2994元/吨，较基准上涨0.2%。 　　收盘后期货日报记者在与各方专家的交流总了解到，保税380燃料油期货合约与国内外重要期、现货价格保持较高的一致性，中国石油国际事业有限公司、中石化浙江舟山石油有限公司、中国联合石油有限责任公司、广州市华泰兴石油化工有限公司、上海高英石油化工有限公司、摩科瑞能源贸易(北京)有限公司、杭州哲实实业有限公司、上海海通资源管理有限公司等。航运企业、上游能源企业、贸易商均积极参与到首日交易中来。 　　为何保税380燃料油期货一推出便受到了相关企业的高度关注，广发期货能源组向记者表示，我国每年所需要的700-800万吨的保税380CST都是直接从国外市场进口，缺乏相关的国内金融衍生品工具进行风险控制。因此，380燃料油挂牌后，实体企业可以通过一个以人民币计价的场内交易市场进行风险管理，从而获得更深远的战略支持。 　　上海新高盈能源科技股份有限公司交易经理黄庆东则表示，首日上线的保税380燃料油期货其特点和SC原油期货、海外原油与燃料油期货都比较相似都是backwardation结构，在这种结构下远期价格比近期价格会低很多，国内相关企业可以在保税380燃料油期货上进行远期买入套保来提高企业收益和保障公司财务，并且，因为是人民币计价还可以规避汇率波动对国内企业生产经营的影响。 　　黄庆东认为，保税380燃料油上市首日其公司从集合竞价开始全天都积极参与到交易当中，今后将通过燃料油期货及相关期货品种进一步加强公司风险管理能力，提高经营效益。 　　上期所总经理席志勇表示，燃料油期货是我国第一个能源类期货品种，承载着 “先从燃料油期货起步，积累经验，创造条件，逐步推出多品种的石油期货”的重任。今年是上期所“三五”规划的开局之年，上期所将切实抓好服务实体经济、防范金融风险和深化金融改革三大任务，做精做细现有产品，丰富产品供给，创新业务模式，尽快研究探讨在大宗商品交易平台上引入保税380燃料油期货仓单交易，进一步推动期现创新发展、产融合作，更好地服务实体经济，满足企业的多元化需求。 　　关于保税380燃料油期货如何帮助企业进行风险管理，隆众资讯燃料油分析师田秋瑾表示，首日上线的国内保税380燃料油期货价格与国内现货价格比较接近，非常有利于实体企业参与，以16日FU1901价格收盘价2994元/吨进行比较，目前国内现货价格在3000元/吨，而国内保税380cst燃料油现货价格目前约470美元/吨左右，折合人民币也约2960元/吨左右。 　　中信期货燃料油沥青研究员杨家明认为，沥青与燃料油的套利也将成为吸引投资者的交易标的。具体来看，燃料油与沥青既存在原料与成品的关系(2016年前，地炼使用燃料油用来加工生产汽柴油，副产沥青)，也存在成品与成品的竞争关系(新加坡、韩国炼厂根据沥青、燃料油经济性进行切换)，因此投资者可以通过对比不同品种间价格的强弱及利润情况进行套利操作。 　　作为原油期货之后的又一个能源期货品种，上期所监事长陆文山表示保税380燃料油期货平稳运行后，将适时引入境外投资者，更加注重市场化、法治化、国际化发展，切实贯彻绿色发展理念，引导石油资源优化配置，促进企业健康、稳定、可持续发展。                                            (责任编辑：DF318)"
"上期所：适时引入境外投资者参与保税380燃料油期货","摘要            【上期所：适时引入境外投资者参与保税380燃料油期货】上期所数据显示，7月16日，保税380燃料油期货总成交量59658手，成交18.04亿元，总持仓量10840手，其中主力FU1901合计成交52616手，成交金额15.90亿元(数据均为双边统计)。值得一提的是，上期所表示，作为原油期货之后的又一个能源期货品种，保税380燃料油期货平稳运行后，将适时引入境外投资者。（证券时报）                             　　7月16日上午，上海期货交易所举办燃料油期货180转保税380挂牌仪式，保税380燃料油期货合约成功挂牌。　　挂牌首日，保税380燃料油期货合约价格走势平稳，主力FU1901合约在开盘后一路震荡上行，午后涨幅有所回落，截至下午收盘时间，收盘价2994元/吨，较基准上涨0.2%。　　上期所数据显示，7月16日，保税380燃料油期货总成交量59658手，成交18.04亿元，总持仓量10840手，其中主力FU1901合计成交52616手，成交金额15.90亿元(数据均为双边统计)。　　值得一提的是，上期所表示，作为原油期货之后的又一个能源期货品种，保税380燃料油期货平稳运行后，将适时引入境外投资者。　　顺应现货市场变化　　此前在上期所挂牌交易的燃料油期货品种，是在2004年上市的，上市后运行稳健，套期保值、价格发现功能充分发挥，曾是国内外180燃料油现货市场的主要参考标的。2009年起，受燃料油加征消费税影响，现货市场消费结构发生变化，燃料油期货市场规模随之逐渐萎缩，燃料油品种服务实体企业的功能无法有效实现。尤其是近年来，随着我国对外贸易的稳定增长，作为远洋运输的重要消费品，保税380船用燃料油已经逐渐成为市场的主要消费品种。　　为顺应现货市场变化，上期所自2013年起对燃料油期货合约及相关规则优化完善，在充分调研基础上推进产品与业务创新， 深化市场服务实体经济的功能。　　今年是改革开放40周年，上期所深入贯彻“金融服务实体经济”根本宗旨，做精做细现有品种。原油期货上市以来，上期所加快推进燃料油期货合约修订的各项工作，以进一步完善能源类期货市场建设。　　本次合约修订顺应行业发展实际，燃料油期货合约交割品级由180燃料油调整为保税380燃料油，采用“净价交易、保税交割”的交易模式，旨在为船用燃料行业提供一个发现价格、规避风险的交易平台，填补国内保税燃料油定价机制缺失的空白。　　6月26日，上期所发布公告，对《上海期货交易所燃料油期货合约》以及有关实施细则进行修订，将交割品级“180CST燃料油或质量优于该标准的其他燃料油”修改为“RMG380船用燃料油(硫含量为I级、II级)或者质量优于该标准的船用燃料油”。　　保税380燃料油　　挂牌引热议　　7月16日，在挂牌仪式举行的同时，上海期货交易所还组织召开了燃料油期货服务实体经济发展座谈会。　　中国石油和化学工业联合会副会长傅向升、中国石油流通协会会长邸建凯、中国船舶燃料有限责任公司总经理孙厚刚、中国石化燃料油销售有限公司总经理刘祖荣、中石化中海船舶燃料供应有限公司总经理鄂宏达、华东中石油国际事业有限公司总经理于吉友等业内人士，以及来自海关、石油企业、指定交割油库、指定检验机构、期货公司、投资公司、资讯机构的嘉宾出席了会议。　　多位业内专家对保税380燃料油的挂牌寄予厚望。傅向升表示，保税380燃料油期货的上市将形成更加贴近我国市场的基准价格，不断提升我国船用油领域议价能力，助力东北亚燃料油加注中心建设。邸建凯表示，保税380燃料油期货将为打造我国成为未来全球加油中心、海事服务中心、国际航运中心的中远期目标贡献力量。于吉友表示，保税380燃料油期货挂牌后，保税船供油企业在价格选择等方面将更具主动性和灵活性，使企业能够根据各自的需求进行价格管理，降低行业价格风险。　　上期所总经理席志勇表示，燃料油期货是我国第一个能源类期货品种，承载着“先从燃料油期货起步，积累经验，创造条件，逐步推出多品种的石油期货”的重任。今年是上期所“三五”规划的开局之年，上期所将切实抓好服务实体经济、防范金融风险和深化金融改革三大任务，做精做细现有产品，丰富产品供给，创新业务模式，尽快研究探讨在大宗商品交易平台上引入保税380燃料油期货仓单交易，进一步推动期现创新发展、产融合作，更好地服务实体经济，满足企业的多元化需求。                                            (责任编辑：DF380)"
