"标题","正文"
"甲醇：期现与油价相关性增强","　　今年以来，我国甲醇价格与原油价格相关性逐步增强。4月中旬之前，我国太仓甲醇现货价格以下滑为主，而原油价格持续走高，为此彼此相关性较弱。随后，在低库存、春检等利好因素支撑下，太仓价格开始走高，而油价依旧保持走高态势，同时随着甲醇期货的走高，其相关性同步增强，达到0.8左右。 　　进入6月，“OPEC+”将于6月22日(周五)在奥地利维也纳召开会议，产油国政策调整、产出限制放宽的预期将对油市形成持续性压制，从而削弱之前全球油市供需趋于平衡、伊朗核协议危机以及委内瑞拉经济恶化预期导致的供应方吃紧等利好因素的动能。短期来看，国际油市横盘整理、存在继续偏向下行的可能。同时甲醇下游需求进入传统淡季，且环保等相关检查限制相关企业开工，故甲醇现货价格亦存下滑预期。从盘面看，甲醇期货震荡运行后或有所走高，结合宏观等方面影响，我国甲醇价格与油价或继续保持高度相关。                                            (责任编辑：DF318)"
"甲醇1809：空单操作","　　甲醇： 　　1、基本面：检修装置恢复，供应有一定增加，下游烯烃处于检修季，供需走弱。偏空。 　　2、基差：现货3120，基差361，升水期货；偏多。 　　3、库存：江苏甲醇库存在20.93万吨，较上周缩减1.57万吨，偏多。 　　4、盘面：20日线向上，价格20日线下；中性。 　　5、主力持仓：主力持仓多单，多减；偏多。 　　6、结论：甲醇抛空操作。甲醇1809:空单操作，止损2800                                             (责任编辑：DF318)"
"焦化限产 对甲醇影响究竟为哪般？","摘要            一般焦化产能都大于甲醇产能（100万吨焦化产生的焦炉气可以生产10万吨甲醇），据企业相关负责人介绍，正常情况下，焦化限产可能并不会对甲醇产量影响如市场上分析的那般大，例如本次调研的一家企业有500万吨的焦化产能，20万吨的甲醇产能，如果因环保限产，企业也会首先选择保甲醇供...                             　　报告发布时间：2018年5月31日 　　5月28日，在郑商所主办由一德期货有限公司承办的“2018环渤海及周边地区甲醇市场调研”在唐山正式拉开序幕。调研第三日，就生产和环保政策方面的问题，对河北中部和南部地区甲醇焦化厂家做了交流。 　　焦炉气作为我国甲醇生产的三大原料之一，虽然占比不高，国内总体产能在1200万吨左右，但是焦化厂作为环保限产的主要对象，理论分析起来对甲醇的影响也应是比较明显，至少在焦化企业相对集中的区域内对供给端存在明显压力。 　　在环保主题愈发明显的背景下，各项环保政策对煤焦化企业的限产导致的影响力度有多大？是否和理论预期一致？这成为了本次调研的主题之一。 　　通过对河北部分煤制甲醇和焦炉气制甲醇的走访，我们了解到焦化限产，是针对焦化装置进行限制。在一般情况下，焦化企业产生的焦炉气主要有三种去向：甲醇、合成氨或者发电，而实际情况则要按照利润情况灵活调节，要确保规模化效益。 　　一般焦化产能都大于甲醇产能(100万吨焦化产生的焦炉气可以生产10万吨甲醇)，据企业相关负责人介绍，正常情况下，焦化限产可能并不会对甲醇产量影响如市场上分析的那般大，例如本次调研的一家企业有500万吨的焦化产能，20万吨的甲醇产能，如果因环保限产，企业也会首先选择保甲醇供应，因为生产甲醇的利润情况要好于发电，以及用于其他用途，再加上焦炉气制甲醇的尾气中有75%的氢气(可以用作粗苯加氢的原料)，以上等原因造成在限产情况下企业会首先选择保甲醇生产，故而焦炉气制甲醇的产能受到环保限产的影响力度较小。 　　但每个企业所面对的具体情况也不尽相同，如果是在甲醇利润不好时，企业也会根据实际情况进行调整，以确保自身规模效益最大化；如果是因为企业自身受制于企业规模较小、环保设施未能达标或者力度不够，也会受到一定程度影响。 　　此外，影响因素还有地理区位，环境容量限制等，例如调研的河北中部企业，其地理位置处于平原地区，受季风影响，污染物可被吹散和稀释到大气中，环境承载力和自我净化能力较强，污染较小；但是调研的另一家企业地处河北偏南区域，紧挨太行山脉，季风被山体截断，污染物得不到扩散，污染物累积情况下，政府开始出台力度更大的限产政策，据相关人员了解目前开始规划3年搬迁计划，实际情况还有待确认。 　　从环保政策的实际执行情况看，要考虑到多种因素。一是，调研企业人员介绍到，如企业承担部分城市供暖，那么其限产也是在保障城市供暖的前提下来进行，先保民生、保供暖，其限产量自然就不如政策限制的那么多，再叠加其本身环保设施到位，自然对焦炉气制甲醇的量也就不大。二是，运输方式方面部分地区政策要求环保督查，火车运输要达到总体进出货量的90%，这样一来对于没有自有运输火车专线的企业，只能采用汽车运输，总量也就受到限制。 　　基于以上分析预期，调研中企业相关负责人员也表示，对于今年冬季限产而言力度只强不弱，在全国范围内的环保政策之下焦化企业整体仍受明显冲击，只是对于全局和部分而言“影响绝对，程度相对”。                                            (责任编辑：DF318)"
"郑醇下滑节奏有抵抗","　　【现货】：陕西2750，川渝3000，两湖3200，河南2800，内蒙2700，江苏3100，宁波3150，山东2850，华南3350，东北2900.CFR中国400美元/吨。(来源：卓创) 　　【供需及交易逻辑】据卓创了解，目前美国新建的位于德克萨斯一套175万吨/年甲醇装置正在投料当中，关注近期正式出产品以及销售情况。近期甲醇市场表现平平，现货价格持稳微调，美国新建装置开始投料试车，预计后面正式稳定投产的可能性较大，因此进口方面会受到一定冲击。进入6月份后，国内、外部分前期检修装置会陆续复产，供给端有提升预期。而需求端MTO装置近一个月内也有检修计划，需求面短期会出现降温。总的来看，市场供需紧张氛围开始出现松动，另外在国际油价下滑背景下，甲醇或进入偏弱震荡行情，盘面技术节奏也提前转弱，操作上20日线下破后偏空思路对待。支撑点需要具体关注市场库存累积情况，另外目前期价贴水偏高，所以下跌节奏表现并不顺畅，盈损设置注意灵活。 　　【操作建议】：中期趋势有压力，20日线支撑向下破位，节奏提前转弱，2765保护持空。目前期价贴水偏高有支撑，20日线处僵持震荡或有加剧。                                            (责任编辑：DF318)"
"甲醇：短期国内甲醇期货震荡走弱行情仍存","　　昨夜，MA1809震荡走强，收盘价为2767元每吨，上涨1.06%，成交量为39.6万，持仓量68.8万手，与前一交易日相比减少2.6万手。　　国内市场持续走弱。西北企业出货一般，窄幅盘整；环渤海、淮海地区下游买气一般，成交偏弱；华中地区气氛清淡，观望为主；期货震荡，华东、华南港口市场窄幅波动，江苏港口太仓甲醇现货报盘3120-3140元/吨附近。周初西北主产区走势下滑，部分企业二次下调，厂家出货迫切，内地空头情绪主导。下游市场逐渐进入淡季，需求萎靡情况难有改善，整体接货情绪欠佳，市场成交维持中小单。　　港口方面，期货走势上扬，但受烯烃工厂陆续停产消息影响，卖盘逢高出货，买盘刚需采购，商谈气氛一般，相对僵持。预计短期国内甲醇期货震荡走弱行情仍存。后期仍需关注国内甲醇装置重启情况、下游接货情况、港口库存情况、运费情况。仅供参考。                                            (责任编辑：DF318)"
"环渤海甲醇调研：区域集港与物流 企业布局和预期","　　在天津与河北廊坊等地区仓储和工贸企业的走访中，我们主要从甲醇的物流与调研企业的发展方式上作了具体了解，并对目前时间节点下的后市走向做出部分预期。　　其中在天津地区调研的甲醇仓储企业走访中，我们了解到其库容为7.9万立方米、24个储罐、可容纳49个品种，库区距离码头仅400到800米，甲醇储罐目前较多，储罐的种类可根据实际业务需求进行调整。　　从甲醇货物集港情况来看，天津地区作为内地和华东的物流中枢，内地(包括西北山东河北)等地的货物通过汽运发往企业仓库，然后再通过船运发往华东。运输方式上以汽车入库为主，船运入库量仍然较少，另外铁路运输所需要的所有设施已经完全配备完成，受制于政策与危化证等原因目前暂未开通。汽运和铁路集港运输对比如下：方式距离选择安全系数汽运短距离低铁路长距离高　　而运输方面，企业回顾在2014年到2015年时，内地通过天津发往华东的量相对较大，峰值一年可达几十万吨，但是近几年受西北市场价格影响和出货节奏变化，开始有明显减量，每月发往华东的量在几千吨附近，实际的发货量也会根据价差打开与否有所变化。　　从运输时间来看，西北到天津需要1到2天，港口卸货和装船需要2到3天，天津到华东船运7到10天；在运费问题上，目前西北到天津汽运费用240元左右，天津到华东船运费150-180元/吨，加上天津港口的费用80元/吨，总计从西北到华东的运费为470-500元/吨，但是冬季受降雪和冰冻等因素影响，汽车运费因找车困难会上浮，装卸效率也会出现下降。　　在河北地区另一企业的调研中我们发现，该企业比较注重多样化和综合化，力求全面发展，公司在清洁能源产业链上已完成贯穿下游分销、中游贸易储运和上游生产开采的完整链条，并且公司也布局了涵盖文化、旅游、地产等领域的大健康产品链。　　在互联网app方面，企业也做出推进，提供线上平台给甲醇现货交易提供更多样的选择，未来企业还希望能够实现重资产到轻资产的转型发展，提供更多样化的现货交易和仓储模式。　　在企业介绍其在西北和山东的甲醇装置部分，企业相关负责人表示，内蒙古一期60万吨正常运营，二期60万吨还在调试中，推迟至6月初出产品，目前其一期的60万吨装置一部分长约供给西北烯烃市场，一部分外卖。产品辐射区域主要在：河北、内蒙、山东、天津，运输车辆相对较为固定；产品销售方面与西北烯烃的长约占一半左右(后期会增加)，其余的则是与大贸易商，而长约是固定量，即便检修，企业也会提前把货备好，采取的定价方式是综合三家网站得出的均价。　　最后企业方面介绍，从目前成交情况来看，山东和西北成交都比较一般，下游还在观望中，目前工厂的预售量不多，但是预计后期(6月份)库存将会逐步出现累积。                                            (责任编辑：DF318)"
"甲醇：关注下方2700附近支撑","　　周三甲醇期货价格小幅震荡收跌，夜盘出现较大幅度反弹。现货方面，山东中北部甲醇市场顺势下滑。市场心态偏空，出货价格不断让利，加之生产企业陆续下调。广西甲醇市场商谈成交下行。技术面，主力MA1809合约继续关注2700附近遇支撑。操作建议：可轻仓试探做多。                                             (责任编辑：DF318)"
"甲醇阶段涨势结束","　　 4月份以来，甲醇在库存下降和装置检修的推动下迎来一波上涨。但随着时间的推移，基本面情况有所改变，上涨趋势结束。 　　区域库存维持低位套利窗口打开 　　截至5月24日，华东港口甲醇库存23.6万吨，华南港口甲醇库存5.21万吨，内外甲醇装置的集中检修导致结构性的库存降低。 　　4—5月国内外甲醇装置进入春季检修期。截至5月24日当周，国内甲醇装置开工率在65%附近，环比下滑了近1.3个百分点；国外方面，伊朗ZPC165万吨/年、FPC100万吨/年、文莱85万吨/年、阿曼salaha110万吨/年的装置在4月份都有检修。 　　伴随着库存的下降，港口甲醇价格大幅走高。当前，江苏太仓甲醇价格为3150元/吨，山东南部为2950元/吨，内蒙古在2800元/吨，内地—港口套利窗口部分打开。上周期货盘面持续调整，华东等地价格出现松动，但西北地区价格相对坚挺。 　　检修装置逐步复产供应有望增加 　　当前，甲醇装置的春季检修进入尾声，部分装置即将重启。国内方面，陕煤化、新疆广汇、 华亭中旭等装置都有计划在5月中下旬复产；国外方面，文莱、阿曼和伊朗FPC装置已经重启，伊朗ZPC装置有望在5月底复产。 　　新装置方面，安徽昊源4月底试车成功，内蒙古新奥预计5月中下旬出产品，山东金能预计5月投产，涉及产能160万吨；伊朗两套新装置因美国制裁存在较大不确定性。 　　总体来看，随着检修装置复产和新产能的投放，供应有望增加。 　　传统下游表现稳定新兴下游利润偏低 　　由于利润可观，当前甲醇传统下游表现稳定。不过，6、7月份甲醛、醋酸、二甲醚等将进入淡季，青岛6月峰会也可能影响部分下游装置，开工率存在回落的可能。 　　新兴下游方面，烯烃装置开工率小幅上涨。蒲城能源复产，联泓因装置故障减负运行，阳煤恒通、中原乙烯以及宁波富德的MTO装置检修，个别MTO装置因利润不佳长期停车。 　　图为甲醇指数日线 　　综上所述，当前低库存是价格的直接支撑因素，而供应增加、需求减弱的预期正在增强，甲醇上涨势头有望结束，转入区间振荡格局。 　　(作者单位：前海期货)                                            (责任编辑：DF318)"
"甲醇周报：供需两侧夹击 关注库存效应","　　现货如期回落　　回调步步为营　　◆ 上周复产落地产生增量供应，需求缩减同步发生，市场短期转空　　　　◆ 本周套利盘冲击港口，带来现货价格大幅下行　　◆ 目前港口库存整体不高，市场或根据库存情况实现台阶式回调　　1。 上游企业开工率开始回升　　1.1 上游装置动态　　1.2 焦炉气制甲醇企业保持低位　　1.3 天然气制甲醇企业开工率保持相对高位　　1.4 煤制甲醇企业开工率本周大幅走高　　1.5 相比上周，全国甲醇企业开工持续回升，正式进入复产期　　1.6 本周供应增加显著，日度增加2万吨供应，对市场冲击明显　　2。 下游利润恶化，但整体仍属正常　　2.1 MTO利润快速恢复，目前看有望继续上升　　2.2 近期甲醇价格上涨颇多，综合利润有所恶化，但仍在震荡区间　　2.3 醋酸等下游利润本周基本稳定甚至修复，填补了MTO利润下滑的不利因素　　2.4 从表观消费量看，4月需求略降一些，同比增幅小于上月，环比有所下降　　2.5 4月下游传统需求基本上都有所下降，甲醛需求继续提升　　3。 港口转为累库　　3.1 本周华瑞库存转为累库，华东是累库的主要区域，累库有望持续1个月以上　　4。 上游利润维持高位，生产动力十足　　4.1 内地价格高涨，上游利润高企　　4.2 内蒙超卖严重，利润维持高位，山东工厂利润下滑　　4.3 上周套利迅速收窄，但已经为华东带来了实际的价格冲击　　4.4 上游09盘面高位持稳高于去年同期水平　　4.5 下游09盘面利润出现企稳征兆，结合烯烃端检修，预计后市可能以震荡为主，可以尝试逢低做利润扩大　　5。 基差强势走强 　　5.1 相比上周期限结构有所走平　　5.2 地区价差结构比去年同期陡峭，有望继续走平　　5.3 国际价差结构上可能为市场带来美湾的货源冲击　　5.4 09期现价差受到压制，如约回落，预计将进一步回落　　5.5 从91价差来看，预计后续仍有进一步走弱空间                                            (责任编辑：DF318)"
"甲醇：供需走弱 抛空操作","　　1、基本面：检修装置恢复，供应有一定增加，下游烯烃处于检修季，供需走弱。偏空。 　　2、基差：现货3100，基差366，升水期货；偏多。 　　3、库存：江苏甲醇库存在20.93万吨，较上周缩减1.57万吨，偏多。 　　4、盘面：20日线向上，价格20日线下；中性。 　　5、主力持仓：主力持仓多单，多增；偏多。 　　6、结论：甲醇抛空操作。甲醇1809:前期空单持有，止损2780                                             (责任编辑：DF318)"
"苗扬：短期甲醇期货价格或呈震荡弱势趋势","　　 　　隔夜，MA1809震荡整理，收盘价为2724元每吨，下跌1.66%，成交量为24.69万，持仓量70.43万手，与前一交易日相比减少5.8万手。 　　国内市场局部下滑。西北企业库存低位，价格高位震荡，山西地区南部及东南部市场走跌，主流企业出厂在2750-2910元/吨；环渤海地区按需采购，局部走跌；淮海、华中地区出货一般，观望为主。现下游企业库存尚可，接货积极性不高，市场交投气氛清淡，贸易商执行合同为主。 　　港口方面，期货走势下滑，部分烯烃装置检修，港口市场鲜有成交，局部走弱。短期甲醇期货价格或呈震荡弱势趋势。后期仍需关注国内甲醇装置重启情况、下游接货情况、港口库存情况、运费情况。仅供参考。                                            (责任编辑：DF318)"
"郑醇可能继续下探指数2700","　　天胶方面，周五夜盘沪胶弱势开盘，之后维持指数12000以上的弱势震荡，总体继续维持回落态势；外盘日胶方面，周五下午盘弱势走跌，今早大幅低开下跌；现货方面，国内人民币胶继续下跌，全乳来到11000附近，泰原料继续趋弱；期货仓单方面，总量达到43.6万吨；消息方面，国际原油价格周五隔夜暴跌，今早弱势开盘，美原油指来到66.24美元左右。对于今日的行情，原油下跌，日胶大跌背景下，关注指数12000左右能否发挥支撑作用，很可能破位走跌。 　　甲醇方面。经过周五大跌，夜盘依然维持弱势，小幅低开后维持窄幅震荡，基本在指数2730附近，近期跌幅偏大；现货方面，华东上周跌幅明显，目前江苏来到3100附近，浙江3200附近，山东地区已经进入3000以内，国内市场弱势；消息方面，美原油指周五隔夜大跌，从69美元左右直接跌至66美元左右，今早弱势开盘维持在66.24美元左右，消息传20多个产油国集团可能很快开始放松去年实施的生产限制，周末沙特对也门发动空袭，但目前来看对油价刺激有限。对于今日的行情，利空背景下，郑醇可能继续下探指数2700。                                            (责任编辑：DF318)"
"甲醇减仓增量 期价收跌","　　国内盘面：周五甲醇主力1809合约减仓增量，期价收跌。当日期价收于2726元/吨，较上一易日下跌1.66%，减仓42550手，成交920116手。 　　消息方面：1、沂州焦化1#15装置、2#装置因环保问题于5月4日停产，重启时间不定。2、江苏恒盛1#30+2#10煤制装置目前提负荷运行，满量生产，日产1000吨。3、陕西榆天化1#60煤制装置于5月15日开始检修，预计检修40天。4、陕焦化工20焦炉气装置预计4月16日晚停车，重启时间不定。 　　现货方面：江苏太仓地区甲醇现货报盘走跌至3130元/吨附近，5月下商谈3080-3120元/吨，6月下商谈2970-2990元/吨，7月下商谈2830-2850元/吨。 　　观点总结：由于近期上游低库存的影响，涨价过高，导致下游的抵触情绪开始增大，山东地区上游库存一直处于低位运行，但是下游的采货力度一般，基本没有多少拿货的，导致鲁南地区开始跌价，逐渐鲁北、鲁中地区也因出货情况一般，价格下调。由于目前的价格高位，下游拿货情况不好，加上部分烯烃厂计划检修，可能会使库存有一定提升，预计近期库存或有一定增加。从盘面上看，郑州甲醇主力1809合约建议在2700-2800区间交易。                                            (责任编辑：DF318)"
"甲醇：下滑通道开启？","　　进入5月以来，在上游企业低库存、部分装置检修、港口低库存等因素影响下，我国甲醇市场延续前期涨势，但自4月下旬起我国甲醇市场价格已经明显高于往年同期，且与往年周期性走势相背离。高成本等压力下，神华榆林、阳煤恒通、宁波富德等MTO装置陆续停车检修，浙江兴兴亦计划于5月25日停车检修1个月左右，斯尔邦计划7月底检修35天，新兴下游作为我国最大的甲醇消费领域，相关企业停止对原料的外采对市场形成了一定的抑制作用。下游接货谨慎，山东、江苏等部分地区出现下滑。 　　接下来大家考虑的是，市场是否已经进入了下滑通道？对于这个问题，我们首先可以先反面思考一下，现在继续支撑市场走高的因素有哪些？港口继续低库存、西北主产区库存不高。然而，听闻新奥新建60万吨/年甲醇装置可能在5月底投产运营，鲁西集团新建80万吨/年甲醇装置计划6月投产，7-8月山西晋煤华昱100万吨/年、恒力石化(大连)50万吨/年甲醇装置计划陆续投产，内蒙古荣信90万吨/年甲醇装置5月25日附近或正式出产品。因青岛会议的召开，鲁南、苏北等地焦化企业及甲醛等下游企业开工受限，预计6月下旬或恢复正常，山东等周边地区危化品运输亦或受到一定影响。另外伊朗等国外装置5月下旬或全部恢复正常，进口有望恢复常量(据中宇监测显示，5月21-23日外盘跌幅已达13美元/吨，但目前仍处倒挂中)。值得思考的是，据悉，安徽昊源新建80万吨/年甲醇装置目前日产千余吨，开工负荷和产品质量逐步提高中，目前销售范围主要以江苏、浙江、湖北，江西、安徽等地为主，后期输入各地货量或逐步增多。除此之外，伊朗核协议引发的地缘风险忧虑、美国页岩油持续复苏、六月OPEC会议等因素影响下，短期看油价或保持坚挺走势。MA09短线波动或有限，基差继续缩小中。 　　综上，中宇认为，短线看，我国甲醇市场大幅涨、跌，可能性都不大，多地或弱势窄幅波动为主，关注港口外盘出现顺挂的节点，届时市场趋势性走势或显现。聚焦国外装置恢复情况、外盘套利情况、库存情况、港口MTO装置情况以及内地环保影响。建议下周操作谨慎。                                            (责任编辑：DF318)"
"甲醇1809：多单离场观望","　　1、基本面：检修装置恢复，供应有一定增加，下游烯烃进入检修，供需走弱。偏空。 　　2、基差：现货3160，基差374，升水期货；偏多。 　　3、库存：江苏甲醇库存在20.93万吨，较上周缩减1.57万吨，偏多。 　　4、盘面：20日线向上，价格20日线上；偏多。 　　5、主力持仓：主力持仓多单，多减；偏多。 　　6、结论：甲醇多单离场。甲醇1809:多单离场观望                                             (责任编辑：DF350)"
"甲醇成本端压力较大","　　西北报价2750，价格上调70。甲醇开工率下滑明显，开工率一度从70.77%下滑至61.05%，厂家供应量大幅减少。传统需求依然低迷，目前处于消费淡季。外盘新建产能时间或将继续后推，国内3季度前依然有几套装置投产，合计产能接近200万吨以上。烯烃价格上涨，mto利润回升，需求有所提振。甲醇港口库存滑落至半年新低，现货价格坚挺。操作上，甲醇需求淡季下，原油依然强势，但近期煤炭价格下跌较快，甲醇成本端压力较大，MA1809转弱，关注2900阻力，偏空操作为宜。                                            (责任编辑：DF350)"
"预计短期甲醇期货或窄幅震荡为主","　　隔夜，MA1809震荡走弱，收盘价为2784元每吨，下跌0.82%，成交量为24.18万，持仓量84万手，与前一交易日相比减少3.8万手。 　　国内甲醇市场涨跌不一。西北企业库存低位，高位震荡，内蒙古北线企业出厂价格现汇在2780-2800元/吨；环渤海地区按需接货，弱势运行；淮海地区出货一般，走势下滑；华中地区交易平平，横盘整理。期货下跌，华东、华南港口市场涨跌不一，江苏港口太仓甲醇现货参考3150-3170元/吨附近。周初国内市场涨跌不一，观望气氛浓厚。内蒙地区受库存偏低支撑，周初新价继续走高。但下游对高端货物存抵触心理，接货放缓，内地甲醇市场交投逐步降温，部分地区小幅走跌。港口方面，虽港口库存依旧偏低，但在期货走跌的背景下区域内成交一般，华东市场价格走跌，华南市场高位震荡为主。预计短期甲醇期货或窄幅震荡为主。后期仍需关注国内甲醇装置重启情况、下游接货情况、港口库存情况、运费情况。仅供参考。                                            (责任编辑：DF350)"
"范春华：现货重心下移 甲醇短期或震荡调整","　　周二甲醇期货价格小幅回调。现货方面，安徽地区甲醇市场重心下移。整体出货略显一般。山东中北部甲醇市场僵持整理。下游按需采购，成本支撑市场让利空间有限。技术面，主力MA1809合约短期或震荡调整。操作建议：可轻仓试探做空。  　　分析师：范春华                                            (责任编辑：DF350)"
"甲醇6月下游需求将走弱 价格有望筑顶回落","　　提要　　5月底国内甲醇装置检修已近尾声，后期将快速重启，同时外围甲醇装置春检已经结束。加之终端需求进入季节性淡季，后期甲醇供应将逐步宽松，价格有望筑顶回落。　　图为甲醇1809合约日线　　清明节后，甲醇期价领先于化工品市场率先触底反弹，现货市场更是像脱缰的野马大幅攀升，下游最大应用领域MTO企业面临生产亏损境地。后期，随着甲醇供应最紧张时期过去，甲醇价格有望筑顶回落。　　现货价格开始回落　　4月以来，甲醇现货价格强势的原因在于：一季度国内甲醇价格的大幅下跌与原油上涨背景下的进口货源强势背离，叠加外围装置检修，3—5月甲醇进口到港量明显减少，引发了华东港口现货供应紧张。　　苏北焦炉气制甲醇工厂因环保原因全部停产整顿，该地区正常供应量从3000吨/日缩减至600吨/日，华东货源供应紧张局面迟迟得不到缓解，进而引发港口纸货价格飙涨。港口现货价格飙涨后与内地套利窗口打开，但前期内地工厂与贸易商基于后期甲醇新建产能以及检修装置重启的供应压力进行了超卖，跨地区套利需求爆炸式增长快速逆转了内陆看空预期，甲醇工厂惜售，中间贸易商补空等需求释放引发了内陆价格的全面上涨，截至5月中旬，内陆价格已全面上涨至2800—3000元/吨，港口现货价格更是达到3400元/吨。不过，近期甲醇华东港口价格已经陆续回落至3250元/吨一线，内地价格也有松动迹象。　　供应将趋势性增加　　今年甲醇新建产能投产一再推迟，但5月下旬安徽昊源80万吨新建甲醇装置已经出产品，山东新奥60万吨甲醇装置计划6月前后投产，甲醇新产能供应将逐步兑现。　　从存量装置来看，4—5月国内外甲醇装置进入春季检修期，截至5月18日当周，国内甲醇装置开工率在65%附近，较3月初71%的高位下滑了近6个百分点，5月底甲醇装置检修已近尾声，后期将快速重启；海外甲醇装置方面，美国OCI已经开车，南美甲醇装置开工率已经达到80%，北美甲醇装置开工率接近95%，东南亚和中东甲醇装置负荷也接近高位水平，说明外围甲醇装置春检已经结束，后期国内外甲醇供应将趋势性增加。　　MTO企业亏损严重　　需求方面，随着甲醛、醋酸、二甲醚等传统下游进入6、7月的传统淡季，在利润尚可的背景下，传统下游开工率将高位稳步回落。截至5月中旬，内陆甲醇企业生产利润普遍在1000元/吨附近，利润率高达50%，而作为甲醇下游最大的应用领域，MTO企业在2017年下半年以来长期处在现金流亏损境地，因此，二季度多套MTO装置有停车检修计划，特别是进入5月中旬甲醇价格快速拉涨，部分检修的MTO企业重启推迟。目前联泓MTO工厂降负荷至六成，南京惠生以及斯尔邦计划近期检修，另外部分信息源反馈西北内陆的MTO工厂已经趁着下游装置检修开始外售高价甲醇原料。随着高价原料对下游需求的抑制作用显现，甲醇下游需求在6月将确定性走弱。　　总体来看，随着甲醇新产能释放与检修装置重启，以及终端需求进入季节性淡季，后期甲醇供应将逐步宽松，价格有望筑顶回落。　　(作者单位：东吴期货)                                    (原标题：甲醇 6月下游需求将走弱)                                                (责任编辑：DF350)"
"甲醇1809：多单获利了结为主","　　1、基本面：检修装置恢复，供应有一定增加，下游烯烃进入检修，供需走弱。偏空。 　　2、基差：现货3200，基差384，升水期货；偏多。 　　3、库存：江苏甲醇库存在20.93万吨，较上周缩减1.57万吨，偏多。 　　4、盘面：20日线向上，价格20日线上；偏多。 　　5、主力持仓：主力持仓多单，多减；偏多。 　　6、结论：甲醇多单离场。甲醇1809:多单获利了结为主                                            (责任编辑：DF350)"
"甲醇：预计MA1809维持强势","　　华东港口3330，西北报价2680，价格小幅上涨，现货比较坚挺。传统需求依然低迷，目前处于消费淡季。外盘新建产能时间或将继续后推，国内3季度前依然有几套装置投产，合计产能接近200万吨以上。成本支撑来自于原油和煤炭价格的上涨。甲醇港口库存滑落至半年新低，现货价格坚挺。操作上，甲醇需求淡季下，原油依然强势，以及环保政策影响，现货有挺价情绪，甲醇有望短期内继续走强，现货价格大幅调高，目前期货贴水较大，预计MA1809维持强势，关注2900阻力。                                            (责任编辑：DF350)"
"预计短期我国甲醇期货价格或窄幅震荡为主","　　隔夜，MA1809震荡走弱，收盘价为2815元每吨，下跌0.07%，成交量为35.3万，持仓量87.87万手，与前一交易日相比减少4万手。 　　我国甲醇现货市场走高为主。西北企业库存低位，大幅上涨，陕西、内蒙古地区甲醇最新价格出台，较上周初涨50-100元/吨，北线2750-2800元/吨，南线2750-2800元/吨；环渤海地区交投尚可，积极跟涨；淮海地区按需接货，局部上涨；期货走高，华东、华南港口高位震荡，江苏港口太仓甲醇现货参考3260元/吨附近。上周西北市场库存仍处于低位，业者操作情绪积极，价格大幅上涨。受主产区走高支撑以及内地市场整体库存偏低影响，内地甲醇市场积极跟涨。而港口方面库存依旧低位，甲醇期货走高，业者心态受支撑，货源偏紧刺激，港口市场高位震荡为主。本周，西北及港口市场低库存现状仍存，但下游需求存减弱预期，另外部分国内外检修装置逐步恢复，预计短期我国甲醇期货价格或窄幅震荡为主，局部或表现偏弱。关注甲醇装置情况、下游需求情况、企业出货情况、港口库存情况。仅供参考。                                            (责任编辑：DF350)"
"甲醇多单离场","　　1、基本面：检修装置恢复，供应有一定增加，下游烯烃进入检修，供需走弱。偏空。 　　2、基差：现货3350，基差521，升水期货；偏多。 　　3、库存：江苏甲醇库存在24.55万吨，较上周缩减4.82万吨，偏多。 　　4、盘面：20日线向上，价格20日线上；偏多。 　　5、主力持仓：主力持仓多单，多减；偏多。 　　6、结论：甲醇多单离场。甲醇1809:多单获利了结为主                                            (责任编辑：DF350)"
"甲醇有望短期内继续走强","　　华东港口3330，西北报价2680，价格小幅上涨。甲醇开工率下滑明显，开工率一度从70.77%下滑至61.05%，厂家供应量大幅减少。传统需求依然低迷，目前处于消费淡季。外盘新建产能时间或将继续后推，国内3季度前依然有几套装置投产，合计产能接近200万吨以上。成本支撑来自于原油和煤炭价格的上涨。甲醇港口库存滑落至半年新低，现货价格坚挺。操作上，甲醇需求淡季下，原油依然强势，以及环保政策影响，现货有挺价情绪，甲醇有望短期内继续走强，现货价格大幅调高，目前期货贴水较大，预计MA1809维持强势，关注2900阻力。                                            (责任编辑：DF350)"
