"标题","正文"
"外盘保持强劲走势 晚间沪锌或受指引偏强整理运行","　　今日沪锌主力1809合约开于21175元/吨，盘初沪锌冲高回落，重心微沉至21110元/吨附近贯穿日均线窄幅整理，随后部分空头减仓，提振沪锌小幅拉升于21230元/吨附近再次陷入僵持。终收涨报21240元/吨，较前一交易日收盘涨115元/吨，涨幅0.54%，成交量减34万手至110.1万手，持仓量减7220手至22.1万手。日内沪锌走势平缓，重心稍有上抬，MACD绿柱逐步收短，加之欧洲交易时段伦锌走势强劲，晚间沪锌或受指引偏强整理运行。                                            (责任编辑：DF385)"
"7月19日上海期货交易所锌锭仓单统计","　　7月19日，上海期货交易所期货锌库存13629吨，库存减少597吨。其中上海地区库存11597吨，库存减少597吨；广东地区库存377吨，库存无变化；江苏地区库存1131吨，库存无变化；浙江地区库存为524吨，库存无变化。                                            (责任编辑：DF385)"
"7月19日伦敦LME锌锭库存行情","　　7月19日，伦敦LME市场锌锭库存235000吨，库存减少2200吨，变动占比为0.93%。 　　7月19日，LME锌锭库存235000吨，其中注册仓单208125吨，注销仓单26875吨，注销仓单占比11.44%。                                            (责任编辑：DF385)"
"7月19日上海期货市场锌锭报价上涨","　　7月19日，上海期货市场锌锭期货价格上涨，7月19日锌锭开盘价21100元/吨，收盘价21405元/吨。结算价21510元/吨，上一交易日结算价20660元/吨。锌锭期货价格上涨745元/吨。                                            (责任编辑：DF385)"
"7月19日伦敦期货市场锌锭行情","　　7月19日，伦敦LME市场三个月期货锌收盘价2545.50美元/吨，价格下跌。现货报价2562.00-2563.00美元/吨，现货锌价格下跌。7月19日LME市场锌锭期货成交135109.00手，市场交易活跃度一般，库存下降。                                            (责任编辑：DF385)"
"长江有色金属现货下午快讯7月20日(铜铝铅锌锡镍)","品种价格均价涨跌幅产地/牌号日期1# 铜48240~4870048470↓ -19507-20铜升贴水b10~b60↑ 15旺旺上冶江铜07-20A00 铝13900~1394013920↓ -40信发海湖青铜峡07-201# 铅19050~1960019325↓ -125宙泰白银株冶07-200# 锌21620~2276022190↓ -145云南双燕葫锌牌07-201# 锌21570~2176021665↓ -145进口甘肃陕西07-201# 镍板108750~110650109700↑ 200四川尼科进口金川07-201# 锡144500~146000145250↑ 750南山云山云锡07-20                                            (责任编辑：DF386)"
"7月20日上海物贸有色锌锭报价下跌","　　7月20日上海物贸有色金属交易市场锌报价上涨，0#锌报价报21610-21710元/吨，均价21660元/吨，较上一交易日价格下跌340元/吨；1#锌锭报价21530-21630元/吨，均价21580元/吨，较上一交易日价格下跌340元/吨。以上价格为含税价。实单详谈为准。                                            (责任编辑：DF120)"
"上海现货：主要金属化工产品（7月20日）","名称规格产地/牌号最低价最高价平均价涨跌氯化亚锡SnCl2 工业级国产9300096000945000锡酸钠Na2SnO336.5%Na2SnO3 36.5%国产8500088000865000锡酸钠Na2SnO342%Na2SnO3 42%国产8700090000885000二氧化锡SnO2≥98%国产1350001400001375000氧化亚镍NiO Ni≥76%江苏、浙江8500095000900000硫酸镍NiSO4？H2O金川、吉恩2700029000280000硫酸铜CuSO4？H2O≥96%江铜、金川133501370013525↓125氧化锌ZnO≥99.7%国产206002100020800↓300氧化钴CoO≥72%国产360370365↓5硫酸亚锡SnSO4分析纯国产1080001100001090000碳酸锂Li2CO3 99%国产105000110000107500↓2000氢氧化锂LiOH 56.5%国产1350001450001400000氯化镍NiCl2？H2O金川、吉恩3150034000327500　                                            (责任编辑：DF386)"
"7月20日驰宏锌锗牌铅锭价格","　　7月20日1#驰宏锌锗牌铅锭报价18355元/吨，较上日下跌200元/吨。                                            (责任编辑：DF120)"
"7月20日(铜铝铅锌锡镍)","品种成交价涨跌涨跌幅最高/最低价日期铜48330480.00.98%48340/4832007-20A00铝1392040.00.29%13940/1390007-20铅1#19150200.01.03%19250/1905007-20锌0#22190350.01.55%22690/2169007-20锌1#21665350.01.59%21690/2164007-20镍109500300.00.27%109950/10905007-20锡145500500.00.34%146000/14500007-20                                            (责任编辑：DF318)"
"7月20日广东锌市场：合约间月差快速收窄  升水陷被动迅速回落","　　今广东0#锌主流成交于21610-21700元/吨，粤市较沪市由昨日贴水50元/吨收窄至平水附近。对沪锌主力1809合约升水510-560元/吨附近，升水较昨日收窄60元/吨左右，主因沪锌1808合约与沪锌主力1809合约月差收窄迅速，升水被动跟跌。沪锌主力1809合约开盘后冲高回落，于21100元/吨附近盘整。今炼厂出货正常，贸易商以出货为主，临近周末下游入市询价积极性有所转好，入市拿货备库，市场整体成交较昨日好转，成交货量有所增加。0#麒麟、慈山、铁峰主流成交于21610-21700元/吨附近。                                            (责任编辑：DF064)"
"zhu空头力量不容忽视","　　19日，沪锌主力1809合约高开后，在多头增仓推动下，期价强势走高。之后，部分空头离场，期价再度攀升，并一度触及涨停板。而随着多头获利回吐，期价振荡回落，但日内仍以涨势报收。  　　交易所多空持仓前20席位数据显示，1809合约呈现多、空同增态势。其中，多头增持1806张，空头增持1269张，多头增持幅度略大。  　　具体来看，1809合约前20席位多头中，增持多单的席位有10个，方正中期席位和永安期货席位增持幅度均超过1000张。其中，方正中期席位大幅增持3141张。减持多单的10个席位中，仅海通期货席位和首创期货席位减持幅度略超过1000张，其余席位减持幅度多集中在500张以内。  　　在前20席位空头中，增持空单的席位有12个，五矿经易席位、海通期货席位和华泰期货席位增持幅度均超过1000张。其中，五矿经易席位大幅增持3341张空单。减持空单的8个席位中，永安期货席位大幅减持近6000张，国投安信席位减持近2000张，其余席位调整幅度均不大。  　　值得注意的是，当日方正中期席位在大幅增持3141张多单的同时减持15张空单，净多单增加至5408张；永安期货席位在增持1134张多单的同时大幅减持5842张空单，持仓由净空转为净多2962张。以上数据显示，这部分席位对后市有着较为强烈的乐观情绪。  　　相反，华泰期货席位当日在减持279张多单的同时增持1234张空单，持仓由净多转为净空837张；海通期货席位在减持1019张多单的同时增持1144张空单，净空单增加至2675张；兴证期货席位在减持894张多单的同时增持578张空单，净多单减少至172张；格林大华席位和金瑞期货席位当日也做出类似的减多、增空操作。以上数据显示，这部分席位对后市较为悲观。  　　另外，当日中信期货席位、银河期货席位、五矿经易席位和国投安信席位，均在各自持仓上做出多、空同向调整操作。其中，五矿经易席位在增持42张多单的同时大幅增持3341张空单，持仓由净多转为净空1937张，可见该席位对后市更倾向于悲观。  　　相反，国投安信席位当日在减持106张多单的同时大幅减持1898张空单，净空单减少至3263张；中信期货席位在减持81张多单的同时减持88张空单，净多单增加至3406张；银河期货席位当日虽做出多、空同增操作，但其在增持685张多单的同时仅增持235张空单，净多单增加至5700张。以上数据显示，这部分席位对后市更倾向于乐观。  　　通过观察主力持仓动向，笔者发现，当日前20席位多、空增持幅度悬殊不大。且从席位多、空持仓调整的方向和力度上看，空头力量不容忽视，后市期价反弹或面临较大阻力。  　                                            (责任编辑：DF064)"
"三地锌社会库存较上周五基本持平","　　本周三地锌社会库存9.99万吨，较上周五增加600来吨，基本持平。其中上海地区来看，进口并未有预期到货增加明显，叠加国产到货不多，整体到货量有限。锌价波动较大，下游操作谨慎，观望情绪加重，拿货意愿不及上周；天津地区，部分炼厂前期较为惜售，近期逢高位部分到货，下游拿货意愿不强，库存增加明显；广东地区库存变化不大。整体来看，若下周有部分进口流入，预计库存将小增。                                            (责任编辑：DF350)"
"长江有色：多空博弈期锌震荡加剧  20日锌价或下跌","　　美元升至三周新高，商品遭遇抛售，隔夜伦锌回落跌逾2%，部分贸易商对后市走势较为悲观，料今沪锌弱势盘整，现锌或回落。　　美元指数连升三个交易日目前报于三周高位，商品遭遇抛售，隔夜伦锌冲高回落后低位震荡，开盘报2628.5美元/吨，高点2655美元，低点2495美元，尾盘收于2563美元，跌54.5美元，跌幅2.08%，成交量15503手增加1077手，持仓量285440手减少415手；沪锌主力1809合约收于21125元/吨，跌75元，跌幅0.35%。　　今日现货锌价行情预估：隔夜伦锌再次领跌其他有色金属，多空博弈激烈，期锌震荡加剧；投资者对后市走向较为悲观，偏空情绪浓郁，短期锌价反弹动力不足，料今现锌价格下跌。                                            (责任编辑：DF318)"
"沪锌空头力量不容忽视","　　图为沪锌1809合约多空主力持仓变化 　　19日，沪锌主力1809合约高开后，在多头增仓推动下，期价强势走高。之后，部分空头离场，期价再度攀升，并一度触及涨停板。而随着多头获利回吐，期价振荡回落，但日内仍以涨势报收。 　　交易所多空持仓前20席位数据显示，1809合约呈现多、空同增态势。其中，多头增持1806张，空头增持1269张，多头增持幅度略大。 　　具体来看，1809合约前20席位多头中，增持多单的席位有10个，方正中期席位和永安期货席位增持幅度均超过1000张。其中，方正中期席位大幅增持3141张。减持多单的10个席位中，仅海通期货席位和首创期货席位减持幅度略超过1000张，其余席位减持幅度多集中在500张以内。 　　在前20席位空头中，增持空单的席位有12个，五矿经易席位、海通期货席位和华泰期货席位增持幅度均超过1000张。其中，五矿经易席位大幅增持3341张空单。减持空单的8个席位中，永安期货席位大幅减持近6000张，国投安信席位减持近2000张，其余席位调整幅度均不大。 　　值得注意的是，当日方正中期席位在大幅增持3141张多单的同时减持15张空单，净多单增加至5408张；永安期货席位在增持1134张多单的同时大幅减持5842张空单，持仓由净空转为净多2962张。以上数据显示，这部分席位对后市有着较为强烈的乐观情绪。 　　相反，华泰期货席位当日在减持279张多单的同时增持1234张空单，持仓由净多转为净空837张；海通期货席位在减持1019张多单的同时增持1144张空单，净空单增加至2675张；兴证期货席位在减持894张多单的同时增持578张空单，净多单减少至172张；格林大华席位和金瑞期货席位当日也做出类似的减多、增空操作。以上数据显示，这部分席位对后市较为悲观。 　　另外，当日中信期货席位、银河期货席位、五矿经易席位和国投安信席位，均在各自持仓上做出多、空同向调整操作。其中，五矿经易席位在增持42张多单的同时大幅增持3341张空单，持仓由净多转为净空1937张，可见该席位对后市更倾向于悲观。 　　相反，国投安信席位当日在减持106张多单的同时大幅减持1898张空单，净空单减少至3263张；中信期货席位在减持81张多单的同时减持88张空单，净多单增加至3406张；银河期货席位当日虽做出多、空同增操作，但其在增持685张多单的同时仅增持235张空单，净多单增加至5700张。以上数据显示，这部分席位对后市更倾向于乐观。 　　通过观察主力持仓动向，笔者发现，当日前20席位多、空增持幅度悬殊不大。且从席位多、空持仓调整的方向和力度上看，空头力量不容忽视，后市期价反弹或面临较大阻力。                                            (责任编辑：DF318)"
"沪锌今日观点 近期库存持续下降","　　昨日锌价强势表现，开盘急速拉升，主力合约1809盘中最高触及21645元/吨，随后震荡下行，收于21125元/吨，大幅上涨3.45%。夜盘重心走低，随后回归白天收盘价。日内炼厂散单略有放货，然流通偏紧市场报价较昨日变化不大，仍维持320-350元/吨相对高位，持货商积极出货，然市场接货较为谨慎，成交寥寥。受供给收缩、三地社会库存下降、7月锌初级消费稳定以及空头离场影响。沪锌连续两天累计上涨逾5%。 近期锌锭库存持续下降，市场货源较少，同时下游逢低采购，市场频传冶炼厂减产消息，市场氛围有所转变。基本面变化不大，近期库存持续下降，市场炒作是否会再次出现逼仓行情，介于基本面和宏观表现不佳锌价保持区间震荡思路。                                            (责任编辑：DF386)"
"7月19日镀锌板为5028.00元/吨","　　7月19日，镀锌板参考价为5028.00元/吨，与7月1日(5059.00)相比，下降了0.61%。                                            (责任编辑：DF387)"
"7月18日伦敦LME锌锭库存行情","　　7月18日，伦敦LME市场锌锭库存237200吨，库存减少2425吨，变动占比为1.01%。 　　7月18日，LME锌锭库存237200吨，其中注册仓单208625吨，注销仓单28575吨，注销仓单占比12.05%。                                            (责任编辑：DF062)"
"7月18日伦敦期货市场锌锭行情","　　7月18日，伦敦LME市场三个月期货锌收盘价2600.00美元/吨，价格上涨。现货报价2582.00-2583.00美元/吨，现货锌价格上涨。7月18日LME市场锌锭期货成交162251.00手，市场交易活跃度一般，库存下降。                                            (责任编辑：DF062)"
"7月19日锌(市场)为22100.00元/吨","　　7月19日，锌(市场)参考价为22100.00元/吨，与7月1日(23572.50)相比，下降了6.25%。                                            (责任编辑：DF387)"
"江浙沪废锌和铅市场报价","　　品名地区价格(元/吨) 软铅皮江浙沪地区1610016300破碎铅江浙沪地区1520015400江浙沪地区68007000破碎锌(84-86%)江浙沪地区1660016800锌合金(无铅)江浙沪地区1180012000锌合金(含铅)江浙沪地区1230012500                                             (责任编辑：DF385)"
"机构论市：苹果期货和沪锌期货上涨明显","摘要            沪指收报2772.55点，跌0.53%，成交额1294亿；深成指收报9148.78点，跌0.51%，成交额1816亿；创业板收报1590.06点，跌1.11%，成交额680亿；今日苹果期货和沪锌期货上涨明显，分别收涨5.4%和3.5%。                             　　沪指收报2772.55点，跌0.53%，成交额1294亿；深成指收报9148.78点，跌0.51%，成交额1816亿；创业板收报1590.06点，跌1.11%，成交额680亿；今日苹果期货和沪锌期货上涨明显，分别收涨5.4%和3.5%。　　金属：沪铜1809合约冲高回落，收带上影线小阳线，减仓表明多空分歧减弱，短期支撑48000整数关口，操作上建议等待反弹沽空；沪锌1809合约冲高回落，盘中曾触及涨停，“一日游”的概率偏大，支撑20500，暂且低位震荡思路；　　贵金属：国内黄金1812合约小幅收阳震荡反弹，操作上270一线参与的反弹多单下破269则止损离场；白银1812合约震荡横盘表现偏弱，短期压力3700，操作上仍不建议追空，关注如何反弹；　　黑色：螺纹钢1810合约高开增仓冲高回落，尾盘收上影小阳线，短期4000压力暂且有效，支撑3900，短线参与；铁矿1809合约高开减仓冲高回落，尾盘收上影小阳线，短期470压力暂且有效，支撑460，短线参与；　　化工：国内原油1809合约高开震荡，短期继续关注480附近支撑有效性，压力511，反弹后参与；橡胶1809合约高开弱势震荡，短期支撑10050，短线参与；L1809合约高开震荡，支撑9100，压力9380，日内参与；PP1809合约高开震荡，压力9430，支撑9300，短线参与；TA1809合约高开高走，压力5974，反弹后参与；　　农产品：国内豆粕1901合约继续震荡收小阳线，短期关注前期震荡重心3100一线支撑，压力3200，关注支撑有效性参与；菜粕1901合约平开高走收阳，短期关注日线60日均线支撑，压力2500，短线参与；棕榈油1809合约高开震荡收星，短期关注4600一线整数关口支撑，压力4900，短线反弹思路对待；　　其它：白糖1809合约向1901合约移仓，白糖1901合约震荡反弹，短期压力5100，如上破则反弹加剧；玉米1901合约继续震荡收小阴线，预计短期继续测试1760一线支撑有效性，短期不建议追高，回调参与反弹；玻璃1809合约减仓收上下影线小阴线，1500一线试空为主，上破则止损离场。                                            (责任编辑：DF318)"
"沪铅跟随期锌冲高回落 仍于低位震荡整理","　　 外盘方面： 今日伦铅直线下跌，截止北京时间15:24,3个月伦铅报2119.5美元/吨，日跌2.33%。持仓方面，截止7月17日，伦铅持仓量为11.3万手，日减1373手，显示随着铅止跌震荡，多空情绪减弱。 　　现货方面：7月19日SMM现货1#铅报价为19250-19400元/吨，均价较上一交易日涨200元/吨。据SMM报道，受期锌涨势带动，期铅震荡上行，同时交割货源流入市场，持货商出货积极性尚可，市场国产铅报价明显增多，且近周末，下游按需采购，但议价较多，散单市场成交有所好转。 　　内盘走势：今日沪铅主力1808合约冲高回落，市场减仓上行，多空交投谨慎。尾盘报收18940元/吨，较上一日收盘价涨0.48%。市场期限结构方面，沪铅延续近高远低的负向排列，沪铅1808合约和1809合约的负价差扩至560元/吨。 　　市场焦点：亚市美元指数强势走高，现交投于95.3附近，日涨0.24%。美联储褐皮书显示美国经济依然温和扩张支撑美元指数走高。铅市行业资讯方面，央视报道罗平锌电假整改，其随及发布渣库含铅废渣转运处置及环保隐患整改工作的公告。 　　行情研判：7月19日沪市有色金属集体飘红。沪铅主力1808合约跟随沪锌冲高回落至18940元/吨，多空交投谨慎。期间部分受美元指数高位维稳打压。预计在美元指数高位打压下，将低位震荡涨势放缓。操作上建议沪铅1808合约可于18800-19100元/吨之间高抛低吸，止损各150元/吨。                                            (责任编辑：DF381)"
"沪锌冲高回落 受美元高位维稳打压","　　外盘方面： 今日伦锌承压下跌，截止北京时间15:00,3个月伦锌报2572.5美元/吨，日跌1.79%。持仓方面，截止7月17日，伦锌持仓量为28.1万，日减3994手，显示随着锌价止跌反弹，空头获利了结。 　　现货方面：7月19日SMM现货0#锌报价为21960-22010元/吨，均价较上一交易日涨1110元/吨。据SMM报道，日内炼厂散单略有放货，然流通偏紧市场报价较昨日变化不大，仍维持320-350元/吨相对高位，持货商积极出货，然市场接货较为谨慎，成交寥寥，整体成交集中于升水300-310元/吨左右。而下游暴力拉涨后保持观望，0#双燕早市报升水350-380元/吨左右，随后报价调整至升水320元/吨左右成交亦较为艰难，凸显下游采买疲弱，市场多出少接，成交货量较昨日小降。 　　内盘走势：沪锌主力1809合约冲高回落，上破10日均线，最高触及涨停板21645元/吨。尾盘报收21125元/吨，较上一日收盘价涨1.93%，反弹趋势放缓。期限结构方面，沪锌延续近高远低的负向排列，沪锌1809合约和1810合约的负价差为215元/吨。 　　市场焦点：亚市美元指数震荡走高，现交投于95.2附近，日涨0.13%。美联储褐皮书显示美国经济依然温和扩张支撑美元指数走高。锌市行业资讯方面，央视报道，央视报道罗平锌电假整改，有毒有害的废渣仍未有任何有效措施，肆意浸泡在雨水中，白天停工，深夜加工。 　　行情研判：7月19日沪锌主力1809冲高回落至21125元/吨，早盘最高触及涨停板，后承压下滑。期间空头减仓冲高，随后部分受美元指数高位维稳打压，此外沪锌库存位于年内低位支撑锌价。操作上建议沪锌1809合约可于20900-21400元/吨之间高抛低吸，止损各250元/吨。                                             (责任编辑：DF381)"
"19日锌价大涨逾5%  贸易商畏高观望","　　今日沪期锌走势：今日沪锌盘中触及涨停后有所回落，沪期锌1808合约开盘价21100元，盘中最高21895元，最低21060元，结算价21510元，收盘21405元/吨，收盘涨745元，涨幅3.61%。今日沪锌1808合约成交量220826增加72546手，持仓量86312手减少22916手。沪期锌1809主力合约成交量1440768手增加534808手，持仓量227842手减少20890手。北京时间15:00，伦锌最新价报2571美元，跌49美元。　　今日ccmn锌价统计，今日ccmn长江有色网0#锌价报22000-22100元/吨，均价22050元，涨1100元，1#锌价报21950-22050元/吨，均价22000元，涨1100元；广东南储0#锌报21650-21950元/吨，均价21800元，涨1080元，1#锌报21580-21880元/吨，均价21730元，涨1080元，今日现货锌市场报价0#锌在21950-22100元/吨之间，1#锌在21850-22050元/吨之间，对比沪期锌1808合约0#锌升水270至420元，1#锌升水170至370元，沪期锌1809合约0#锌升水605至755元左右，1#锌升水505至705元左右。　　ccmn锌市分析：今日国内现货锌价格大幅上涨，长江有色金属网0#锌报22050元/吨，涨幅达到5.25%；近期锌锭库存有所下降，部分炼厂现惜售，但下游在锌价暴力拉涨后保持观望，采购意愿不佳，市场多出少接，整体成交一般。                                            (责任编辑：DF386)"
"锌产品价格随期货价格大幅上涨 锌锭涨5.31%","摘要            据百川资讯，锌产品价格随期货价格大幅上涨，锌精矿较昨日上涨5.76%，锌锭上涨5.31%，废锌上涨5.02%。此外，天然气价格较昨日上涨4.02%，钼精矿价格较昨日上涨2.27%。                             　　据百川资讯，锌产品价格随期货价格大幅上涨，锌精矿较昨日上涨5.76%，锌锭上涨5.31%，废锌上涨5.02%。此外，天然气价格较昨日上涨4.02%，钼精矿价格较昨日上涨2.27%。　　【相关报道】　　锌价盘中逼近涨停 报复性反弹有因　　隔夜伦锌收涨报2619.5美元/吨，涨111.5美元/吨，涨幅4.45%。夜盘沪锌1809合约开于21011元/吨附近，外盘上行拉涨沪锌走高，于10日均线稍作整理即快速上行摸高21430元/吨。收涨报21405元/吨，涨680元/吨，涨幅3.28%。　　今日锌价跟随隔夜强势表现，开盘急速拉升，主力合约1809盘中最高触及21645元/吨。受供给收缩、三地社会库存下降、7月锌初级消费稳定以及空头离场影响。沪锌连续两天累计上涨逾5%。　　现货方面：昨日天津市场0#锌锭主流成交于21060-22510元/吨，0#普通品牌主流成交于21060-21160元/吨，锌价止跌修复，炼厂惜售，部分贸易商库存紧张情况缓解，正常出货，下游需求量较为平稳，多按需采购，故津地升水近日持稳。0#紫金，红烨，百灵，秦锌，驰宏等成交于20950-21050元/吨附近，1#紫金、驰宏，红烨，西矿等成交20900-21000元/吨。　　昨广东0#锌主流成交于20860-20950元/吨，粤市较沪市由前一日平水转为贴水20元/吨左右。部分炼厂惜售状况依旧，贸易商交投谨慎，市场流通货源较紧，下游入市拿货积极性亦不高，仅维持刚需采购，整体表现供需两不旺，昨日市场整体成交平平，0#麒麟、慈山、铁峰主流成交于20860-20950元/吨附近。　　SMM锌研究组昨日撰文指出，7月炼厂检修仍持续，赤峰中色、陕西东岭、驰宏锌锗、兴安铜锌等常规检修，其次云南罗平锌电、马关云铜停产。　　整体国产锌产量预及不及6月。 而进口锌部分，目前国内库存进口锌已基本消化，而保税区尚有逾16万吨进口锌蠢蠢欲动，加之今日盘面大幅波动，进口已有盈利体现，后期或将陆续流入。近期现货市场广泛流通进口品牌有AZ、KZ、SMC、YP、西班牙、印度、秘鲁等，其中仅澳大利亚新星的AZ构成交割条件。　　供给上的收缩给了锌价反弹的条件，此外三地社会库存的下降、需求稳定也给了锌短期不宜继续做空的理由，SMM认为，短期上方21500元/吨位置存在压力，盘中最高价有所触后小幅回落，缺口并未完全弥补，后市关注市场在MA10-MA20之间的抉择。（来源：上海有色网）                                            (责任编辑：DF318)"
"锌价飙升月差拉大 有价无市成交偏差","　　南储华东0#锌锭22010，涨1110；1#21010，涨1110。上海市场，锌价开盘逼近涨停，炼厂出货意愿有所改善，贸易商逢涨出货积极，前几日离市贸易商陆续入市出货，市场货源偏紧状况略有改善。早市成交较好，但因需求有限了结后市场成交趋于平淡。后市升水略有下调，成交略显僵持。进口货源以少量西班牙、AZ等流通为主。下游逢涨观望，仅按需采购。整体成交一般。0#秦锌、东岭、豫光、久隆等对1808报升水290至350元；进口报升水100元至280元，国产锌成交在21890-22170元/吨。　　南储华南0#锌锭(高价)报21950元，涨1080；1#锌锭报21880元，涨1080。升贴水报价(对次月)：升580，涨90。广东市场，期锌盘面大幅上涨，月间价差扩大抬涨次月升水，下游多畏高观望接货寥寥，贸易商也仅有少量长单刚需，市场采兴明显回落，持货者库存较低持价观望不急出货，部分保当月货源相对被动调价意愿更低，临单成交不畅多选择交长单，市场需求较差但报价仍较僵持，整体显有价无市。0#蒙自、麒麟、慈山、铁峰等主流报对1808升250至280,1809升，570至600元，国产锌成交在21880至21970元/吨左右。                                            (责任编辑：DF376)"
"清远地区废锌市场报价（7月19日）","　　品名材质价格区间单位涨跌产地/牌号发布日期备注　　破碎锌(85-86%) - 16750-16950 元/吨 850 广东清远 07-19 不含税　　锌合金3#料 - 23200-23400 元/吨 950 广东清远 07-19 不含税　　锌合金(5#旧料) - 20550-20750 元/吨 850 广东清远 07-19 不含税                                            (责任编辑：DF318)"
"浙江地区废锌市场报价（7月19日）","　　品名材质价格区间单位涨跌产地/牌号发布日期备注　　破碎锌(85-86%) - 16650-16850 元/吨 850 浙江 07-19 不含税　　锌合金3#料 - 23150-23350 元/吨 950 浙江 07-19 不含税　　锌合金(5#旧料) - 20500-20700 元/吨 850 浙江 07-19 不含税                                            (责任编辑：DF318)"
"上海基本金属保税库溢价（铜铝铅锌锡镍）7月19日","品种价格均价涨跌日期62-7870007-19铝120-140130007-19铅140-160150007-19锌120-140130-1007-19镍160-190175007-19 　　                                            (责任编辑：DF386)"
"上海金属网金属价格指数（7月19日）","指数SHMETX22,116.82涨跌230.97涨幅度1.06%铜对当月卖盘 b75基准价(元/吨)铜 48815铝 13950铅 19350锌 22000镍 109550指数说明更新日期：7-19                                            (责任编辑：DF386)"
"锌精矿供应预计增长 但冶炼产能受限或将提振锌价","摘要            未来几年锌精矿供应增长的预期令锌价跌至一年低位，但受冶炼产能制约，现在抛售似乎为时过早。                             　　 据外电7月17日消息，未来几年锌精矿供应增长的预期令锌价跌至一年低位，但受冶炼产能制约，现在抛售似乎为时过早。 　　伦敦金属交易所(LME)三个月期锌周一跌至2,473.85美元/吨，为2017年6月中旬以来最低，并较2月创下的11年高点3,595.50美元下降31%。 今年期锌表现不如LME其他金属。 　　增加锌精矿供应的厂商包括韦丹塔资源集团(Vedanta)在南非的Gamsberg锌矿和三个澳洲矿，分别为MMG旗下的Dugald River锌矿，New Century Resources的一个锌矿以及嘉能可(Glencore)的Lady Loretta锌矿。 Wood Mackenzie分析师Jonathan Leng预计锌精矿供给或在2018年、2019年以及2020年分别增加30万吨、90万吨以及125万吨，但他表示这不意味着精炼锌的供应将快速增长。 他称，“近些年中国境外几乎没有增加新的冶炼产能，并且中国的新产能建设急剧放缓，精炼锌产出或受冶炼产能牵制。” 其并称，“锌库存增长受限将会支撑锌价。” 目前LME注册仓库的锌库存为239,625吨，较2015年9月库存累计下滑60%，当时Glencore锌年产量削减50万吨。 同时，上海期货交易所监管的仓库中锌库存自3月以来下降63%。 　　中国库存下降部分由于国家进行环保整顿，国务院牵头加大力度防治大气污染，意味着生产锌精矿的矿山减少且精炼锌的冶炼下滑。 中国今年锌消费量为1400万吨左右，约占全球消费的一半。 　　投行高盛在一份报告中表示，“政府治理大气污染将继续使市场聚焦供应面的变化，这已经对采矿和冶炼带来了不利影响。” 高盛预计2018年锌将出现52.2万吨供应缺口，2019年缺口为12万吨。花旗预计今年缺口为33.5万吨，明年将出现16.4万吨过剩供应。 尽管市场预估数据不同，多数分析师认为加工费(TCs)将上涨。 2018年基准TCs下降15%至147美元/吨，因精矿供应低迷。 目前，扩张冶炼产能动力不足。分析师称中国境外建设新冶炼产能的内部回报率低于5%。 　　高盛称，“新产锌精矿将涌入市场，应该提升冶炼利润鼓励公司增加产能。我们预期未来的谈判将转为对冶炼厂有利。” 同时，未来两到三年，全球锌需求将以每年2%的速度稳步增长，因制造业需求强劲。 建筑业的锌需求约占全球总需求的一半，其他需求行业包括交通、基建、消费品和工业器具。                                            (责任编辑：DF318)"
