"标题","正文"
"大商所：完善合约制度服务塑料产业升级","　　6月27日，在杭州举行的“2018中国塑料产业大会”上，大商所工业品事业部总监陈纬表示，大商所将不断推进合约制度优化，推进场外市场建设，优化升级交易及清算平台，开发更多指数产品，鼓励推广点价贸易、场外期权和场外互换业务。大力开发更多新品种，如推动乙二醇期货上市，研究苯乙烯、纯苯等上游原料和低密度聚乙烯、高密度聚乙烯等更多产成品品种，为塑料行业提供更完善、丰富的期货品种体系。 　　在主题演讲中，陈纬介绍，2007年以来，LLDPE、PVC和PP期货先后在大商所上市，大连期货市场目前已成为全球最大的塑料期货市场，为产业客户避险和定价提供了有效工具。2017年，LLDPE、PVC和PP三大塑料品种成交量(单边，下同)合计1.57亿手，占大商所总成交量的14.3%。交割方面，2017年LLDPE、PP和PVC交割量分别为70570吨、47860吨和59110吨。截至目前，三大塑料期货交割仓库拓展至30家，覆盖华北、华东、华南、西南等地区。 　　“2017年PVC期货套期保值效率达92%，期现价格相关度达0.96，这与施行注册品牌制度是分不开的。”陈纬介绍，2017年，PVC期货新增内蒙古鄂尔多斯、唐山三友两个市场认可的注册品牌，有效扩充了交割品范围。目前PVC期货有包括1个免检品牌在内的13个注册品牌。2017年，参与大商所塑料期货的产业客户达7953户，创历史新高。产业客户交易量、持仓量占比分别为23.6%、47.7%，同比分别增长2.2%、0.7%。 　　据期货日报记者了解，近年来，国内PE和PP市场基本面发生变化，国内PE和PP产能多年保持两位数增速，海外气体化工产能增长，伊朗、尼日利亚、美国等地的非主流进口货凭借低价优势涌入国内市场。此外，受政策因素影响，我国将逐步停止进口废塑料，助涨国内回收塑料价格，带动整个塑料行业成本上升。 　　陈纬表示，为适应现货市场变化、深入服务塑料产业客户，大商所将继续推进合约制度优化，进一步降低产业套保成本。一是优化PVC期货交割品牌制度。加强品牌管理，动态调整交割品牌，每年委托检验机构对注册品牌的产品在市场上的情况进行检验，检验结果作为是否保留注册品牌的重要依据，从而建立市场化的动态调整机制。同时，适当扩大免检品牌的范围，促进期货交割便利性。二是将交割品牌制度推广至LLDPE、PP品种，对部分市场认可的主流品牌施行免检制度，交割品牌由交易所根据相关交割品牌制度进行认定。三是试行贸易商免检制度，交易所根据相关规则认证贸易商注册品牌，通过认证的品牌可实行免检。四是顺应现货格局变化，计划增加北京等地作为交割区域。五是借鉴铁矿石期货上运行成熟规范的贸易商厂库制度，在塑料期货市场推动建设贸易商厂库，完善交割体系。六是促进合约连续、近月活跃，在塑料期货上设置仓单服务商，鼓励客户参与近月合约交易，提高企业套保效率。                                            (责任编辑：DF318)"
"塑料：预计L1809合约震荡","　　1、 基本面：当前下游淡季，需求弱，开工率低位，库存水平与往年相当，18年新投产装置比例PE大于PP，塑料偏空，PP中性； 　　2、 基差：LLDPE华北现货9050，基差-20，贴水期货0.22%，中性；PP华东现货9040，基差-18，贴水期货0.20%，中性； 　　3、 库存：石化厂家库存79万吨，中性 　　4、 盘面：LLDPE 1809合约20日均线向下，收盘价位于20日线下，偏空；PP 1809合约20日均线走平，收盘价位于20日线下，偏空； 　　5、 主力持仓：LLDPE主力持仓净空，同时增空，偏空；PP主力持仓净多，同时增多，偏多； 　　6、 结论：预计塑料L1809合约震荡，8950-9150区间操作， 聚丙烯PP1809合约震荡，8950-9150区间操作                                             (责任编辑：DF318)"
"正丁醇/辛醇：酷暑难当 逐渐回归","　　进入6月后，随着全国范围内高温天气逐渐蔓延，下游需求淡季更加凸显，丙烯酸丁酯部分主要工厂集中检修，对正丁醇需求造成打压，醋酸丁酯仍处亏损边缘，因而端午节后，工厂补货需求反有下降，正丁醇厂家库存压力持续上升，虽有万华装置大检修，但整体供应面仍然不断趋于过剩，厂家低价竞争一度增加，本周有连续下调动作。　　6月丙烯酸丁酯装置检修明细企业名称检修计划浙江卫星平湖基地2套丙烯酸及丁酯装置换催化剂轮流停车，预计20天。兰州石化丙烯酸及丙烯酸丁酯装置停车，重启时间未定。上海华谊丙烯酸及丙烯酸丁酯装置6月16日停车检修，重启时间预计6月底。烟台万华丙烯酸及酯装置6月16日停车检修，重启时间预计7月底。中海油惠州丙烯酸及丁酯装置预计7-8月检修，重启时间未定。台塑宁波丙烯酸及丁酯装置于7月1日停车检修，重启时间预计7月底。　　但辛醇基本面则与之相反，由于端午后，增塑剂工厂开工继续恢复，且已达近年的高位，对辛醇需求量放大。而辛醇山东厂家有出口集港，蓝帆装置有短检修，利华益装置将于25日停车检修，供应面持续吃紧，因而厂家积极调涨，市场重心持续拉升。但增塑剂产品销售实际呈现萎缩趋势，需求量整体有下降压力，因而辛醇上涨频率有限，厂家实际调涨幅度受到制约。3-6月开工率对比：　　下周，利华益装置将于25日起大检修，但四川、吉化装置重启后将有产量不断释放，虽然丁醇下游部分工厂有补货增加可能，但预计增量有限，丙烯酸丁酯检修工厂造成的需求量下降将对正丁醇继续造成库存上升压力，而正丁醇盈利空间仍相对丰厚，理论水平在600-800元/吨左右，因而正丁醇厂家下调压力仍存。辛醇虽仍有调涨空间，主要基于DOP、DOTP工厂对辛醇消耗量短期内尚有提升空间，但增塑剂工厂成本传导乏力却呈现上升趋势，而上游丙烯却有跌势不断，后续预计随着补货需求下降将逐渐受阻，辛醇让利压力将逐渐上升。                                            (责任编辑：DF318)"
"塑料企业可优化风险管理模式","　　26日，“2018中国塑料产业大会”多场同期活动在杭州举行。相关嘉宾在会上表示，场外期权具有更高的资金利用效率、更大的容错空间以及更多样化的避险和获利方式，有助于塑料企业优化风险管理模式，提高风险控制水平。 　　据介绍，相比于现货、期货交易，场外期权在规避价格风险方面具有资金占用相对少、权利金损失有限、无需仓储费用等优势。“假设要做铜期货套保，目前期货合约价格为50000元/吨，目标涨到53000元/吨。如果直接在期货上做多，需要占用约10%保证金。如目标价格涨到53000元/吨，交易获利3000元/吨，资金利用效率为60%。如果用购买权利金900元的平值看涨期权，同样获得盈利3000元/吨，资金利用效率和利润率更高。”华泰长城资本常务副总经理唐国靖说。 　　他还表示，企业进行买入期权后的最大亏损即为权利金，不用担心过程中因价格反向波动而追加保证金的情况，体现出期权具有更好的容错性。买入期权后减少了对价格波动的顾虑，有助于企业将精力投入在日常经营中。 　　南华资本金融衍生品部李智渊介绍，以看跌期权为例，买入看跌期权后，现货可以在行情下跌时得到有效保护，规避库存跌价风险。同时，企业可以采取期权、期货相结合的套保策略，优化套保避险效果。“买入看跌期权最大费用为期权费，保留价格上涨时综合利润的增长机会。”李智渊说。 　　例如，某贸易商在低位建仓持有PP库存，每吨已有超过200元盈利，当前盘面PP1805价格为9000元/吨。该贸易商认为下游需求不明，担心大幅跌价风险，此时可以买入一个月虚值200元的看跌期权作为保险，权利金支出约为75元/吨。之后标的价格上涨至9200元/吨时，客户平仓期权。权利金仍有25元/吨时间价值，期权亏损50元/吨，而现货库存比期初价格升值200元/吨。“无论价格下跌多少，客户最低锁定8725元/吨的价格，同时保留了价格上涨获利的空间。”唐国靖表示。 　　期权的价值不仅体现在库存保值方面，利用好期权同样可以实现库存高价预售。同样是上述案例中的情况下，该贸易商卖出一个月虚值200元的看涨期权作为预售，收取权利金约为75元/吨。之后标的价格上涨至9100元/吨时，期权未被行权。客户现货销售在9100元/吨，并获得50元/吨的额外权利金收益，综合销售价格为9150元/吨。若标的价格上涨至9300元/吨，客户以9200元/吨销售，并获得权利金50元/吨。 　　据期货日报记者了解，为了在市场进一步推广场外期权业务，近年来大商所持续开展场外期权试点。2017年，大商所支持开展工业品场外期权试点项目15个，吸引了浙江明日控股、浙江物产化工、宜宾海丰和锐等多家塑料产业客户参与。塑料企业借助试点机会，梳理业务流程，并尝试多种避险方式。                                            (责任编辑：DF318)"
"LLDPE/PP今日观点 聚烯烃品种跟随原油走势为主","　　LLDPE和PP上一交易日企稳反弹，分别收录于9070元/吨和9058元/吨。随着新产能陆续投放，国内PE产量维持增长。截至2018年二季度，中国PE产量达到773万吨，较去年同期增加1.6%。二季度是国内炼厂的传统检修高峰期，涉及检修的石化装置数量较多，且检修时间多达1—2个月。2018年初至今，PE检修损失产量共计77.37万吨，高于去年同期6.48万吨，增幅为9.14%。具体PE产品上看，2018上半年线性和低压是损失量相对较大的两个品种，在5—6月表现尤为明显。卓创统计数据显示，截止到目前，LLDPE产量损失最多，共计达32.28万吨，占PE整体损失量的42%；HDPE损失产量为27.39万吨，占总量的35%；高压装置检修相对较少，LDPE损失产量17.7万吨，占总量的23%。6月国内检修旺季基本结束，多数石化企业逐渐恢复运行，聚烯烃检修损失产量减少，后期国内PE供应将逐渐增加。聚烯烃品种跟随原油走势为主，二者目前基本回归平水，关注多空双方对9100一线的争夺。 　　                                            (责任编辑：DF386)"
"大商所：将加快塑料期货国际化进程","摘要            大连商品交易所(下称“大商所”)副总经理朱丽红在昨日举行的“2018中国塑料产业大会”上表示，为了更好的服务塑化产业企业，交易所将以铁矿石期货引入境外交易者为契机，加快塑料期货国际化进程。                             　　大连商品交易所(下称“大商所”)副总经理朱丽红在昨日举行的“2018中国塑料产业大会”上表示，为了更好的服务塑化产业企业，交易所将以铁矿石期货引入境外交易者为契机，加快塑料期货国际化进程。 　　朱丽红说，自2007年7月LLDPE期货上市开始，2009年5月份PVC期货和2014年2月份PP期货陆续上市，十年时间大商所已经成为全球最大的塑料期货交易中心。越来越多的实体企业利用期货市场进行风险管理，上市以来参与大商所三个塑料化工品种期货交易的法人客户数合计达到4万多家。 　　她透露，交易所接下来将做好以下几个方面的工作：一是加强新品种和新工具建设，陆续推出更多的化工品种，同时也会尽快推出相关品种的期权工具。二是完善期货合约，调整交割区域，优化交割注册品牌制度，提高合约的稳定性和连续性。三是加强场外市场建设，加大对场外期权试点和基差贸易试点的支持力度。四是以铁矿石期货引入境外交易者为契机，加快塑料期货国际化进程。大商所将与广大塑化产业企业、相关机构一道，在金融服务实体的国家战略指引下实现共同发展。 　　浙江明日控股集团董事长韩新伟表示，自大商所陆续推出了LLDPE、PVC和PP三大塑料期货品种，塑料期货从无到有、从小到大，不断发展壮大。期间，大商所对期货基差贸易、场外期权等新业务模式给予了引导和大力支持，塑料衍生品市场的成熟度正在不断提高。目前，衍生品工具在现货当中越来越多地得到使用，期货定价成为了国内塑料产业链的重要定价模式，影响力越来越大。 　　据了解，当前基差贸易、场外期权等创新模式已成为塑料产业产融结合的新热点。在此次塑料大会的多场同期活动中，相关嘉宾对基差贸易、场外期权的意义、模式和策略进行了介绍。                                            (责任编辑：DF387)"
"6月25日LLDPE为9266.67元/吨","　　6月25日，LLDPE参考价为9266.67元/吨，与6月1日(9627.78)相比，下降了3.75%。 　　                                            (责任编辑：DF120)"
"机构月报：现货下滑 甲醇震荡偏弱宏观面","　　甲醇：现货下滑，甲醇震荡偏弱宏观面 　　中国狭义货币供应量M1同比增长6%，增速分别比上月末和上年同期低1.2个和11个百分点，持续下行。中国和美国制造业总体保持回升向好发展格局。 　　基本面 　　6月份内地甲醇市场全面下滑。西北主产区出货价格不断回落，关中地区顺势下调，部分企业因出货欠佳而二次调降。山东地区陆续下跌，鲁北地区运输缓解后，下游需求难有改善，中间商偏空心态引导，出货重心下移；鲁南地区则因出货欠佳而小幅回落。山西、河南以及河北等地也均有不同程度下滑。西南地区窄幅松动，部分货源发往华东地区，区域内压力尚可。节后归来，沿海甲醇市场演绎东稳南跌走势。华东地区在港口可售货源集中以及刚需补货交合约等等支撑下，有货者积极挺价惜售，下游刚需入市采买且重要大户月中补货交合约需求并存，批量大单现货放量较好。而华南地区稳中回调，当地供应极为充裕，有货者受到出货吃力以及高位成本双方压力，不得不适量调整自身排货价格。整体业者心态偏于谨慎和迷茫。截至6 月21 日，整体来看沿海地区(江苏、浙江和华南地区)甲醇库存增长至53.05 万吨，整体沿海地区甲醇整体可流通货源预估在14.14 万吨附近。截至6 月21 日，国内甲醇整体装置开工负荷为69.15%，环比上涨4.14%；西北地区的开工负荷为74.59%，环比上涨4.67%。本周期内，西北地区部分停车装置陆续恢复，带动西北开工率上升，进而带动全国整体开工率提升，不过目前依然低于去年同期水平。 　　技术面 　　甲醇主力MA1809 合约6 月份围绕在2700-2900 区间震荡运行为主，关注2700 附近支撑情况，7 月份预计震荡偏弱运行。 　　化工：市场矛盾迥异，化工走势分化 PTA 　　油价维持高位震荡，成本托底效应显现，7月装置检修减少，市场供应预期改善，下游聚酯负荷高位，终端织造开工下滑，终端需求有所牵制，但低库存下基本面矛盾并未突出，盘面大概率维持5500-5900区间震荡，跟踪油价及PTA开工变化。 　　塑料 　　中长期处于扩能周期，外部进口矛盾突出，装置重启产量回归，农膜开工预期回升，后期需求整体做加法，市场呈现供需双增格局，但港口库存持续高企，盘面维持震荡偏弱结构，关注进口成本及下游备货。 　　PP 　　国内扩能高峰已过，价差倒挂进口压力不大，回料对冲新料增产，下游消费结构优化，共聚终端需求良好，社会库存持续消化，短期甲醇及粉料提供成本支撑，市场下行空间不大，关注出口成本及下游需求。 　　橡胶：央行再次降准，短期规避风险  　　4月份泰国天胶产量约在29.3万吨，同比增长38.7%。而5月因降水天气较多，割胶天数偏少，胶水产量有限，同比增幅在1%-3%附近。6月份开始，泰国日间降水充足利于胶水产出，原料价格由此开始下滑，胶水价格由月初50泰铢/公斤跌至目前的44.5泰铢/公斤，跌幅为11%。此外，由于胶水价格对供应的敏感系数更高，因此胶水与杯胶价差也得到迅速缩窄修复。 　　卓创监测国内轮胎企业半钢胎开工率为71.24%，环比上涨5.45个百分点，同比提升4.14个百分点。样本轮胎企业运行较为理想，多恢复正常运行状态，但仍有个别企业尚未恢复，因此开工提升仍有限。从了解来看，当前行业整体库存合理，并且近期仍有继续补库需要，听闻近期有个别企业有价格调整。山东地区轮胎企业全钢胎平均开工率78.59%，环比增长8.47个百分点，同比上涨11.05个百分点。环比提升明显，主要支撑有两方面：一是恢复性提产，即上周停产及减产后的开工复原。二是补充性提产，前期库存整体低位，加之次月或生产受限，为储备相对合理库存而加大排产，库存有新的增长。 　　本轮下跌主要是期货修复过高升水，现货跟跌相对有限，09合约与混合胶价差盘中一度缩至平水。目前价差280元/吨，预计交割前价差会继续向平水甚至贴水靠拢。但考虑到离9月交割还有3个月时间，而价差回归已经进入尾部，所以09价格难免会有反复。 　　近期橡胶大跌后，现货市场成交情况有所好转，10000元/吨以下市场参与者存抄底意愿。期货升水修复也进入尾部，后期路径将更为复杂。此外，本周末央行再次决定降准，从2018年7月5日起，下调国有大型商业银行、股份制商业银行、邮政储蓄银行、城市商业银行、非县域农村商业银行、外资银行人民币存款准备金率0.5个百分点。近期沪胶跌幅过大，同时宏观面利好消息支撑，价格或将反弹修复。前期空单减仓或暂时离场，由于基本面仍相对弱势，且期现价差还有继续修复的空间，因此反弹高度预计有限，等待再次抛空机会。                                            (责任编辑：DF318)"
"PE/PP：破而后立 下半年行情预计探底回升","　　主要驱动因素：当前库存高企，下游部分企业亏损，降价去库存。　　基本面：装置停车检修炒作完毕。　　上季度预测结果：预计二季度价格主要运行区间PE:8600-9500元/吨；PP:8400-9200元/吨。实际运行区间PE:9100-9630；PP:8700-9460。　　下半年预计价格主要运行区间PE:8800-9400；PP8600-9400。　　上半年走势回顾　　上半年，分为两个阶段。春节期间库存累积明显，但下游工厂订单差，无力再库存，贸易商一度爆仓，卖方石化厂家销售压力增大，不断下调出厂价格。进入4-5月份，大量装置检修，石化库存去化速度较为理想，行情出现反弹。当然此时上行高度有限，受限于下游进入淡季，开工积极性不高。　　目前基本面的矛盾是：社会库存高企、下游开工低位、检修装置有陆续回归的趋势。因此行情继续进入低迷的阶段。资料来源：Wind，申万期货研究所　　2018年国内新增PE产能情况　　到2017年底，预计国内聚乙烯产能为1699万吨，预计至2018年产能达到1844万吨，新增PE产能为145万吨，产能增幅8.5%，实际可能低于此数值。　　一季度无新增装置，4月份新增中海壳牌30万吨L(4月1日投产)，40万吨HD(4月15日投产)。上半年基本就这一家装置新投产。预计到5月份大量出产品。　　截止到2018年5月份国内PE累计产量651.89万吨，较去年同期增加1.2%。检修损失量超预期77.37万吨，较去年正价6.48万吨，增幅9.14%。　　2018年国内新增PE产能情况　　截至2017年底，国内聚丙烯产能为2642万吨，2018年国内聚丙烯新增产能将增加205万吨，产能达到2847万吨，产能增幅7.7%。　　国内聚丙烯装置在二季度迎来检修季，届时将一定程度上缓解部分供应压力，其中4月份检修损失量在30万吨左右。　　4月份新增中海壳牌40万吨PP(已经投产)。上半年基本就这一家装置新投产。大量装置集中到11月、12月份投产，或有部分装置投产不及预期。 　　油制聚烯烃生产利润走低，一体化装置优势明显　　国际原油价格上涨，导致石脑油制PE成本上涨，目前利润仅有1300元/吨左右。　　煤制烯烃成本依然较低，利润是所有工艺中最好的，约2300元/吨，变动不大。　　甲醇价格波动范围较大，华东外采甲醇制PP利润一直较差，多数时间纠结在大幅亏损的状态。　　虽然利润差，但是西北甲醇制聚烯烃的工厂依然会继续生产保持供应。但是常州富德一直推迟重启时间。　　4-5月份进口量大幅增加，港口库存居高不下　　海关总署近期迟迟未公布相应的进出口详细数据。根据海关总署公布的初级塑料进口情况可知，5月份305.6万吨，1-5月份累积进口1327.9万吨，与17年同期相比，大幅增加了14%。资料来源：海关总署，IHS，申万期货研究所　　聚乙烯二季度进口利润大开，进口量上升　　从有限的资料推测，PE4-5月份进口大幅增长，4月份103万吨，5月份预计高达125万吨。二季度进口窗口持续打开，尤其是4月份LDPE进口利润高达600元/吨，大量商家进场做LD非标套利，导致华南仓库大幅累积，LD出货困难，拖累了L的价格。　　LD-LL价差一度被拉低到平水。LD的套利头寸一直没有机会解套，从现在的行情来看，知道4季度才有希望，因此预计港口库存全年大部分时间都维持高位。资料来源：Wind，卓创， 申万期货研究所　　聚丙烯进口依赖度继续下降，出口略有上升　　PP3月份进口43.3万吨，2018年1-3月份累积115万吨同比减少18.9%。　　2018年国内PP供需预计处于平衡状态，出口量保持在1-2万吨左右，目前全球近1/3的PP产能都在国内，今年全球新增产能不多，PP将较PE更早进入到一个景气周期。资料来源：Wind，卓创，申万期货研究所　　为了绿水青山，废塑料市场萎缩　　2016年进口废乙烯塑料总量 253 万吨， 2017 年全年进口 194.3 万吨。 2018年废塑料进口批文下放的非常少，截止到目前前5个月份，废塑料进口量约1万吨。　　2018年前14批发放允许进口的废塑料量约5.8万吨，相比于2017年678万吨的进口核准量，降低了99%。　　塑料制品行业纵览　　截止到5月份塑料制品产量与17年同期下滑14.5%，出口增速8.7%，明显较前3个月塑料制品出口量同比增速10%下降。　　家电方面产量增速参差不齐，彩电、空调产量增速良好，但冰箱及洗衣机产量明显下滑。n汽车商务车产量增速均下滑，乘用车销量受汽车进口降税的政策影响，预计下半年好转。资料来源：Wind， 申万期货研究所　　农膜处于开工最差的时间节点　　PE下游利润方面缠绕膜价格变动不大，目前利润尚可。地膜、棚膜价格低位，地膜处于盈亏平衡点上。　　农膜开工在传统的淡季水平，基本处于停工状态，后续7月份开始开工将逐步好转，持续到11月份达到开工的峰值。　　目前下游工厂看跌情绪浓重，没有提前备货的意愿，尤其是去年西北地区，农户过量采购了兵团的农膜料，一年之内没有继续采购的需要，导致备货行情今年迟迟没有启动。　　BOPP利润两年内最差水平　　2018年BOPP市场上半年下游用户整体需求表现并不及预期；行业整体亏损严重。上半年BOPP开工率在54%-60%之间。　　截至2018年5月底，国内BOPP企业总产能在607.25万吨(+12)，对比2017年同期产能增速6.4%；产量146万吨，与2017年同期相比产量-4%。　　BOPP行业目前来看处于较为过剩的状态，并且成本高的旧设备旧工艺面临淘汰，新建产能利润情况普遍较好，对于价格的承受能力要高一些，但行业总体的盈利能力在被削弱。资料来源：Wind，卓创， 申万期货研究所　　跨品种价差资料来源：Wind， 申万期货研究所　　2018年PE、PP期货操作建议　　波段操作：近期偏空操作　　对冲操作：短期关注多L空PP以及多V空L的对冲操作机会。　　套保操作：结合行情发展和基本面阶段性变化，生产企业及贸易企业可选择远月卖出套期保值。                                            (责任编辑：DF318)"
"26日期市机会早知道：全球橡胶产区进入旺产季","　　螺纹、铁矿石、焦炭、焦煤 　　在供应方面， 会员企业5月下旬粗钢日均产量为195.47万吨，旬环比减少4.79万吨，近期高炉开工率有所下降；中央已经定调今年环保问题是政治问题，后期环保只有更严不会放松，目前华东钢厂平均吨钢环保成本已超过 200 元。在需求方面，由于近期螺纹需求开始放缓，螺纹社会库存有前期逐步下降变成小幅积累库存；在宏观方面，央行计划在7月5日进行定向降准，1-5房地产开发投资同比增10.2%，对钢材宏观需求有一定支撑。近期期货价格回到今年高位，吨钢利润位于高位，螺纹社会库存开始积累，梅雨季和夏季等淡季即将到来属于潜在利空；供给减少和宏观降准均利多钢材。　　操作策略：定向降准并不能改变钢材的供需格局偏弱的局面。预期螺纹小幅反弹后延续震荡下行走势。因此建议在3840左右做空螺纹钢，止损3880，止盈3700以下。　　大豆、豆粕　　南美大豆升贴水大涨，巴西、阿根廷货币继续弱势。供给强势：美国天气良好，美豆开局强势。USDA6月份全球农业产量报告下修阿根廷大豆产量，上调巴西产量至1.19亿吨。需求方面维持弱势，国内6月14日进行30万吨大豆拍储成交率64%，6月20日新一批30万吨大豆拍储成交率25%。国内生猪市场价格整体缓慢上涨，但是终端肉类需求并未好转。　　操作策略：后期继续关注美国天气炒作。目前建议多单参与，豆一主力合约A1809支撑3500，压力3770；豆粕主力合约M1809支撑2900，压力3200。　　有色金属　　长期基本面(即上一轮铜矿供应大周期的结束，新一轮低供应周期的开启)并未发生质变，但Q1以来全球精铜供应较为充裕，库存处于较高位置，而中国区精铜产量不断创新高，废铜进口下降的利多不断被消化； 劳资谈判或影响铜价。　　操作策略：沪铜主力1808合约整体反弹，突破5日均线呈现上涨趋势。美元指数上行利空铜价，下游需求由强转弱，宏观经济形势下滑，铜价短期偏弱下行，建议逢高减持。　　橡胶　　全球产区进入旺产季，产量不断提高；而泰、马、印等三国出口限制政策结束，国内进口量大增。随着新胶供应的逐步增加，库存仍有增长的势头。下游需求方面，青岛周边轮胎厂开工下滑拖累整体平均水平，终端消费一般，轮胎厂成品库存有所堆积。　　操作策略：短期在供应及库存压力下偏弱下探，但当前逐渐趋近泰国胶农割胶积极性的临界点，建议短线空单逢低减仓或止盈；中长线等待下跌过后止跌企稳的布多机会。压力/止盈10日均线，支撑10000。　　PTA　　因欧佩克增产规模低于市场预期，油价大幅反弹，对PTA成本端支撑增强。供需方面，PTA前期检修装置将陆续重启，供应趋向回升；而下游聚酯负荷率维持高位，但终端纺织已有回落迹象，预计6月份PTA供需趋向平衡。　　操作策略：油价反弹回升成本端利好PTA，预计短期止跌企稳走势，多头待5、10均线走平短多参与。短期压力5700，支撑5500。　　LLDPE　　成本端油价反弹回升利好提振PE；供需方面，PE的开工负荷回升高位，库存维持中偏高水平，市场供应重新达到充裕状态。而下游需求方面，当前农膜行业整体进入淡季，对原料需求较弱。　　操作策略：成本端偏利好但供需面偏利空，多、空因素交织；短期破位下探走势，多头暂观望为宜。短期压力20日均线，支撑8500。                                            (责任编辑：DF318)"
"6月22日LLDPE为9388.89元/吨","　　6月22日，LLDPE参考价为9388.89元/吨，与6月1日(9627.78)相比，下降了2.48%。                                             (责任编辑：DF120)"
"塑料：预计塑料L1809合约震荡","　　1、 基本面：当前开工率低位，库存水平与往年相当，18年新投产装置比例PE大于PP，塑料偏空，PP中性； 　　2、 基差：LLDPE华北现货9050，基差105，升水期货1.16%，偏多；PP华东现货9025，基差45，升水期货0.50%，中性； 　　3、 库存：石化厂家库存75.5万吨，中性 　　4、 盘面：LLDPE 1809合约20日均线向下，收盘价位于20日线下，偏空；PP 1809合约20日均线向下，收盘价位于20日线下，偏空； 　　5、 主力持仓：LLDPE主力持仓净空，同时增空，偏空；PP主力持仓净多，同时增多，偏多； 　　6、 结论：预计塑料L1809合约震荡，8850-9050区间操作， 聚丙烯PP1809合约震荡，8900-9100区间操作                                             (责任编辑：DF318)"
"贺维：市场环境改善 烯烃跌势或放缓","　　目前装置检修较多，部分牌号供应偏紧，非标价差维持高位，石化稳价意愿仍在，而下游生产利润挤压，工厂高价拿货抵触，市场投机需求不足，短期博弈陷入僵持。周末国内定向降准，市场交易情绪回暖，烯烃短期跌势或有放缓，前期空单减仓。                                            (责任编辑：DF318)"
"持仓分析：塑料空头获利了结情绪升温","摘要            受6月下半月国内石化装置陆续复产的影响，PE供应增加，加之进口货源冲击以及下游农膜消费步入季节性淡季，塑料期货空头施压力度增强。可以看到，上周，塑料1809合约价格持续走低，一度跌至2017年7月以来的阶段性低点8895元/吨。                             　　受6月下半月国内石化装置陆续复产的影响，PE供应增加，加之进口货源冲击以及下游农膜消费步入季节性淡季，塑料期货空头施压力度增强。可以看到，上周，塑料1809合约价格持续走低，一度跌至2017年7月以来的阶段性低点8895元/吨。 　　近一周，塑料1809合约总持仓量显著增加，多空前20席位的持仓均出现回升现象。交易所的数据显示，多头前20席位的持仓量从6月15日的137107手增加至6月22日的155778手，累计增加18671手；空头前20席位的持仓量从6月15日的157596手增加至6月22日的168209手，累计增加10613手。由于塑料自身基本面偏弱，加之宏观面系统性风险若隐若现，期价持续下探。不过，短线跌幅过大，空头获利情绪升温，减持力度明显。可以看到，塑料1809合约前20席位的净空持仓量从6月15日的20489手回升至6月22日的12431手，净减8058手，降幅达39.33%。 　　单日持仓上，6月22日，塑料1809合约前20席位呈现多增空减的景象。其中，多头累计增仓5196手，空头累计减仓1478手。具体来看，多头前20席位中，增持的席位有14家，减持的席位有6家。其中，永安期货席位、弘业期货席位和中信期货席位增持力度居前，分别增加2169手、890手和520手。同时，南华期货席位、中大期货席位、浙商期货席位、银河期货席位、西南期货席位、东证期货席位、申银万国期货席位、国泰君安期货席位和鲁证期货席位增持力度也较为明显，分别增加438手、449手、450手、431手、310手、588手、394手、270手和217手。减持方面，只有兴证期货席位、海通期货席位和光大期货席位较为突出，分别减少740手、543手和674手。 　　空头前20席位中，减持的席位有9家，增持的席位有11家。其中，永安期货席位、华泰期货席位、申银万国期货席位和国投安信期货席位减持力度居前，分别减少1444手、1501手、1398手和1315手。同时，银河期货席位、信达期货席位、兴证期货席位和金瑞期货席位减持力度也较为明显，分别减少212手、383手、485手和205手。增持方面，方正中期期货席位、海通期货席位、东证期货席位和新湖期货席位增持力度明显，分别增加2812手、474手、621手和575手。 　　由于塑料1809合约短线超跌，空头获利丰厚，出现了上周五前20席位多增空减的景象。但是，缺乏基本面和宏观面的支持，空头力量依然占据优势，即使期价出现反弹也不具有持续性。                                            (责任编辑：DF386)"
"6月21日LLDPE为9388.89元/吨","　　6月21日，LLDPE参考价为9388.89元/吨，与6月1日(9627.78)相比，下降了2.48%。                                            (责任编辑：DF120)"
"塑料：L1809合约偏弱震荡","　　1、 基本面：大宗商品普遍下跌，当前开工率低位，库存水平与往年相当，18年新投产装置比例PE大于PP，塑料偏空，PP中性； 　　2、 基差：LLDPE华北现货9100，基差75，升水期货0.82%，偏多；PP华东现货9070，基差9，升水期货0.10%，中性； 　　3、 库存：石化厂家库存79.5万吨，中性 　　4、 盘面：LLDPE 1809合约20日均线向下，收盘价位于20日线下，偏空；PP 1809合约20日均线向下，收盘价位于20日线下，偏空； 　　5、 主力持仓：LLDPE主力持仓净空，同时增空，偏空；PP主力持仓净多，同时减多，偏多； 　　6、 结论：预计塑料L1809合约偏弱震荡，8900-9100区间操作， 聚丙烯PP1809合约偏弱震荡，8950-9150区间操作                                             (责任编辑：DF318)"
"6月20日LLDPE参考价为9388.89元/吨","　　6月20日，LLDPE参考价为9388.89元/吨，与6月1日(9627.78)相比，下降了2.48%。                                            (责任编辑：DF383)"
