"标题","正文"
"2018年7月23日大连棕榈油期货行情午报","　　7月23日，星期一，大连商品交易所(DCE)棕榈油期货主力p1809合约，截止11:30，开盘4650元，最新4680元，涨10元，最高4714元，最低4648元，昨结4670元。                                            (责任编辑：DF010)"
"7月23日天津市24度棕榈油报价基本平稳","　　7月23日，周一，马来西亚棕榈油期货周五微幅收涨，但需求低迷令市场基本陷于区间交投。棕榈油价格盘中下跌是由于独立检验公司AmSpec Agri Malaysia上午公布。但交易商表示，另一份出口数据显示需求上升，对市场起到提振作用。美豆油夜盘上涨， 提振连棕今日走高，现货报价如下：　　天津港24度棕榈油进口(液)的分销报价为4730元/吨，和20日相比上涨了30元/吨，7月20日无现货成交。                                            (责任编辑：DF120)"
"2018年7月21日天津最新棕榈油价格行情","　　2018年7月21日天津地区棕榈油价格行情：贸易商报价，24度棕榈油价格4700元/吨。                                            (责任编辑：DF392)"
"马来西亚棕榈油午评：2018年7月21日棕榈油市场下跌","　　周四上午，马来西亚衍生品交易所(BMD)毛棕榈油期货市场下跌，因为美国豆油期货走低。 　　截至中午，棕榈油期货下跌5令吉到12令吉不等，其中基准10月毛棕榈油期约下跌8令吉，报收2203令吉/吨。上午基准期约的交易区间在2203令吉到2220令吉。 　　亚洲电子交易中芝加哥期货交易所(CBOT)豆油走低，对马来西亚棕榈油市场构成下跌压力。截至北京时间12点35分，12月豆油期约下跌0.04美分，成交在每磅28.43美分。 　　不过令吉汇率疲软，中国大商所植物油市场走强，制约大盘的下跌空间。 　　截至中午，令吉汇率为1美元兑换4.057令吉。 　　船运调查机构SGS发布的数据显示，2018年7月1-15日马来西亚棕榈油出口量为454,424吨，比6月份同期的498,272吨减少8.8%，相比之下，7月份前10天的出口降幅为23.1%。 　　船运调查公司AmSpec Agri马来西亚公司称，今年7月1-15日期间，马来西亚棕榈油出口量为486,609吨，比6月份同期减少2.7%。相比之下，7月份前10天的出口降幅为14.4%。 　　技术上，基准期约的支撑位估计在2160令吉。                                            (责任编辑：DF392)"
"2018年7月21日江苏张家港棕榈油价格行情","　　2018年7月21日江苏张家港地区棕榈油价格行情：贸易商报价，24度棕榈油4700元/吨。                                            (责任编辑：DF392)"
"2018年7月21日江苏张家港棕榈油行情","　　宾西禹王报价，四级豆油6100元/吨。　　集贤同泰报价，四级豆油7200元/吨。　　明达油脂报价，四级豆油6100元/吨。                                            (责任编辑：DF392)"
"2018年7月22日主要地区棕榈油价格行情","　　天津地区：贸易商报价，24度棕榈油4700元/吨。 　　张家港地区：贸易商报价，24度棕榈油4700元/吨。                                            (责任编辑：DF392)"
"2018年7月22日天津地区棕榈油价格行情","　　2018年7月22日天津地区棕榈油价格行情：贸易商报价，24度棕榈油4700元/吨。                                            (责任编辑：DF392)"
"2018年7月22日江苏张家港棕榈油价格行情","　　贸易商报价，24度棕榈油4700元/吨。                                            (责任编辑：DF392)"
"7月20日山东省24度棕榈油报价基本平稳","　　日照港24度棕榈油进口(液)的分销报价为4720元/吨，和19日的报价持平，7月19日无现货成交。                                            (责任编辑：DF309)"
"7月20日棕榈油为4728.00元/吨","　　7月20日，棕榈油参考价为4728.00元/吨，与7月1日(4836.00)相比，下降了2.23%。                                            (责任编辑：DF380)"
"反弹遇阻 棕榈承压下跌","　　外盘走势：马来西亚棕榈油期货周四小跌，盘初曾触及一周高位，在经历前一日的大幅上涨之后出现技术性修正，另一方面需求也显迟滞。10月棕榈油合约盘中曾一度升至一周最高每吨2,220马币，最终收低0.8%，报每吨2,193马币。周四成交量为47,045手，每手为25吨。 　　国内走势：棕榈油1809合约下跌，开盘4672元/吨，收盘4644元/吨，下跌0.64%，持仓量增加460至290394手。 　　消息方面：检验机构AmSpecAgri公布称，马来西亚7月1-20日棕榈油出口较前月同期出口的690015吨下滑1.3%至681178吨。 　　现货方面：天津地区：贸易商报价，24度棕榈油4700元/吨。张家港地区：贸易商报价，24度棕榈油4700元/吨。 　　观点总结：出口需求改善迹象以及马币疲软提供短暂支撑，但是进入7月份，棕榈油主产国生产速度有望加快，库存积累风险加大，加上国内油脂短期供需偏松，棕榈油价格依然负重前行。连棕榈油1809合约下跌，表现弱于远月合约，短线上涨存在阻力，后市或呈现偏弱振荡走势，建议P1809在4700元/吨附近择机抛空，止损4740元/吨。                                            (责任编辑：DF381)"
"7月20日云南省16度棕榈油报价基本平稳","　　7月20日，周五，马来西亚棕榈油期货周四小跌，盘初曾触及一周高位，在经历前一日的大幅上涨之后出现技术性修正，另一方面需求也显迟滞。连棕呈现整理走势，马棕与美豆油回调，导致外盘对于国内油脂的提振基本结束。今日连棕整理，现货报价如下：　　云南昆明16度棕榈油调和油的出厂报价为5230元/吨，和19日的报价持平，益海；7月19日无现货成交。28度棕榈油SPMF的出厂报价为5100元/吨，和19日的报价持平，益海；7月19日无现货成交。                                            (责任编辑：DF052)"
"7月20日广西省24度棕榈油报价基本平稳","　　7月20日，周五，马来西亚棕榈油期货周四小跌，盘初曾触及一周高位，在经历前一日的大幅上涨之后出现技术性修正，另一方面需求也显迟滞。连棕呈现整理走势，马棕与美豆油回调，导致外盘对于国内油脂的提振基本结束。今日连棕整理，现货报价如下： 　　防城大海10度棕榈油调和的出厂报价为5200元/吨，和19日的报价持平，7月19日无现货成交。16度棕榈油调和油的出厂报价为4820元/吨，和19日的报价持平，7月19日无现货成交。24度棕榈油分提的出厂报价为4720元/吨，和19日的报价持平，7月19日无现货成交。                                            (责任编辑：DF381)"
"7月20日江苏省24度棕榈油报价基本平稳","　　7月20日，周五，马来西亚棕榈油期货周四小跌，盘初曾触及一周高位，在经历前一日的大幅上涨之后出现技术性修正，另一方面需求也显迟滞。连棕呈现整理走势，马棕与美豆油回调，导致外盘对于国内油脂的提振基本结束。今日连棕整理，现货报价如下： 　　张家港24度棕榈油进口(液)的分销报价为4700元/吨，和19日的报价持平，7月19日无现货成交。                                            (责任编辑：DF381)"
"7月20日江西省24度棕榈油报价基本平稳","　　7月20日，周五，马来西亚棕榈油期货周四小跌，盘初曾触及一周高位，在经历前一日的大幅上涨之后出现技术性修正，另一方面需求也显迟滞。连棕呈现整理走势，马棕与美豆油回调，导致外盘对于国内油脂的提振基本结束。今日连棕整理，现货报价如下： 　　九江中粮18度棕榈油精炼的出厂报价为5080元/吨，和19日的报价持平，7月19日无现货成交。24度棕榈油精炼的出厂报价为5060元/吨，和19日的报价持平，7月19日无现货成交。33度棕榈油精炼的出厂报价为5020元/吨，和19日的报价持平，7月19日无现货成交。                                            (责任编辑：DF381)"
"7月19日棕榈油为4728.00元/吨","　　7月19日，棕榈油参考价为4728.00元/吨，与7月1日(4836.00)相比，下降了2.23%。                                            (责任编辑：DF387)"
"2018年7月19日广东东莞地区棕榈油现货价格","　　今日，东莞地区棕榈油行情如下：东莞地区24度棕榈油市场参考报价4660元/吨，价格可议。                                            (责任编辑：DF010)"
"基本面偏弱 棕榈反弹或受制约","　　外盘走势：马来西亚棕榈油期货周三跳升逾2%至一周高位，因马币走弱和相关食用油回升。BMD10月棕榈油合约上涨1.8%，报每吨2,211马币，盘中一度触及7月11日以来最高2,218马币。成交量报63,352手。 　　国内走势：棕榈油1809合约震荡收涨，开盘4674元/吨，收盘4674元/吨，上涨0.39%，持仓量减少14226至289934手。 　　消息方面：sgs:马来西亚7月1-15日棕榈油出口498272吨，较上月同期减少8.8%。 　　现货方面：天津地区：贸易商报价，24度棕榈油4700元/吨。张家港地区：贸易商报价，24度棕榈油4700元/吨。 　　观点总结：出口需求改善迹象以及马币疲软提供短暂支撑，但是进入7月份，棕榈油主产国生产速度有望加快，库存积累风险加大，加上国内油脂短期供需偏松，棕榈油价格依然负重前行。连棕榈油1809合约小幅上涨，短期技术性反弹调整，预计后市反弹乏力，仍有下跌风险，建议在4700-4750元/吨区间内择机抛空，止损4770元/吨。                                            (责任编辑：DF381)"
"2018年7月19日大连棕榈油期货收盘高开收涨","　　7月19日，大连棕榈油期货高开，随后高位宽幅震荡，盘终收涨。主力合约减仓缩量，收十字星。 　　7月19日，星期四，大连商品交易所(DCE)棕榈油期货主力p1809合约，开盘4674元，收盘4674元，涨18元，最高4694元，最低4652元，昨结4656元，结算价4674元，成交量155370手，持仓量289934手。                                            (责任编辑：DF010)"
"7月19日江西省24度棕榈油报价基本平稳","　　7月19日，周四，马来西亚棕榈油期货周三跳升逾2%至一周高位，因马币走弱和相关食用油回升。相关油品的反弹也扶助棕榈油价格，隔夜美豆油反弹，提振马棕。受其提振，今日连棕小涨，现货报价如下：　　九江中粮18度棕榈油精炼的出厂报价为5080元/吨，和18日相比上涨了20元/吨，7月18日无现货成交。24度棕榈油精炼的出厂报价为5060元/吨，和18日相比上涨了20元/吨，7月18日无现货成交。33度棕榈油精炼的出厂报价为5020元/吨，和18日相比上涨了20元/吨，7月18日无现货成交。                                            (责任编辑：DF381)"
"7月19日江苏省棕榈油市场行情动态","　　7月19日，周四，马来西亚棕榈油期货周三跳升逾2%至一周高位，因马币走弱和相关食用油回升。相关油品的反弹也扶助棕榈油价格，隔夜美豆油反弹，提振马棕。受其提振，今日连棕小涨，现货报价如下： 　　仪征方顺18度棕榈油精炼的停报，基差报价对连棕榈油1809+220(4902)元/吨(18年7月)，7月18日无现货成交。24度棕榈油精炼的停报，基差报价对连棕榈油1809+150(4832)元/吨(18年7月)，7月18日无现货成交。33度棕榈油精炼的停报，基差报价对连棕榈油1809+120(4802)元/吨(18年7月)，7月18日无现货成交。                                            (责任编辑：DF358)"
"曹彦辉：货币走软 马棕榈油领涨","　　周三CBOT豆油期货市场收盘上涨，因为买豆油卖豆粕的套利活跃。12月期约收高0.34美分，报收28.47美分/磅。夜盘连豆油震荡上行。  　　周三BMD毛棕榈油上涨超过2%，因为令吉走软，相关食用油市场走强。10月毛棕榈油期约上涨41令吉或1.8%，报收2212令吉/吨。夜盘连棕榈油重心上移。  　　周三ICE加油菜籽期货市场收盘上涨，追随CBOT豆油市场的涨势。西加拿大地区天气干燥令人担忧，也支持油菜籽价格。11月期约收高3.60加元，报收491.90加元/吨；夜盘菜油震荡走高，菜粕高位震荡。操作上油脂短线为宜。                                            (责任编辑：DF318)"
"19日期市晨会纪要：货币走软 马棕榈油领涨","　　股指：资金谨慎，股指观望 　　近期国内股市成交量显著低迷，市场在3千亿附近徘徊。在指数表现上，虽然有部分个股利好一度拉升指数，但是整体来看，市场资金流入较小。即便放开国外投资者的信息也没有让市场走出逆转。资金对股市风险偏好降低，股指小幅震荡，维持观望。操作建议：股指观望。 　　国债：货币宽松，国债多单轻仓持有 　　近期央行从默认的宽松走向公开引导的宽松货币导向。国库存款利率显著下调到shibor水平，相当于向市场追认目前货币市场利率的基准作用。近期市场“互金平台”出现相继爆发“无法维持”，监管层也显著谨慎其在正规的“去杠杆”，货币导向显著宽松，国债多单轻仓。操作建议：多单轻仓。 　　贵金属：美元高位回落，金银止跌反弹 　　周三COMEX金银走势企稳：纽约金主力8月合约上涨0.6美元至1227.9美元，纽约银主力9月合约下跌0.043美元至15.574美元。沪市金银夜盘回升：AU1812高开高走，暂时收于269.9元；AG1812低开高走，暂时收于3683。周三美联储主席鲍威尔在美众院听证会发言，重申了周二的立场，美联储处于其正常加息的轨道上，但对市场的冲击力减弱许多。美国6月新屋和营建许可均录得去年9月以来新低，美元因此回落，金银得以收回部分失地。操作建议：观望。 　　动力煤：低位整理，动力煤逐步建多 　　周三夜盘动力煤低位整理，弱势企稳。银保监会表示大中型银行要加大信贷投放力度，降低小微企业融资成本，市场信心逐步企稳。电力市场市场化加快，加快清洁能源消费。后期高温天气来袭，需求稳定，另外先进产能释放缓慢，煤炭市场供需稳定，期货贴水较大，下跌空间有限，多单增持。 　　焦炭焦煤：成材上涨带动，双焦走高 　　周三夜间，焦炭1809低位开盘，震荡走高，后小幅回落，报收2019.5，上涨12，涨幅0.6%。夜盘螺纹强势上涨，带动双焦上行。基本面来看，焦炭短期供应有所增加，现货市场情绪偏弱，高位压力仍存，建议短线操作。 　　周三夜间，焦煤1809冲高后小幅回调，报收1151，上涨6，涨幅0.52%。据调研情况看，目前焦煤供给相对充足，部分出现销售阻力，现货偏弱运行。期货贴水幅度较深，低位有支撑，短线操作为主。 　　黑色金属：受库存数据提振，螺纹回调买入 　　周三夜盘，螺纹1810合约强势上行，报收3988元/吨，上涨48，涨幅1.22%。昨晚找钢网公布的库存数据显示，全国建材统计仓库存量336.5万吨，环比上周减少12.3万吨，跌幅3.5%。67家建材钢厂库存154.1万吨，环比上周减少7.9万吨，降幅4.9%。需求表现高于市场预期，韧性仍存。期螺向上一举站稳5日线，操作上建议3950附近多单介入。 　　周三夜盘，铁矿1809合约震荡上行，报收471.5元/吨，上涨5.5，涨幅1.18%。全国主要港口铁矿昨日累计成交82.05万吨，上周平均每日成交88.15万吨。技术面上，9月合约向上突破470关口，上方关键阻力位在473附近，短线建议多单回调买入。 　　豆类：需求有望改善，美豆震荡收高 　　周三CBOT大豆小幅上涨，美国商品出口需求有望改善，帮助支持豆价。11月期约收高2.50美分，报收857.75美分/蒲式耳。受此影响夜盘连粕窄幅震荡，买5卖1套利持有。 　　周三鸡蛋期货低位窄幅震荡，现货市场相对坚挺，短期高位宽幅震荡格局仍将持续。 　　油脂：货币走软，马棕榈油领涨 　　周三CBOT豆油期货市场收盘上涨，因为买豆油卖豆粕的套利活跃。12月期约收高0.34美分，报收28.47美分/磅。夜盘连豆油震荡上行。 　　周三BMD毛棕榈油上涨超过2%，因为令吉走软，相关食用油市场走强。10月毛棕榈油期约上涨41令吉或1.8%，报收2212令吉/吨。夜盘连棕榈油重心上移。 　　周三ICE加油菜籽期货市场收盘上涨，追随CBOT豆油市场的涨势。西加拿大地区天气干燥令人担忧，也支持油菜籽价格。11月期约收高3.60加元，报收491.90加元/吨；夜盘菜油震荡走高，菜粕高位震荡。操作上油脂短线为宜。 　　棉花：等待USDA出口报告，美棉收跌 　　市场在美国农业部周度出口报告发布前较为谨慎，美棉有所回落。12月合约下跌0.26美分，跌幅为0.29%。美棉市场交投清淡，价格缺乏上行动力。夜盘郑棉维持小幅震荡走势。储备棉成交稳定，现货价格波动不大。仓单方面仍在小幅增加。基本面上整体稳中偏弱。短期郑棉维持震荡观点。操作上建议短线交易为主。 　　白糖：原糖收跌，郑糖维持偏强走势 　　巴西生产商抛售以及印度供应打压，原糖继续走弱。10月原糖价格下跌0.05美分，跌幅为0.5%。巴西货币雷亚尔继续贬值，刺激生产商卖出。另外印度供应压力市场仍在消化。原糖继续走弱。夜盘郑糖小幅震荡，主力合约触及4949点，承压回落，但尾盘再度回到4930点之上。盘面上看郑糖上攻需要现货方面利好刺激以及资金流入支撑。操作上建议中线低位多单持有。 　　原油：美国原油需求旺盛，油价企稳回升 　　周三原油期货价格止跌回升。基本面，驾车旅行高峰季节，美国汽油和柴油需求量大幅度增加，美国石油日均需求总量超过了2100万桶，比该国原油日产量多1000万桶。因而美国原油进口量激增，出口量下降，美国原油一周净进口量增加1540万桶。美国能源信息署数据显示，截止2018年7月13日当周，美国原油库存量4.11084亿桶，比前一周增长584万桶。技术面，SC1809合约短期或企稳回升。操作建议：可轻仓试探做多。 　　PTA:短期延续高位震荡 　　现货供应依旧偏紧，下游聚酯开工高位，原料刚需支撑良好，产业链库存整体低位，基本面维持偏暖格局，但受近期油价回调影响，PTA短期或延续高位震荡，关注油价走势及宏观风险，回调做多思路。 　　聚烯烃：盘面震荡整理，关注进口端压力 　　中期看检修高峰已过，新料产量环比预增，下游农膜开工缓慢回升，PE港口库存偏高，市场结构矛盾突出，非标价差持续高位，内外价差略有收窄，关注进口压力再现，建议套利窗口附近逢高沽空。 　　橡胶：短期有望震荡回升 　　周三沪胶小幅震荡。从库存方面来看，青岛保税区库存截至7月16日较月初增长6%，回升至20万吨。其中，天然橡胶、合成胶、混合胶均有增加。现货价格相对坚挺，现货市场上有买货意愿。中国6月合成橡胶产量为43.2万吨，同比下降3.1%，1-6月合成橡胶产量为271.0万吨，同比增加8.2%。人民币贬值，利多国内胶价，限制了下跌空间。技术面，主力RU1809合约短期有望震荡回升。操作建议：可轻仓试探做多。                                            (责任编辑：DF318)"
"7月18日棕榈油为4728.00元/吨","　　7月18日，棕榈油参考价为4728.00元/吨，与7月1日(4836.00)相比，下降了2.23%。                                             (责任编辑：DF120)"
"2018年7月18日大连棕榈油期货收盘低开收涨","　　7月18日，大连棕榈油期货低开，随后宽幅震荡趋强，盘终收涨。主力合约减仓缩量，收阳线。 　　7月18日，星期三，大连商品交易所(DCE)棕榈油期货主力p1809合约，开盘4630元，收盘4654元，涨8元，最高4676元，最低4628元，昨结4646元，结算价4656元，成交量165992手，持仓量304160手。                                            (责任编辑：DF010)"
"7月17日棕榈油为4728.00元/吨","　　7月17日，棕榈油参考价为4728.00元/吨，与7月1日(4836.00)相比，下降了2.23%。                                             (责任编辑：DF120)"
"棕榈小幅收涨 短期振荡调整","　　外盘走势：马来西亚BMD毛棕榈油期货周二微幅收跌，追随隔夜市场豆油期货疲势，不过基本上仍处于区间波动走势，交易商称马币走软带来提振。马来西亚BMD指标10月毛棕榈油合约下跌0.1%，报每吨2,171马币，接近上周五所及的三年低点。成交量为61,574手，每手为25吨。 　　国内走势：棕榈油1809合约震荡收涨，开盘4630元/吨，收盘4654元/吨，上涨0.17%，持仓量减少15788至304160手。 　　消息方面：马来西亚7月1-15日棕榈油出口498272吨，较上月同期减少8.8%。 　　现货方面：天津地区：贸易商报价，24度棕榈油4700元/吨。山东地区：24度棕榈油停报。 　　观点总结：SGS数据显示出口环比下降幅度缩窄，需求改善提供短暂支撑，但是进入7月份，棕榈油主产国生产速度有望加快，库存积累风险加大，加上国内油脂短期供需偏松，棕榈油价格依然负重前行。棕榈油内外价差倒挂，抑制贸易商采购积极性，近期国内库存小幅度下滑。连棕榈油1809合约小幅收涨，呈现窄幅整理走势，上方均线空头排列，预计后市仍有下跌风险，建议短线反弹抛空操作，压力关注4740元/吨。                                            (责任编辑：DF381)"
"7月18日福建省24度棕榈油报价基本平稳","　　7月18日，周三，马来西亚BMD毛棕榈油期货周二微幅收跌，追随隔夜市场豆油期货疲势，不过基本上仍处于区间波动走势，交易商称马币走软带来提振。由于需求仍不振，整个市场人气依旧低迷，尽管船运调查机构公布数据显示出口减少的状况有所缓解。今日连棕整理，现货报价如下： 　　厦门港24度棕榈油进口(液)的分销报价为4700元/吨，和17日的报价持平，7月17日无现货成交。                                            (责任编辑：DF381)"
"7月18日广东省18度棕榈油报价基本平稳","　　7月18日，周三，马来西亚BMD毛棕榈油期货周二微幅收跌，追随隔夜市场豆油期货疲势，不过基本上仍处于区间波动走势，交易商称马币走软带来提振。由于需求仍不振，整个市场人气依旧低迷，尽管船运调查机构公布数据显示出口减少的状况有所缓解。今日连棕整理，现货报价如下： 　　深圳惠丰裕18度棕榈油分提的分销报价为4700元/吨，和17日相比上涨了20元/吨，7月17日无现货成交。                                            (责任编辑：DF120)"
"7月18日云南省16度棕榈油报价基本平稳","　　7月18日，周三，马来西亚BMD毛棕榈油期货周二微幅收跌，追随隔夜市场豆油期货疲势，不过基本上仍处于区间波动走势，交易商称马币走软带来提振。由于需求仍不振，整个市场人气依旧低迷，尽管船运调查机构公布数据显示出口减少的状况有所缓解。今日连棕整理，现货报价如下： 　　云南昆明16度棕榈油调和油的出厂报价为5230元/吨，和16日的报价持平，益海；7月17日无现货成交。28度棕榈油SPMF的出厂报价为5100元/吨，和16日的报价持平，益海；7月17日无现货成交。                                            (责任编辑：DF381)"
"7月18日山东省18度棕榈油报价基本平稳","　　7月18日，周三，马来西亚BMD毛棕榈油期货周二微幅收跌，追随隔夜市场豆油期货疲势，不过基本上仍处于区间波动走势，交易商称马币走软带来提振。由于需求仍不振，整个市场人气依旧低迷，尽管船运调查机构公布数据显示出口减少的状况有所缓解。今日连棕整理，现货报价如下：　　日照黄海18度棕榈油精炼的出厂报价为4830元/吨，和16日相比下跌了40元/吨，基差报价对连棕榈油1809+270(4940)元/吨(18年7月)，7月17日无现货成交。24度棕榈油进口(液)的停报，基差报价对连棕榈油1809+90(4760)元/吨(18年8月)，7月17日无现货成交。                                            (责任编辑：DF386)"
"7月17日24度棕榈油国内各港口交货价格上涨","　　单位：元/吨 　　---------------------------------------------------------- 　　省份价格类型涨跌 7月17日 7月16日 　　天津天津港交货价格 20 4680 4660 　　山东日照港交货价格 20 4720 4700 　　江苏连云港交货价格 30 4680 4650 　　江苏张家港交货价格 20 4680 4660 　　浙江宁波港交货价格 30 4680 4650 　　福建厦门港交货价格 40 4700 4660 　　广东黄埔港交货价格 10 4630 4620 　　----------------------------------------------------------                                            (责任编辑：DF318)"
"7月17日马来西亚棕榈油8月船期FOB报价","　　单位：美元/吨 　　----------------------------------------------------------------- 　　类别价格类型涨跌 7月17日 7月16日 　　24度精炼(8月船期) FOB报价 -2 570 572 　　33度精炼(8月船期) FOB报价 -2 567 569 　　44度精炼(8月船期) FOB报价 -2 572 574                                            (责任编辑：DF318)"
"棕榈技术调整 上方面临压力","　　外盘走势：马来西亚棕榈油期货周一结束此前四日连跌，在需求改善带动下收高。指标BMD10月棕榈油期货收高0.7%至2,173马币，为逾两周来最大单日涨幅。成交量报48,843手。 　　国内走势：棕榈油1809合约小幅上涨，开盘4632元/吨，收盘4638元/吨，上涨0.69%，持仓量减少4204至319948手。 　　消息方面：sgs:马来西亚7月1-15日棕榈油出口498272吨，较上月同期减少8.8%。 　　现货方面：天津地区：贸易商报价，24度棕榈油4690元/吨。九江地区：中粮报价，24度棕榈油5030元/吨。 　　观点总结：尽管SGS数据显示出口环比下降幅度缩窄，需求改善提供短暂支撑，但是进入7月份，棕榈油主产国生产速度有望加快，库存积累风险加大，加上国内油脂短期供需偏松，棕榈油价格依然负重前行。棕榈油内外价差倒挂，抑制贸易商采购积极性，近期国内库存小幅度下滑。连棕榈油1809合约小幅上涨，呈现技术性调整，反弹持续性并不看好，建议短线反弹抛空操作，压力关注4740元/吨。                                            (责任编辑：DF381)"
"2018年7月17日大连棕榈油期货收盘高开收涨","　　7月17日，大连棕榈油期货高开，全天高位宽幅震荡，盘终收涨。主力合约减仓缩量，收阳线。 　　7月17日，星期二，大连商品交易所(DCE)棕榈油期货主力p1809合约，开盘4632元，收盘4638元，涨32元，最高4666元，最低4622元，昨结4606元，结算价4646元，成交量191578手，持仓量319948手。                                            (责任编辑：DF010)"
"2018年7月17日广东东莞地区棕榈油现货价格","　　今日，东莞地区棕榈油行情如下：东莞地区24度棕榈油市场参考报价4630元/吨，价格可议。                                            (责任编辑：DF010)"
"棕榈油市场缺乏利好提振","　　上周，马来西亚棕榈油价格创下新低，大连棕榈油价格也破位下探，除宏观因素，自身基本面疲弱也是主要原因。 　　油脂市场供应充裕，国内放开油籽进口成为潜在利空，再加上棕榈油产地库存累积，中短期来看，棕榈油市场利空因素主导行情。 　　国内放开油籽进口成潜在利空 　　国内油脂进口政策宽松，减少美豆进口形成的豆油产量缺口完全可以通过增加其他油脂进口来弥补。而且，利好预期在前期外弱内强的盘面中已经提前兑现。此外，政府正积极采取行动，以弥补国内蛋白粕供应缺口。比如，相继减免东南亚部分国家大豆和豆粕关税，放开乌克兰葵花粕进口。放开各类油籽及蛋白粕的进口成为大势所趋，其将对当前国内油脂油料市场产生冲击。上周，市场传言国内即将放开油菜籽进口，即令菜油领跌，若中美长期未能和谈，则国内大概率放开其他油籽进口。 　　油脂市场整体供应无虞 　　目前，豆油商业库存达到156万吨的高位，菜油库存超过46万吨，棕榈油6—7月的月均进口量高达40万吨，后期油脂供应依然充裕。美豆油方面，USDA在7月供需报告中上调美豆新旧季压榨量，虽然同时上调了豆油在生物柴油中的用量，但仍令美豆油结转库存较上月报告有所增加。马来西亚棕榈油方面，出口疲弱，6月末的库存不降反增，随着后期产量的恢复，累库周期将延续。 　　供应持续增加而需求进入消费淡季，这是油脂价格难以大幅上行的重要原因。在食用需求缺乏亮点的情况下，生物柴油需求成为“救命稻草”，然而，目前，这根稻草也成了过河的“泥菩萨”。前期，原油价格维持高位，对油脂走势形成较强支撑，但随着需求的下滑以及供应增加预期的增强，原油价格大幅下挫，生物柴油的需求减弱。总体来看，油脂市场供应增加但需求缺乏亮点，中短期仍处于供大于求局面，棕榈油作为主要油脂之一，难以独善其身。 　　棕榈油产地累库超预期 　　年初，预期到后期的复产压力，马来西亚政府积极开展棕榈油去库存行动，取消1—4月毛棕榈油出口关税，该国的出口竞争力随之提升。1—4月，马来西亚出口棕榈油593万吨，同比增长20%，零关税政策功不可没。不过，全球棕榈油需求增速毕竟有限，一段时间内实施的零关税政策更多的是刺激需求国提前采购，而不是促进总需求的扩张。马来西亚前期的大幅出口增长已经透支了后期的部分出口份额，该国5—6月出口量接连下降基本验证了这一观点。 　　MPOB的月报显示，6月，马来西亚出口量仅113万吨，跌至历史同期低位。出口不及预期令月末库存不降反增。 　　进入7月，棕榈油需求未能有效改善，反而有恶化之意。船运调查机构SGS和AmSpec的数据显示，7月1—10日，马来西亚棕榈油出口量环比下滑14.4%—23.1%。 　　此外，斋月后，种植园工人返回岗位，棕榈油生产重回正轨，产地棕榈油累库问题将延续。 　　综上所述，中短期内，棕榈油市场缺乏利好提振，价格预计维持偏弱态势。 　　(作者单位：中信建投期货)                                            (责任编辑：DF318)"
"7月16日广西省24度棕榈油报价基本平稳","　　防城大海10度棕榈油调和的出厂报价为5200元/吨，和13日相比上涨了50元/吨，7月13日无现货成交。16度棕榈油调和油的出厂报价为4820元/吨，和13日相比下跌了30元/吨，7月13日无现货成交。24度棕榈油分提的出厂报价为4720元/吨，和13日相比上涨了20元/吨，7月13日无现货成交。                                            (责任编辑：DF380)"
"7月16日江苏省24度棕榈油报价基本平稳","　　南京新实力18度棕榈油精炼的停报，基差报价对连棕榈油1809+250(4866)元/吨(18年7月)，7月13日无现货成交，基差成交对连棕榈油1809+250(4866)元/吨(18年7月)，无成交。 　　张家港24度棕榈油进口(液)的分销报价为4630元/吨，和13日相比下跌了20元/吨，7月13日无现货成交。 　　东海粮油18度棕榈油精炼的出厂报价为4860元/吨，和13日的报价持平，7月13日现货成交价为4830元/吨，无成交。24度棕榈油进口(液)的出厂报价为4680元/吨，和13日的报价持平24度棕榈油精炼的出厂报价为4830元/吨，和13日的报价持平，7月13日现货成交价为4680元/吨，无成交，国标4830。 　　仪征方顺18度棕榈油精炼的停报，基差报价对连棕榈油1809+220(4836)元/吨(18年7月)，7月13日无现货成交。24度棕榈油精炼的停报，基差报价对连棕榈油1809+150(4766)元/吨(18年7月)，7月13日无现货成交。33度棕榈油精炼的停报，基差报价对连棕榈油1809+120(4736)元/吨(18年7月)，7月13日无现货成交。                                            (责任编辑：DF380)"
"7月16日广东省24度棕榈油报价基本平稳","　　广州港24度棕榈油进口(液)的分销报价为4630元/吨，和13日相比上涨了10元/吨，7月13日无现货成交。 　　深圳惠丰裕18度棕榈油分提的分销报价为4630元/吨，和13日相比下跌了50元/吨，7月13日现货成交价为4680元/吨，无成交。                                            (责任编辑：DF380)"
"7月16日天津市24度棕榈油报价基本平稳","　　中粮佳悦18度棕榈油精炼的出厂报价为4980元/吨，和13日相比上涨了60元/吨，7月13日无现货成交。24度棕榈油进口(液)的出厂报价为4690元/吨，和13日相比下跌了30元/吨24度棕榈油精炼的出厂报价为4840元/吨，7月13日无现货成交。 　　天津港24度棕榈油进口(液)的分销报价为4640元/吨，和13日相比下跌了10元/吨，7月13日无现货成交。                                            (责任编辑：DF380)"
"今日最新棕榈油期货价格行情查询（2018年07月16日）","今日最新棕榈油期货价格行情查询(2018年07月16日)产品名称开盘价昨收价棕榈油主力45704616棕榈油180945704616棕榈油1811--4762棕榈油190146864722棕榈油190346604790                                            (责任编辑：DF372)"
