"标题","正文"
"内外因素致期债大幅回调","摘要            【内外因素致期债大幅回调】5月31日，债券市场大幅走弱，10年期国债期货主力合约收跌0.43%，10年期国债活跃券收益率上行2.5BP。昨日债市走弱受国内外双重因素影响，一方面，全球避险情绪减退，美债收益率上行；另一方面，5月PMI数据向好，令货币政策宽松预期下降。但机构认为，从更长时间来看，经济增速下行压力和融资萎缩仍有助于收益率下行。（中国证券报）                             　　5月31日，债券市场大幅走弱，10年期国债期货主力合约收跌0.43%，10年期国债活跃券收益率上行2.5BP。昨日债市走弱受国内外双重因素影响，一方面，全球避险情绪减退，美债收益率上行；另一方面，5月PMI数据向好，令货币政策宽松预期下降。但机构认为，从更长时间来看，经济增速下行压力和融资萎缩仍有助于收益率下行。　　债市回调　　5月31日，随着避险情绪消退，国内债券期货、现货市场双双走弱。　　从盘面上看，国债期货全线收跌，其中10年期国债期货主力合约T1809低开于95.075元，上午一度反弹至95.165元，随后开启跌势，尾盘加速下行，收报94.78元，较上日大跌0.43%，创5月8日以来最大单日跌幅；5年期国债期货主力合约TF1809收跌0.15%，报97.715元。　　银行间现券收益率先下后上，收盘普遍走高，其中10年期国开债活跃券180205收益率在触及4.39%的日内低点后逐步上行，尾盘收报4.42%，较上日尾盘大幅上行3BP；10年期国债活跃券180011尾盘成交在3.62%，上行2.5BP。　　海外债市方面，受意大利政局危机缓解影响，隔夜美债利率上行，5年期美债收益率涨1个基点，报2.683%；10年期美国国债收益率涨1.3个基点，报2.857%；30年期美债收益率涨0.8个基点，报3.025%。　　不必过于担忧　　分析人士指出，除海外避险情绪降温、美债下跌影响国内市场情绪外，我国5月PMI数据向好，令宽松预期有所降温，对债市也有不利影响。　　国家统计局昨日公布数据显示，中国5月官方制造业PMI为51.9，高于上月和上年同期0.5和0.7个百分点，为2017年10月以来的高点。　　天风证券点评称，5月PMI景气度持续回升，海内外需求和生产均表现强劲，从订单需求和库存变化来看，生产的强劲短期仍将持续，这将显著支撑基本面平稳。天风证券认为，基本面韧性仍在，平稳变动之下并非债市目前主要矛盾，严监管和稳货币的配比才是债市的主导因素。　　国泰君安覃汉则表示，整体看，市场情绪受各种事件影响，但宏观基本面仍然保持平稳；融资收缩逻辑难证伪，利率下行仍是最小阻力方向。　　覃汉指出，“未来一段时间，我们可能看到经济表现仍然较好，但信用事件下融资收缩的逻辑将持续存在。对于市场来说，更多的交易的是预期，排除经济大幅走强或者央行显著收紧货币政策的可能，在下一波利好兑现、触及收益率前低之前，债市的行情仍有空间。而此后，行情是否能够持续仍需观察。”                                            (责任编辑：DF353)"
"5月发行地方债3553亿元","摘要            【5月发行地方债3553亿元】5月31日，安徽省财政厅公开招标发行了5只地方政府债券共474亿元。至此，5月份地方债发行数据出炉，全月地方债发行总额达到3553亿元，连续第四个月增加。市场机构预计，未来几个月地方债发行量还将进一步增加。（中国证券报）                             　　5月31日，安徽省财政厅公开招标发行了5只地方政府债券共474亿元。至此，5月份地方债发行数据出炉，全月地方债发行总额达到3553亿元，连续第四个月增加。市场机构预计，未来几个月地方债发行量还将进一步增加。　　安徽省此次招标的是该省今年第一至三期一般债券，期限分别为3年、5年、7年，发行规模分别为100亿元、101.35亿元、100亿元，以及第一至二期专项债券，期限分别为5年和7年，发行量分别为100亿元和72.81亿元。　　发行结果公告显示，此次3年、5年、7年期一般债中标利率分别为3.86%、4%、4.15%，5年期和7年期专项债中标利率分别为4.16%、4.23%。专项债中标利率较同期限一般债高出16BP和8BP。　　据最新数据统计，5月份各地共发行地方债72只，面值总额3552.57亿元，较4月份增加逾534.69亿元，为连续第四个月增加。　　不过，今年5个月地方债发行总量只有8766亿元，而上年同期为13479亿元。中金公司报告预计，今年地方债发行量可能接近或超过5万亿元，意味着未来7个月月均发行量可能要达到6000亿元左右，高峰月份的发行量可能要超过万亿元。                                            (责任编辑：DF353)"
"银保监会推动提升银行账簿利率风险管理水平","　　昨日，中国银保监会发布《商业银行银行账簿利率风险管理指引(修订)》(下称《指引》)，推动商业银行提升银行账簿利率风险管理水平，弥补监管制度短板。 　　银行账簿利率风险是银行面临的主要风险之一。近年来，国内商业银行不断完善银行账簿利率风险管理体系，加强信息系统建设，在风险管理、利率敏感性计量和压力测试等方面积累了一定经验。随着我国利率市场化改革基本完成，新的利率市场环境需要银行不断提升银行账簿利率风险管理精细化水平。 　　《指引》称，商业银行应合理调整银行账簿利率重定价期限结构，适时调整定价方式，有效控制银行账簿利率风险。商业银行应根据风险状况，运用利率衍生工具、调整投资组合久期等方式，对银行账簿利率风险进行缓释。                                             (责任编辑：DF318)"
"国债期货运行已经成熟 银行保险等机构参与心情急切","　　如何更好地发挥金融衍生品风险管理功能，并进一步提高防范化解金融风险水平，是金融期货发展的重要使命。　　在日前举行的“第十五届上海衍生品市场论坛”分会场“利率、汇率衍生品论坛”上，多位业内人士表示，国债期货自上市以来，市场运行平稳、规模逐步扩大，尤其是机构投资者占比日渐提升；目前银行和保险等金融机构急切盼望参与国债期货交易。　　据了解，至今年一季度，国债期货日均成交为4.22万手，日均持仓8.03万手，国债期货与现货走势密切相关；近5年来，5年期、10年期国债期货主力合约期现货价格相关系数均在99%以上；市场机构化特征突出，国债期货机构持仓占比为77%，是我国期货市场机构持仓占比最高的品种。　　有效提高现券市场价格透明度　　作为我国金融期货市场第二个品种，国债期货的推出有效为现券市场的发展提供了价格风险管理工具。据了解，国债期货推出以来，市场运行较为平稳，交易规模逐步扩大，投资者结构也日趋合理。　　记者了解到，今年一季度，国债期货日均成交在4.22万手，日均持仓8.03万手；国债期货与现货走势密切相关。尤其是5年期、10年期国债期货的主力合约，期现货价格相关系数均在99%以上；市场运行平稳安全，没有出现大的风险事件；市场交易理性，年度日均成交持仓比维持在0.5左右。同时，市场机构化特征突出，今年一季度国债期货机构持仓占比77%，是我国期货市场机构持仓占比最高的品种。　　事实上，自上市以来，国债期货功能逐步发挥，已成长为对市场具有重要影响力的基础金融工具，具体表现在三方面：一是国债期货提高了债券市场的价格透明度，是投资者、监管部门第一时间掌握债券市场走势的重要工具。与国债现货市场的收益率报价不同，国债期货采用价格报价方式，价格公开透明，直观易懂，更好地向监管部门和普通公众传递国债市场走势变化及强弱信号。　　二是国债期货提升了国债现货市场流动性，进一步健全反映市场供求关系的国债收益率曲线。国债期货上市后，在期现货套保、套利、实物交割等需求的带动下，国债二级市场流动性发生积极变化。国债现货市场流动性的提升，夯实了国债收益率曲线编制的基础，有助于进一步健全反映市场供求关系的国债收益率曲线。　　三是国债期货为市场提供规避利率风险的手段，增强了债券市场的弹性和韧性。国债期货不仅可以帮助金融机构对冲利率风险敞口，也为债市做市商提供管理风险的工具。在债市大幅波动期间，当债券、尤其是信用债卖出困难的情况下，国债期货成为债券市场重要风险出口，分流市场抛压，增强了债券市场的弹性和韧性，对市场稳定起到了积极作用。　　利率市场化最后一公里还没走完　　与会中，记者了解到，以银行和保险为主的机构投资者，目前急切需要参与国债期货交易。随着国债期货的运行成熟，已成为稳定现券市场风险最重要的价格风险管理工具。　　“过去二十年间现券市场发展非常迅猛，成绩斐然，但同时也积累了很多问题，这些问题是不平衡不充分的结构性问题。”中国银行交易中心副总经理胡炜说，其中一个最突出的问题就是要探讨现货和期货市场的打通。形式上来看，中国利率市场化已经完成，但是实质上讲，利率市场化最后一公里还没有走完，这就是要如何打通国债期货市场和现货市场的连通，未来商业银行如何入市交易。　　通常来说，商业银行内部分有交易账户、银行账户、资管账户，如果交易账户能够入市参与国债期货交易，其影响和一般机构投资者一样。银行也希望能够在期货市场、现货市场、资金市场上寻求一些机会。　　胡炜表示，银行账户是天然的多头交易，但未来可能会择时采用多头套保策略。“未来的理财市场是净值化的，这将给国债期货发展带来了很大机遇，有机会成为减少回撤、提高夏普比率的工具，未来对于商业银行来说一定会有很大的动力参与国债期货交易。”　　浦银安盛基金汪献华表示，随着利率市场化进程加剧，商业银行如果没有制度因素的限制，将会用各种方式来参与金融期货。目前急切参与国债期货更重要的一个因素是，中国的债券市场深度还不够；客观上讲，商业银行未来一定要参与国债期货交易。                                            (责任编辑：DF370)"
"中国央行今日公开市场净投放1800亿元","摘要            【中国央行今日公开市场净投放1800亿元】中国央行今日开展2200亿元逆回购操作，因今日有400亿元逆回购到期，当日实现净投放1800亿元。                             　　中国央行今日开展2200亿元逆回购操作，因今日有400亿元逆回购到期，当日实现净投放1800亿元。　　年中将至，市场流动性面临关键时点，对于央行降准的预期也再度升温。　　今年以来，央行已实施两次定向降准。第一次是1月25日开始实施的普惠金融定向降准，释放长期流动性约4500亿元。第二次是4月25日实施的定向降准置换中期借贷便利(MLF)，除去9000亿元置换部分，释放增量资金4000亿元。　　降准效果有目共睹，今年以来市场资金面整体平稳，5月份货币市场利率稳步下行。不过，“流动性不能仅看总量，结构性期限也很重要。”在兴业银行首席经济学家鲁政委看来，当前市场表现反映出一些结构性问题仍存在，定向降准置换MLF的操作在年中仍有可能继续实施。　　银行间资金面真的宽松吗　　与去年的流动性紧张时期相比，今年货币市场显得风平浪静。尤其反映在隔夜资金上，价格中枢整体低于去年。即便是3月末跨季时，上海银行间同业拆放利率(Shibor)隔夜价格也没有超过2.7%。虽然最近因月末因素出现了较大波动，隔夜Shibor升至2.88%，但在业内人士看来，月末缴税等因素引发的资金面波动属于正常现象，预计很快会恢复平稳。　　但是，现在宽松的只是短端资金，长端资金还是“物以稀为贵”。由于机构受到杠杆比例限制，不能期限错配，也不敢加杠杆，因此还是要拆借长期资金。市场人士认为，流动性宽松只是表象，深层次上的结构性短缺问题依然存在。　　记者了解到，长端资金价格正悄然攀升。全市场1年期质押式回购(R1Y)加权利率今年以来基本保持在5%以上，最高达到近6%，均值高于去年同期，而去年初仅有4%多。　　严监管也正倒逼机构拉长负债期限。近期，《商业银行流动性风险管理办法》正式稿出台。其中流动性匹配率这一指标，旨在引导银行拉长负债端久期，以匹配资产端期限，意味着对长期资金的需求仍会增长。“过去银行在季末习惯于用3个月期限的资金来做跨季准备，但在新规里，3个月期资金的折算率较低，为了优化指标，未来银行会逐步把拆借资金的期限拉长。”兴业研究宏观利率分析师何津津告诉记者。　　可以看到，银行间拆借资金需求旺盛，同业存单利率正在上行。目前，评级为AAA的机构1年期存单发行利率均价升至4.6%以上，较4月中下旬已经拉升近50个基点。　　企业融资还“差钱”　　处于资金链末端的企业，对融资环境收紧的感受更为直接，企业负债成本也显著抬升。近1个月，主体评级AAA的6个月期信用债利率上行近40个基点，报4.72%。评级差一些的企业融资更是难上加难。　　不同企业之间的融资情况呈现分化。鲁政委注意到，最近一些绿色环保企业相继发生信用事件，折射出绿色企业比一般企业存在更为严重的期限错配问题。　　目前，央行实施的定向降准已覆盖到小微企业、“三农”贷款、脱贫攻坚和“双创”等领域贷款。鲁政委认为，可以将绿色融资也纳入其中，从各渠道看来，也只有降准的资金成本最低、期限也够。　　市场期待再降甘霖　　展望6月，财政存款波动、缴税缴准等带来的时点上的流动性冲击，一部分能够通过每日公开市场操作提供短期流动性来解决。但中长期流动性缺口，仍需要降准释放长期资金支持。　　值得注意的是，支付机构交存央行的备付金飙升，正在回笼一部分市场流动性。去年央行要求，支付机构应将客户备付金按照一定比例交存至指定机构专用存款账户。因此，去年6月起，央行资产负债表上多了一项“非金融机构存款”的科目。随着交存比例提升至目前的50%左右，这一数字也从去年6月末的840.77亿元迅速增长至今年4月末的4995.04亿元，其中超过4000亿是今年交存的。　　“这部分资金，算上货币乘数，对市场流动性有紧缩作用，而且减少的是长端资金。”一位城商行人士认为。　　鲁政委预期，年内还有0.5到1.5个百分点的降准空间。“这也能与降杠杆形成配合。今年降杠杆的目标之一是要降低商业银行对批发性融资的依赖程度，只有降准才能降低这一比例，这也是降杠杆的一部分。”                                            (责任编辑：DF010)"
"期债续涨 偏强运行仍可期","　　受避险情绪升温影响，5月30日债券市场整体偏强震荡，10年期国债期货主力合约收涨0.12%，10年期国债活跃券收益率则持稳于3.60%下方。市场人士指出，月末资金面有所收敛、止盈压力限制了债市反弹幅度，但考虑到跨月后资金面有望重回宽松，以及避险情绪暂难消退，预计债券市场仍将偏强运行。　　期债相对更强　　继29日大涨后，30日债券市场总体延续反弹态势，不过现券收益率先下后上，最终总体持平，国债期货市场则全线收红。　　从盘面上看，昨日银行间债券市场上，现券收益率早盘小幅下行，10年期国开债活跃券180205收益率开盘不久就下行至4.335%，较上日尾盘大幅下行5BP，随后逐步调整，最终收报4.39%，较上日收盘价小幅上行0.5BP；10年期国债活跃券180011收益率日内最低触及3.57%，最大下行幅度约2.5BP，而后逐渐回升，最终收报3.5950%，与上日收盘价持平。　　国债期货市场则全线收红，10年期国债期货主力合约T1809日内整体高位盘整，最终收涨0.12%，报95.15元，创4月18日以来新高；5年期国债期货主力合约TF1809收涨0.04%，报97.85元。　　为对冲企业所得税汇算清缴、央行逆回购到期等因素的影响，昨日央行开展了2700亿元逆回购操作，实现净投放700亿元。月末资金面仍有所收敛，Shibor连续第二日悉数上行，DR001、DR007分别上行13BP、5BP。　　偏强震荡仍可期　　近期债券市场上涨，主要受益于全球避险情绪升温，尤其是美债收益率大幅下行。　　受意大利政治局势影响，29日美债收益率整体大幅下行，2年、5年、10年、30年期国债收益率分别下行16BP、18BP、16BP、13BP至2.32%、2.58%、2.77%、2.96%，令中国债券市场的情绪受到明显提振。　　资金面方面，尽管税期因素导致资金面紧平衡依旧，但央行加大公开市场投放力度，目前市场对跨月流动性预期保持平稳。市场人士认为，5月底流动性平稳跨月应无大碍，进入6月初资金面短期有望保持宽松，有助于债券收益率继续下行。　　值得注意的是，市场人士认为，整体融资环境在短期内将持续收紧，在此背景下，避险驱动下的投资者更为偏好利率债和优质的高等级信用债。　　“融资收缩倒逼经济下滑的逻辑短期无法被证伪，至少目前难以看到数据反驳这一论点，在买‘预期’的情况下，长端利率仍处于朦胧利好推动的行情之中。”国泰君安证券覃汉团队称。　　华泰期货表示，基本面上，6月的宏观经济核心或在于满负荷生产与需求步入旺季末期边际转弱的矛盾，经济环比反弹阶段或将在6月告一段落，部分高频数据似乎已是强弩之末，对长端利率的压制性作用减轻。监管方面，上周发布的《商业银行流动性风险管理办法》，延长了过渡期，同时优化了计算方法，在目前的融资形势下，不太可能再有超预期的政策出台，对利率也构成边际上的利好。此外，全球避险需求升温，避险资产或将在近期获得更多的资金流入。因此短期可以维持谨慎乐观的态度多仓参与期债反弹。                                            (责任编辑：DF155)"
"避险情绪快速升温 国债期货再度大涨","　　昨日，债市避险情绪浓厚，国债期货再度大涨，逼近前期高点。　　“原本已受到信用风险冲击的市场如今更加疲弱，避险情绪急剧升温。”中泰证券宏观首席分析师齐晟表示。　　5月债市并不平静。信用债违约问题让市场十分关切，整个市场风险偏好已经呈现出不断降低的态势。30日，国债期货主力合约大幅高开，其中10年期国债期货主力合约T1809开盘大涨0.3%，逼近前期高点。　　年中将至，流动性紧张一直是市场所忌惮的因素。有机构人士认为，6月份不仅有季节因素影响，还将面临美联储加息预期的考验。　　新湖期货分析师李明玉表示，目前信用债市场不仅有信用违约问题，同时也存在信用紧张造成的企业流动性风险，后者对于整个债市的影响更为负面。近期债市和股市走势疲弱与此密切相关，市场避险情绪也因此升温。因此，利率债及衍生产品便成了资金蜂拥的方向。“至少利率债目前没有太多负面因素。利率债及国债期货没有理由大幅走弱。”齐晟认为。　　截至收盘，国债期货冲高回落，10年期国债期货主力合约T1809收报95.15元，涨0.12%。　　李明玉认为，国债经历了一年多的调整，今年表现十分强势。月线显示，国债期货已经连续4个月走强。这不仅基于估值修复，很大程度上也说明避险情绪升温。　　但连续上行后也存在回调压力，需要更多基本面因素推动上涨，比如即将公布的5月份宏观数据。同时，临近月末，市场资金价格已经开始逐步走高。                                            (责任编辑：DF370)"
"逆回购连续加码 资金面紧张难升级","　　5月30日，央行随着逆回购到期量的增多而进一步加大公开市场操作力度，当次共开展2700亿元逆回购操作，实现净投放700亿元，连续三日实施净投放。市场人士指出，企业所得税汇算清缴叠加月末效应等，致使短期流动性承压，也应看到，央行在加大资金投放力度的同时，丰富了逆回购期限组合，有助于满足不同机构的流动性需求，资金面紧张局势不是大幅恶化，预计跨月后将有所好转。　　净投放继续加码　　5月30日，央行连续第三日开展逆回购操作，操作量进一步加码。交易公告显示，当次央行共开展2700亿元逆回购操作，较上一日增加900亿元，在对冲当日2000亿元到期央行逆回购之后，实现净投放700亿元，为连续第三日净投放，且净投放规模较上一日再增加200亿元。　　进一步看，昨日央行共开展了3个期限的逆回购操作，其中7天期1100亿元，较上一日增加100亿元；14天期600亿元，是本周以来首次开展14天期逆回购操作；28天期逆回购1000亿元，较上一日增加200亿元。央行连续开展28天期逆回购操作，且操作量几近追平7天期品种，使得资金投放的加权期限有所拉长。　　分析认为，央行一方面增加资金投放，一方面丰富期限结构，有助于更好地满足各类机构对不同期限流动性的需求，稳定月末多种因素引发的流动性紧张，同时缓解市场对跨月跨季流动性的担忧情绪。　　统计显示，本周以来，央行已累积开展4800亿元逆回购操作，操作量超过了上一周的2900亿元，因全周有3700亿元央行逆回购到期，故已提前锁定本周公开市场操作净投放结局。　　紧张局势难再恶化　　从之前的经验来看，一般月末财政支出力度较大，央行公开市场操作以净回笼为主，多不开展或少开展逆回购操作，通过存量逆回购到期对财政释放资金进行“削峰”。那么，本月央行为何反其道而行之，不仅从周初重启了逆回购交易，还不断加单操作力度？关键在于5月末流动性供求影响因素更加复杂。　　一方面，临近年中，金融机构备付金经过自然消耗，已处于偏低水平，超储率不高，流动性总量有限，容易因为各类扰动而出现波动。另一方面，5月末是上年度企业所得税汇算清缴截止日，月末税期影响重新显现，叠加月末效应、较多央行逆回购到期等，使得短期流动性供求压力较大。　　去年以来，财政收支对银行体系流动性的影响明显加大。4月、5月份都是传统的税收大月，数据显示，去年4月、5月财政存款分别增加了6425亿元和5547亿元，而今年4月份财政存款增加7184亿元，增量超过了去年的水平。照此看，今年5月份缴税规模应该也不小，且税期高峰出现在月末，容易与其他一些季节性因素形成叠加，对短期流动性的影响较明显。　　本周以来，虽然央行加大了资金投放力度，但是货币市场还是出现一定的紧张。5月30日，各期限Shibor继续全线上涨，隔夜Shibor再涨14BP，连续第二日大幅上行，1周Shibor也上涨了近5BP。银行间市场上，隔夜回购利率大涨13BP至2.89%，代表性的7天期回购利率DR007再涨5BP至2.95%，逼近3%关口，14天回购利率则大涨了29BP至4.23%。　　交易员称，昨日早盘资金面紧张，跨月资金难寻，临近午盘情况有所好转，午后情况继续趋好，尾盘已恢复宽松。　　分析人士表示，月底缴税扰动犹存，不过，央行已增加资金供应，且丰富资金投放期限，资金面紧张再升级的可能性并不大，下月初资金面预计会有所好转。                                            (责任编辑：DF155)"
"中金所董事长胡政：中金所正推进股指期权产品","摘要            【中金所董事长胡政：中金所正推进股指期权产品】中金所董事长胡政今日表示，中金所正推进股指期权产品。胡政表示，中国股指期货交易成本较高，流动性需进一步提升。中欧国际交易所将推进D股市场建立。（凤凰网）                             　　5月29-30日由上海期货交易所和中国金融期货交易所共同主办的“第十五届上海衍生品市场论坛”在上海召开。本届论坛以“改革新篇章，开放新里程——建设具有国际竞争力的中国特色期货市场”为主题。中国金融期货交易所董事长胡政出席30日上午的交易所国际化及股指类衍生品市场发展论坛并作主题致辞。　　中金所董事长胡政今日表示，中金所正推进股指期权产品。胡政表示，中国股指期货交易成本较高，流动性需进一步提升。中欧国际交易所将推进D股市场建立。　　股指期权也被称为指数期权，英语为：stock index option，是以股票指数为行权品种的期权合约。股指期权相对其他期权来说具有风险小(最大亏损是权利金)，盈利大(行使权利后的期货差价)的特点。简单来说，股指期权就是判断股指期货的涨跌，只需要付一定的权利金，如果判断正确，可以卖出权利，获得权利金收益，或者行使权利，买入股指期货，平仓后获得股指波动差价的利润；判断错误则损失权利金。　　以下为文字实录：　　尊敬的各位领导、各位来宾：　　大家上午好！　　首先，我谨代表中国金融期货交易所，向参加“交易所国际化及股指类衍生品市场发展论坛”的各位领导和各界朋友表示热烈欢迎！　　2018年是我国改革开放40周年。党的十九大报告指出，“中国特色社会主义进入了新时代”，“建设现代化经济体系”，“推动形成全面开放新格局”。这是目前我国经济金融工作的根本遵循，也对金融期货市场发展提出了新要求。新时代要有新气象，更要有新作为。当前，金融期货市场正以积极和开放的态度探索国际业务，丰富股指类风险管理工具，更好地服务金融市场的整体开放和国际竞争力的提升。　　在国际化方面，中金所积极拓展国际关系网络，已加入世界交易所联合会、国际证监会组织、国际期货业协会和国际掉期与衍生品协会等行业组织，并先后与12家境外主要交易所签订了合作谅解备忘录，伙伴关系网络覆盖亚洲、欧洲、美洲主要市场。　　过去几年里，中金所实现了两个重要海外合作项目的落地。一是，2015年与上海证券交易所、德意志交易所合资在德国法兰克福成立中欧国际交易所(中欧所)。目前，中欧所已上市70只左右ETF、ETN和债券产品，下一步将集中力量推进D股市场建设，为中国企业“走出去”提供更加多元化的金融服务，支持中国与欧洲的实体经济联动发展。二是，2017年初牵头与沪深交易所等合作伙伴成立联合体，成功收购巴基斯坦证券交易所(巴交所)40%股权，开创了境内交易所收购境外交易所股权的先河。目前，中方联合体致力于协助巴交所改善公司治理、拟定发展计划等，支持巴交所发展，同时以巴交所为支点，推进服务“中巴经济走廊”项下相关企业的股权和债券融资需求，积极服务“一带一路”倡议。　　在积极拓展国际业务的同时，中金所持续完善市场交易规则，优化参与者结构，促进股指期货市场功能发挥。近年来，股指期货市场成交持仓比保持稳定，投资者结构日趋合理，以证券自营、私募基金、QFII&RQFII等为代表的金融持牌机构已经成为市场最主要的参与者，日均持仓量占全市场比重已达近7成。2017年，中金所在中国证监会的指导下，先后对股指期货交易安排进行了两次调整。今年以来(截至2018年5月18日)，我国股指期货市场运行平稳，市场交易秩序良好，沪深300、上证50和中证500股指期货总成交量为465.6万手，同比增加40.38%，总成交金额为5.09万亿元，同比增加48.88%。从世界各国资本市场发展的经验来看，股指期货是最基础、最成熟、交易最活跃的金融衍生品，是任何一个强大的资本市场不可或缺的风险管理工具。下一步，中金所将按照证监会统一部署，根据市场需要，改进完善股指期货管理和风险控制，促进市场功能发挥。　　此外，中金所还研发储备了沪深300、上证50、中证500等指数期权产品。目前，各项上市筹备工作正在积极推进。从国际经验看，股指期货和股指期权在风险管理中扮演着不同的角色，推出股指期权有助于保险、社保和养老资金等长期资金以配置的方式稳妥进入股市，改善市场生态环境，优化投资者结构，稳定股票现货市场；有助于金融机构利用股指期权设计保本产品，满足不同投资者个性化风险管理需求，提升市场服务能力；有助于奠定波动率指数编制基础，提升宏观审慎决策的前瞻性和有效性，对于完善资本市场风险管理体系、推动多层次资本市场健康发展具有重要意义。　　各位来宾，各位朋友，接下来的论坛将围绕衍生品市场的国际化以及股指类期货和期权市场的后续发展进行讨论，我十分期待与诸位进行更为深入的交流与探讨，同时欢迎大家为金融期货市场的未来发展建言献策。　　最后，预祝本次论坛圆满成功，谢谢大家！                                            (责任编辑：DF318)"
"中金所董事长胡政：将改进完善股指期货管理和风险控制","　　今日，中国金融期货交易所董事长胡政在“第十五届上海衍生品市场论坛”上表示，股指期货是最基础、最成熟、交易最活跃的金融衍生品，是任何一个强大的资本市场不可或缺的风险管理工具。下一步，中金所将按照证监会统一部署，根据市场需要，改进完善股指期货管理和风险控制，促进市场功能发挥。　　【相关报道】　　中信建投：期待2年1年等国债期货新品种上市　　作为国债期货市场的首批参与者，中信建投证券见证了国债期货市场近5年的发展。通过规避利率风险服务现券市场，从而间接服务实体经济是国债期货的重要使命。对此，中信建投颇有经验和心得。　　回想当初，“2013年下半年，无论利率债还是信用债，不管加多少基点都很难卖，现券折损很多，所以9月份国债期货一上市，我们就立刻申请了交易账户，适量开展套期保值操作对冲了一些风险。”中信建投证券董事总经理、固定收益部行政负责人蒋胜告诉上证报记者。　　对于国债期货的未来，他们充满期待。蒋胜说：“我们期待，能有更多短期国债期货品种上市，形成一条国债期货”收益率曲线“，并且建议通过期转现、甚至大宗交易等，让交易手段更加灵活和多元。”　　套保对冲市场风险服务实体经济　　2016年底的债市大跌令市场至今记忆犹新。当年10月下旬起，伴随着宏观经济增速下行、去杠杆持续推进，债市迅速转熊，短短2个月10年期国债利率上行逾70基点至3.37%，12月中旬，美联储加息在即，中国央行持续收紧资金面，银行间市场违约风险积聚，甚至出现了国债期货各品种全部跌停的历史性纪录。　　“我们当时判断，债市面临深度调整压力，应尽可能降低组合DV01。”蒋胜表示，“由我们部门投资顾问团队管理的一个实体经济企业的专户产品，因合约限制，债券持仓比例不得低于80%，因此面临较大的债券减值风险。”　　作为债券类专户，参与国债期货市场的首要目的就是套保，尤其是在市场下跌时，通过空头对冲现券头寸，降低账户净值回撤，保障产品平稳运行。进而通过构建一系列套利组合获取市场定价偏离所带来的机会。　　“于是，我们充分利用国债期货建立国债套保空头，在满足债券持仓比例要求的前提下大幅降低了账户的风险暴露。”蒋胜说，“在后期的债市大跌、期货接近跌停的行情中，该专户产品净值逆市上涨，我们为实体经济委托人的资产实现了保值、增值，为该公司后期服务实体经济起到了良好的作用。”　　蒋胜表示，对于信用债来说，国债期货可对冲信用债所面临的利率风险，即锁定基础利率，由投资者自行判断信用利差，能让投资者更加关注信用主体自身的资质，让优秀的企业能够获得相对更为低廉的融资成本，更好地支持实体经济发展。　　蒋胜透露，除了传统的套保、套利等低风险策略外，其团队还正在设计多种国债期货量化、智能交易策略，提高套期保值、套利交易的效果，进而发行更多的产品，服务实体经济客户。　　“此外，我们还利用国债期货，设计基于国债期货的收益互换产品、收益凭证等产品，充分为客户提供利率对冲工具，服务实体经济。”他说道。　　期待更多新品种上市　　基于多年实践，中信建投证券对国债期货的未来充满期待。　　蒋胜在采访中谈到：“我们期待，能有2年、1年等国债期货品种上市，形成一条国债期货”收益率曲线“，为国债定价、乃至人民币资产定价基准起到帮助作用。”　　实际上，2017年以来，2年期国债期货推出的进程已明显加快。2017年2月22日，中金所公告称，面向全市场开展2年期国债期货仿真交易，首批挂牌上市的2年期仿真合约为TS1703、TS1706、TS1709。有业内人士认为，目前来看，我国上市2年期国债期货的条件已经基本具备。　　“我们还期待中金所加大基础设施建设力度。”蒋胜进一步建议，“通过期转现、甚至大宗交易等，满足机构投资者的个性化、体量大的交易需求，让交易手段更加灵活和多元。”　　在他看来，期转现的意义在于：在现行的交易模式下，国债期货套期保值与套利交易的达成，期货与现券是两笔独立交易，机构需承担一定的临时性风险敞口。而期转现业务可实现国债期货合约与反方向有价证券头寸的同时达成交易，能够更好实现预期交易目标。　　大宗交易的意义则是：由于在连续竞价时段内，每一档价格的单次报单数量有上限，对于套保需求量及持仓量较大的机构户来说，开仓和平仓行为容易造成即时行情价格的剧烈波动。如能以场外询价及成交的方式达成单笔规模量较大的大宗交易，既可以稳定期货价格，也更便于机构户执行交易策略。（来源：上海证券报）                                            (责任编辑：DF318)"
"国债：料日内国债期货偏强运行","　　月末时点叠加汇算清缴因素，资金面整体收敛，昨日债市有所反复，现券走稳、期市探底反弹。国债收益率曲线整体波动在1BP范围内；农发债、进出口行债收益率曲线除个别年限外，整体上行0.5-2.1BP；国开债一级市场需求向好带动下，中长端收益率下行为主。 　　隔夜，欧元区第三大经济体意大利政治危机引爆全球风险，欧元区、美国股市大跌，避险买盘推升美元、日元、美债等避险资产，10年期美债收益率快速跌至2.85%下方，30年收益率盘中一度跌破3%，中美利差迅速走阔至80BP，情绪上或推动国内债市走强，料日内国债期货偏强运行。仅供参考。                                            (责任编辑：DF318)"
