"标题","正文"
"铝锌铅镍：震荡分化","　　一、走势回顾 　　上海期铝价格小幅上涨。主力7月合约，以14645元/吨收盘，上涨130元，涨幅为0.90%。成交123724手，持仓量增加12426手至265514手。 　　上海期锌价格小幅下跌。主力7月合约，以23600元/吨收盘，下跌60元，跌幅为0.25%。成交197814手，持仓量增加10350手至200740手。 　　上海期铅价格小幅上涨。主力6月合约，以18510元/吨收盘，上涨55元，涨幅为0.30%。成交40122手，持仓量减少94手至54952手。 　　上海期镍价格小幅上涨。主力7月合约，以104760元/吨收盘，上涨430元，涨幅为0.41%。成交521086手，持仓量减少3222手至290706手。 　　二、现货价格 　　A00铝 14380 +40 　　铅 18600 +50 　　0#锌 24450 -80 　　镍 104950 +700 　　三、综合资讯 　　1、美国4月28日当周首次申请失业救济人数 21.1万人，预期 22.5万人，前值 20.9万人。美国4月21日当周续请失业救济人数 175.6万人，预期 183.5万人，前值 183.7万人修正为183.3万人。 　　美国4月Markit服务业PMI终值 54.6，预期 54.5，初值 54.4,3月终值为54。美国4月Markit综合PMI终值 54.9，初值 54.8,3月终值为54.2。其中，服务业新业务指数创2015年3月以来新高。 　　美国4月ISM非制造业指数 56.8，预期 58，前值 58.8。其中就业分项指数为2017年4月来最低。 　　美国3月耐用品订单环比终值 2.6%，初值 2.6%。美国3月扣除运输类耐用品订单环比终值 0.1%，初值 0%。美国3月扣除飞机非国防资本耐用品订单环比终值 -0.4%，初值 -0.1%。 　　2、欧元区4月CPI同比初值 1.2%，预期 1.3%，前值 1.3%。欧元区4月核心CPI同比初值 0.7%，预期 0.9%，前值 1%。 　　3、一季度，我国氧化铝产量为1588.6万吨，同比下降6.1%；原铝(电解铝)产量为811.9万吨，同比增长0.3%；铝合金产量为178.3万吨，同比下降3.8%；铝材产量为1337.7万吨，同比增长15.1%。 　　四、操作建议 　　隔夜有色金属整体维持震荡走势，锌震荡盘跌，镍震荡偏弱，铝铅震荡回落。操作建议锌短空注意保护利润，其它短线或观望为主。                                            (责任编辑：DF350)"
"铝锌铅镍：操作建议整体短线","　　一、走势回顾 　　上海期铝价格小幅下跌。主力7月合约，以14505元/吨收盘，下跌45元，跌幅为0.31%。成交59488手，持仓量增加8462手至253088手。 　　上海期锌价格小幅上涨。主力6月合约，以23900元/吨收盘，上涨45元，涨幅为0.19%。成交230436手，持仓量减少8244手至190712手。 　　上海期铅价格上涨。主力6月合约，以18590元/吨收盘，上涨290元，涨幅为1.58%。成交33906手，持仓量增加4726手至55046手。 　　上海期镍价格小幅上涨。主力7月合约，以105100元/吨收盘，上涨840元，涨幅为0.81%。成交367426手，持仓量增加15198手至293928手。　　二、现货价格 　　A00铝 14340 -100  　　铅 18550 +100  　　0#锌 24530 -190  　　镍 104250 -350 　　三、综合资讯 　　1、美联储维持联邦基金利率目标区间在1.50%-1.75%不变，符合市场预期。 　　美联储决议声明：通胀接近2%。通胀接近匀称的目标。基于调查的通胀指标几乎维持不变。基于市场的通胀补偿指标保持在低位。经济前景所面临的风险大致平衡。重申认为经济保证继续渐进式加息。2017年第四季度以来，开支温和增长，投资增速强劲。经济活动温和。平均就业增速强劲。 　　2、美国4月ADP就业人数 +20.4万人，为连续第五个月增长超过20万人，预期 +19.8万人，前值由 +24.1万人修正为 +22.8万人。 　　3、欧元区一季度GDP季环比初值 0.4%，预期 0.4%，前值 0.6%修正为0.7%。欧元区一季度GDP同比初值 2.5%，预期 2.5%，前值 2.7%修正为2.8%。 　　欧元区3月失业率 8.5%，预期 8.5%，前值 8.5%。 　　欧元区4月制造业PMI终值 56.2，为13个月新低，预期 56，初值 56；3月终值56.6。　　四、操作建议 　　美联储保持利率不变，美元持续走高，有色金属短线维持震荡偏弱，不确定性较大。操作建议整体短线，锌偏空为主，铝偏多为主。                                            (责任编辑：DF350)"
"铝锌铅镍：短线为主","　　一、走势回顾 　　上海期铝价格小幅上涨。主力7月合约，以14560元/吨收盘，上涨80元，涨幅为0.55%。成交155480手，持仓量增加14252手至244626手。 　　上海期锌价格小幅上涨。主力6月合约，以23950元/吨收盘，上涨60元，涨幅为0.25%。成交433508手，持仓量减少21650手至198956手。 　　上海期铅价格小幅上涨。主力6月合约，以18370元/吨收盘，上涨165元，涨幅为0.91%。成交50264手，持仓量增加394手至50320手。 　　上海期镍价格上涨。主力7月合约，以104740元/吨收盘，上涨1350元，涨幅为1.31%。成交753250手，持仓量减少13020手至278730手。 　　二、现货价格 　　A00铝 14440 +70 　　铅 18450 0  　　0#锌 24720 +120  　　镍 104600 +1050  　　三、综合资讯 　　1、美国4月ISM制造业指数 57.3，创2017年7月份以来新低，预期 58.5，前值 59.3。美国4月Markit制造业PMI终值 56.5，创2014年9月份以来终值新高，预期 56.5，初值 56.5；3月终值 55.6。 　　2、【美国3月PCE物价指数一年来首次触及美联储目标】美国3月PCE物价指数同比 2%，预期 2%，前值 1.8%修正为1.7%。美国3月PCE物价指数环比 0%，预期 0%，前值 0.2%。美国3月核心PCE物价指数同比 1.9%，预期 1.9%，前值 1.6%。美国3月核心PCE物价指数环比 0.2%，预期 0.2%，前值 0.2%。美国3月个人收入环比 0.3%，预期 0.4%，前值 0.4%修正为0.3%。美国3月个人消费支出(PCE)环比 0.4%，预期 0.4%，前值 0.2%修正为0.0%。美国3月实际个人消费支出(PCE)环比 0.4%，预期 0.5%，前值 0%修正为-0.2%。 　　3、中国4月官方制造业PMI 51.4，预期 51.3，前值 51.5。中国4月官方非制造业PMI 54.8，预期 54.5，前值 54.6。中国4月官方综合PMI 54.1，前值 54。 　　4、特朗普将推迟至6月1日再对欧盟等其他美国盟国的钢铝关税豁免问题作出决定。 　　美国白宫贸易顾问Navarro:美国不会(在目前基础上)进一步延长对加拿大和墨西哥的关税豁免。美国政府正推动对进口钢铝产品实行配额和“其他限制”。 　　四、操作建议 　　美元持续走高，有色金属短线维持震荡偏弱，不确定性较大。操作建议整体短线，锌偏空为主，镍偏多为主。                                            (责任编辑：DF350)"
"铝锌铅镍：短线交易为主","　　一、走势回顾 　　上海期铝价格小幅下跌。主力6月合约，以14365元/吨收盘，下跌70元，跌幅为0.48%。成交224846手，持仓量减少3006手至238258手。 　　上海期锌价格出现一定幅度下跌。主力6月合约，以23685元/吨收盘，下跌720元，跌幅为2.95%。成交561848手，持仓量减少1432手至220606手。 　　上海期铅价格小幅下跌。主力6月合约，以18225元/吨收盘，下跌90元，跌幅为0.49%。成交56992手，持仓量增加1722手至49926手。 　　上海期镍价格小幅下跌。主力7月合约，以103350元/吨收盘，下跌440元，跌幅为0.42%。成交551602手，持仓量减少4516手至291750手。 　　二、现货价格 　　A00铝 14370 -70  　　铅 18450 -100  　　0#锌 24600 -640  　　镍 103550 +100  　　三、综合资讯 　　1、【美国上周首申失业救济人数创1969年以来新低】美国4月21日当周首次申请失业救济人数 20.9万人，预期 23万人，前值由 23.2万人修正为 23.3万人。美国4月14日当周续请失业救济人数 183.7万人，预期 185万人，前值由 186.3万人修正为 186.6万人。 　　美国3月耐用品订单环比初值 2.6%，预期 1.6%，前值 3%修正为3.5%。美国3月扣除运输类耐用品订单环比初值 0%，预期 0.5%，前值 1%修正为0.9%。美国3月扣除飞机非国防资本耐用品订单环比初值 -0.1%，预期 0.5%，前值 1.4%修正为0.9%。 　　2、【欧洲央行维持三大利率不变】欧洲央行维持主要再融资利率在0.0%不变，符合预期。维持隔夜贷款利率在0.25%不变，符合预期。维持隔夜存款利率在-0.40%不变，符合预期。 　　欧洲央行声明：政策利率仍将维持低位，直至QE计划结束“很久之后”。每月300亿欧元的资产购买规模将至少持续到9月份，如有必要将持续更长时间。QE将持续到通胀路径出现可持续的调整。将在很长一段时间内对购债计划中到期债券本金进行再投资，这也包括QE结束后的一定时期内。 　　【德拉吉发布会要点总结】① 数据表明经济增长有所放缓，但势头依然稳健且广泛。② 相信通胀将朝目标靠拢，但核心通胀尚未表现出令人信服的上行趋势。③ 并未讨论汇率波动，近期汇率波动性有所降低。④ 现在就讨论6月份会议为时过早。⑤ 仍需要很大程度的货币宽松措施。 　　3、美国白宫经济顾问Kudlow:将与财长Mnuchin访问中国并谈判贸易问题。对此次会谈“期望甚高”。苹果CEO库克在中国贸易建议上提供帮助。正在研究钢铁和铝关税豁免。希望欧洲在谈判钢铁关税时能就汽车问题作出妥协。全球繁荣受惠于自由、开放的贸易系统。美国希望在中国科技和贸易方面取得进展 　　四、操作建议 　　市场逐步从俄铝事件中走出，回归品种基本面。隔夜基本金属整体震荡回升，操作建议整体短线交易为主，沪镍短多尝试。                                            (责任编辑：DF350)"
"铝锌铅镍：震荡偏弱 短线为主","　　一、走势回顾 　　上海期铝价格小幅下跌。主力6月合约，以14405元/吨收盘，下跌15元，跌幅为0.10%。成交255676手，持仓量减少14734手至241264手。 　　上海期锌价格下跌。主力6月合约，以24165元/吨收盘，下跌255元，跌幅为1.04%。成交402462手，持仓量增加182手至222038手。 　　上海期铅价格小幅下跌。主力6月合约，以18215元/吨收盘，下跌140元，跌幅为0.76%。成交41326手，持仓量增加206手至48204手。 　　上海期镍价格小幅下跌。主力7月合约，以103300元/吨收盘，下跌80元，跌幅为0.08%。成交654302手，持仓量减少360手至296266手。　　二、现货价格 　　A00铝 14440 -50 　　铅 18550 0  　　0#锌 25240 -100  　　镍 103450 -550 　　三、综合资讯 　　1、马克龙：特朗普可能会退出伊朗核协议。 　　2、国际镍业研究组织(INSG)周三公布的数据显示，2月全球镍市场供应短缺缩减至2,500吨，1月修正后为短缺15,800吨。今年前两个月，供应缺口从去年同期的12,400吨扩大至18,300吨　　四、操作建议 　　隔夜有色金属整体维持震荡走势，铅锌震荡偏弱，铝镍横盘。操作建议锌短空注意保护利润，其它短线或观望为主。 　　                                            (责任编辑：DF350)"
"铝锌铅镍：短线为主","　　一、走势回顾 　　上海期铝价格小幅上涨。主力6月合约，以15035元/吨收盘，上涨5元，涨幅为0.03%。成交324100手，持仓量减少11294手至301518手。 　　上海期锌价格小幅上涨。主力6月合约，以24500元/吨收盘，上涨155元，涨幅为0.64%。成交360160手，持仓量减少20手至220574手。 　　上海期铅价格上涨。主力6月合约，以18440元/吨收盘，上涨200元，涨幅为1.10%。成交41808手，持仓量增加980手至48012手。 　　上海期镍价格小幅下跌。主力7月合约，以104930元/吨收盘，下跌530元，跌幅为0.50%。成交795386手，持仓量减少13122手至338778手。　　二、现货价格 　　A00铝 14950 +70 　　铅 18550 +50 　　0#锌 25380 +80 　　镍 105000 -300 　　三、综合资讯 　　1、美国3月成屋销售总数年化 560万户，预期 555万户，前值 554万户。美国3月成屋销售总数年化环比 1.1%，预期 0.2%，前值 3%。 　　美国4月Markit制造业PMI初值 56.5，预期 55.2；3月终值 55.6。美国4月Markit服务业PMI初值 54.4，预期 54.1；3月终值 54。美国4月Markit综合PMI初值 54.8；3月终值 54.2。 　　2、如果俄铝的主要股东Oleg deripaska放弃对俄铝的控股权，那么美国可能放松对俄铝的制裁。美国财政部声明称，将延后至10月23日再停止美国与俄铝的业务往来。 　　3、【伦铝创逾八年最大单日跌幅，受累于美国推迟相关企业与俄铝之间压缩业务的截止日期】 LME期铝收跌7.0%，报2295美元/吨，创2010年4月份以来最大单日跌幅，一度下跌逾9%刷新日低至2237美元/吨。LME期镍收跌3.8%，报14265美元/吨，一度跌至13830美元/吨。　　四、操作建议 　　美国放松对俄铝制裁，前期炒作此事的铝镍隔夜暴跌。操作建议整体短线交易为主。                                            (责任编辑：DF350)"
"铝锌铅镍：冲高回落 前多离场","　　一、走势回顾　　上海期铝价格涨幅明显。主力6月合约，以15380元/吨收盘，上涨500元，涨幅为3.36%。成交550294手，持仓量增加5544手至344210手。　　上海期锌价格出现一定幅度上涨。主力6月合约，以24530元/吨收盘，上涨695元，涨幅为2.92%。成交643728手，持仓量减少32632手至231266手。　　上海期铅价格上涨。主力6月合约，以18350元/吨收盘，上涨215元，涨幅为1.19%。成交71996手，持仓量减少1398手至46966手。　　上海期镍价格涨幅明显。主力7月合约，以108120元/吨收盘，上涨4400元，涨幅为4.24%。成交2273952手，持仓量增加5024手至394460手。　　二、现货价格　　A00铝 15090 +360 　　铅 18550 +200 　　0#锌 25350 +650 　　镍 106100 +2850 　　三、综合资讯　　1、美国4月14日当周首次申请失业救济人数 23.2万人，为三周低点，预期 23万人，前值 23.3万人。美国4月7日当周续请失业救济人数 186.3万人，预期 184.5万人，前值 187.1万人修正为187.8万人。　　2、【伦铝伦镍收跌，投资者担心市场对俄铝被制裁一事反应过度】LME期镍收跌1.3%，报15075美元/吨，盘中一度涨9.3%、刷新三年中高位至16690美元/吨，特朗普政府4月6日将俄罗斯铝业纳入对俄制裁名单以来，伦镍已涨约三分之一。LME期铝收跌2.1%，报2485美元/吨，一度刷新约七年盘中最高位至2718美元/吨，俄铝被美国制裁以来已涨将近40%。　　四、操作建议　　隔夜伦敦金属整体快速回落，市场短期恐慌情绪释放过后大幅冲高回落。内盘继续偏弱跟随，低开震荡。操作建议前期多单逢高离场，短线交易为主。                                            (责任编辑：DF350)"
"铝锌铅镍：不同程度走高","　　一、走势回顾 　　上海期铝价格小幅上涨。主力6月合约，以14930元/吨收盘，上涨70元，涨幅为0.47%。成交293138手，持仓量减少8104手至338666手。 　　上海期锌价格小幅上涨。主力6月合约，以23890元/吨收盘，上涨230元，涨幅为0.97%。成交500956手，持仓量减少10250手至263898手。 　　上海期铅价格小幅下跌。主力6月合约，以18170元/吨收盘，下跌25元，跌幅为0.14%。成交67528手，持仓量增加1548手至48364手。 　　上海期镍价格小幅上涨。主力7月合约，以104750元/吨收盘，上涨770元，涨幅为0.74%。成交1738750手，持仓量增加48170手至389436手。 　　二、综合资讯 　　1、美国纽约联储主席杜德利：渐进式加息仍然适宜，预计未来数年的货币政策会变得“略微具有约束性”。与美联储政策实际上收紧仍然存在一定的距离。美联储应当重返中性，以确保物价稳定；必须在薪资和物价上涨太多之前加息至“中性水平”，现在认为，“中性”政策利率高于3%。 　　2、美联储经济褐皮书：各个地区联储都报告称，美国经济在3月至4月前期继续温和扩张。制造业、农业、交通运输、以及其他行业的企业纷纷对特朗普政府新近动用的关税政策“表示担忧”。所有地区的物价基本上都温和上涨。多数地方联储报告称，特朗普推出的关税政策引起美国钢铁价格上涨。就业人口继续增加，全美劳动力市场仍然紧俏，高技术、建筑和交通运输等岗位存在劳动力短缺。薪资仅仅温和上涨，企业还通过自动化和强化培训来应对劳动力供应短缺问题。 　　3、【伦镍涨至三年高位，美国制裁俄铝酝酿出技术性涨势】LME期镍收涨7.5%，创最近六年半最大单日涨幅，报15275美元/吨，盘中一度涨12%至逾三年盘中高位15875美元/吨。LME期铝收涨5.5%，报2537美元/吨，力拓暗示可能会在美国制裁俄铝之后下修2018年铝产出之后，伦铝一度刷新将近七年盘中高位至2537.50美元/吨。LME期铜收涨2.1%，报7022美元/吨。LME期锌收涨3.5%，报3265美元/吨。LME期铅收涨1.2%，报2375美元/吨。 　　4、美铝现在预计2018年铝供应缺口可达100万吨；从美国铝业的最新预测判断，疯狂的铝市可能很快变得更疯狂；美国铝业周三在其财报中表示，中国铝厂推迟扩产计划，意味着全球今年的供需缺口将比预期更大；与此同时，市场仍在消化美国对俄铝的制裁 —— 这已经打乱了全球的铝供应链；另外，巴西全球最大的氧化铝厂部分停产，为市场带来更多的冲击。 　　三、操作建议 　　美国制裁俄罗斯时态持续发酵，伦敦基本金属集体大涨，铝镍纷纷创出近年新高。操作建议铝镍多单注意保护利润，锌铅短线为主。                                            (责任编辑：DF350)"
"铝锌镍铅：震荡分化","　　一、走势回顾 　　上海期铝价格出现一定幅度上涨。主力6月合约，以14920元/吨收盘，上涨350元，涨幅为2.40%。成交473996手，持仓量增加16030手至346770手。 　　上海期锌价格小幅上涨。主力6月合约，以23690元/吨收盘，上涨195元，涨幅为0.83%。成交469440手，持仓量减少2482手至274148手。 　　上海期镍价格小幅上涨。主力7月合约，以103800元/吨收盘，上涨120元，涨幅为0.12%。成交1400604手，持仓量减少30308手至341266手。 　　上海期铅价格上涨。主力5月合约，以18395元/吨收盘，上涨200元，涨幅为1.10%。成交30110手，持仓量减少5138手至29894手。 　　二、综合资讯 　　1、美国3月营建许可 135.4万户，预期 132.1万户，前值由 129.8万户修正为 132.1万户。美国3月营建许可环比 2.5%，预期 0.0%，前值由 -5.7% 修正为 -4.1%。 　　美国3月新屋开工 131.9万户，预期 126.7万户，前值由 123.6万户修正为 129.5万户。美国3月新屋开工环比 1.9%，预期 2.5%，前值由 -7%修正为 -3.3%。 　　2、【中国央行决定下调部分金融机构存款准备金率以置换中期借贷便利】为引导金融机构加大对小微企业的支持力度，增加银行体系资金的稳定性，优化流动性结构，中国人民银行决定，从2018年4月25日起，下调大型商业银行、股份制商业银行、城市商业银行、非县域农村商业银行、外资银行人民币存款准备金率1个百分点；同日，上述银行将各自按照“先借先还”的顺序，使用降准释放的资金偿还其所借央行的中期借贷便利(MLF)。 　　三、操作建议 　　基本金属不同程度走高，铅锌反弹，铝镍盘整。操作建议铝镍短多注意保护利润，锌等反弹结束继续做空，短线注意保护利润                                            (责任编辑：DF350)"
"铝锌铅镍：震荡分化","　　一、走势回顾 　　上海期铝价格小幅上涨。主力6月合约，以14625元/吨收盘，上涨130元，涨幅为0.90%。成交341368手，持仓量减少7106手至330740手。 　　上海期锌价格小幅上涨。主力6月合约，以23690元/吨收盘，上涨220元，涨幅为0.94%。成交688420手，持仓量减少20386手至276630手。 　　上海期铅价格小幅上涨。主力5月合约，以18350元/吨收盘，上涨70元，涨幅为0.38%。成交52874手，持仓量减少4812手至35032手。 　　上海期镍价格上涨。主力7月合约，以104350元/吨收盘，上涨1690元，涨幅为1.65%。成交1389812手，持仓量增加10062手至371574手。 　　二、综合资讯 　　1、美国3月零售销售环比 0.6%，预期 0.4%，前值 -0.1%。美国3月零售销售(除汽车)环比 0.2%，预期 0.2%，前值 0.2%。美国3月零售销售(除汽车与汽油)环比 0.3%，预期 0.4%，前值 0.3%。 　　2、据华盛顿邮报报道，特朗普据称将暂停对俄罗斯实施更多制裁。 　　3、力拓(Rio Tinto)称，将宣布都分与俄铝相关的合同遭遇不可抗力，之前美国对俄铝实施制裁。其正在与其客户合作，最大限度地降低供应受阻带来的不利影响，并将积极遵守美国制裁举措。 　　LME期铝收涨5.0%，报2399美元/吨，一度刷新2011年9月份以来盘中高位至2403美元/吨。 　　三、操作建议 　　基本金属加息分化，沪铝受伦铝大涨带动持续走高，沪镍表现较强震荡盘升，沪锌反弹偏弱维持盘跌，沪铅探低回升走势纠结。操作建议铝镍短多注意保护利润，锌逢高做空思路，短线注意保护利润。                                            (责任编辑：DF350)"
"商品期货多数飘绿橡胶跌3% 有色金属全线上涨","摘要            【商品期货多数飘绿橡胶跌3% 有色金属全线上涨】东方财富网16日讯，周一商品期货市场多数飘绿，截至收盘，橡胶跌3%，铁矿、焦煤跌2.5%，螺纹、热卷、沥青、塑料跌逾1%，白糖、豆粕、玻璃、菜粕、原油、玉米、锰硅、鸡蛋等下跌。郑煤涨2.9%，沪镍、苹果、硅铁涨逾1%，沪锌、沪铝、沪锡、郑醇、沪银、沪铅、沪金、焦炭、沪铜等上涨。                               　　东方财富网16日讯，周一商品期货市场多数飘绿，截至收盘，橡胶跌3%，铁矿、焦煤跌2.5%，螺纹、热卷、沥青、塑料跌逾1%，白糖、豆粕、玻璃、菜粕、原油、玉米、锰硅、鸡蛋等下跌。郑煤涨2.9%，沪镍、苹果、硅铁涨逾1%，沪锌、沪铝、沪锡、郑醇、沪银、沪铅、沪金、焦炭、沪铜等上涨。 　　动力煤下行空间犹存 　　2017—2018年迎峰度冬期间，全国出现大范围极寒天气，叠加车皮计划紧张造成的铁运瓶颈，曾一度出现电煤供应严重紧缺、电厂库存一再下探、煤价大涨的局面。为保证冬季用煤需求，缓和紧张的供需形势，政府部门多管齐下抑制煤价过快上涨。 　　2018年1—2月，我国累计进口煤炭4871.4万吨，同比增长14.4%。春节过后，进口煤相对内贸煤的价格优势有所放大，加之一季度进口煤整体通关效率较高，预计3月进口量仍有增量。另外，春节期间，大部分国有煤矿在除夕至初二实行倒休，地方矿在节后也迅速恢复生产；3月煤矿开工基本维持正常，煤炭供应稳定增长。3月中上旬，全国重点煤矿原煤产量10190万吨，环比增加224万吨，增长2.25%，同比增加253万吨，增幅2.55%。进口量与产量双升，市场整体供需环境得到改善，截至3月底，全国重点电厂日均供煤357万吨，供需盈余5万吨。 　　今年以来，动力煤期货主力合约总体呈现单边下跌走势。从基本面来看，经过春节期间的集中补库以及3月以来下游开工恢复不及预期，电厂库存基本维持在20天以上的安全水平，在长协煤能够满足电厂需求的情况下，港口市场成交惨淡，传递到上游导致坑口价格加速下跌，动力煤淡季行情提前启动。从期现价差来看，当前北方港口5500大卡现货价格跌速超过期货盘面价格，随着交割月临近，动力煤1805合约仍有进一步下行的空间。 　　沪胶多空力量暂时平衡 　　节后一周，沪胶1809合约总持仓量小幅回升，多空前20席位的持仓量也呈双增格局。交易所持仓数据显示，多头前20席位的持仓量从4月4日的81658手大幅增加至4月13日的94820手，累计增加13162手；空头前20席位的持仓量从4月4日的110887手大幅回升至4月13日的126824手，累计增加15937手。由于临近东南亚产胶国割胶旺季，供给增长的预期增强，而国内轮胎企业采购谨慎，需求增长力度有限，导致多头信心不足。同时，空头受成本因素干扰，继续施压胶价的热情也有所减弱，以至于上周沪胶1809合约前20席位的净空持仓量仅小幅增加，从自4月4日的29229手提升至4月13日的32004手，净增2775手，增幅为9.49%。 　　单日持仓上，4月13日，沪胶1809合约前20席位中，多空双方均出现增持现象。其中，多头累计增仓1939手，空头累计增仓1333手。 　　目前泰国正处在宋干节，但节后将开启新一轮割胶期，橡胶产量逐渐增加，而国内轮胎行业原料采购上较为谨慎，需求增量预期不强。不过，空头继续施压的信心不足，过低的胶价已经触及割胶成本线。预计后市胶价继续低位窄幅整理。                                            (责任编辑：DF350)"
"未来有色价格的支撑点主要在供给端 消费端暂无亮点","　　在4月13日新湖期货主办、上海有色金属交易中心及特变电工协办的第四届中国大宗商品产业论坛有色金属产业分论坛上，新湖期货研究所有色金属研究总监孙匡文表示，未来有色价格的支撑点主要在供给端，消费端暂无亮点。　　据期货日报记者了解，2011—2016年的5年间，受前期一系列经济刺激因素的影响，有色、黑色产业产能迅速扩张，最终导致产能过剩、价格持续下跌。这一局面最终被2016年开始的供给侧改革、去产能扭转了，市场甚至走出为期两年的反弹行情。　　至于未来有色金属价格走势，孙匡文认为，尚有待观察，且主要看供给端的表现。　　据他介绍，从近期公布的各项主要消费数据来看，国内除了固定资产投资增速外，制造业、建筑业以及基础设施建设等方面的投资都有所下降。与此同时，对有色消费影响较大的房地产、汽车等消费数据更是明显的下滑。因此，他认为，2018年有色金属的消费端不存在什么亮点，未来价格走势需要看供给端的表现。　　具体到品种，孙匡文认为，就目前供给端的情况来看，铜、镍价格仍有上涨空间，而锌、铝、铅这3个品种处于供给不断增加而消费毫无新意的状况中，未来更适合进行空头配置。　　之所以说铜、镍价格仍有上行空间，主要因为其供给都处于偏紧格局。其中，镍的供给属于长期短缺。据了解，目前，镍的主要消费端——新能源汽车的消费增速已经达到100%—150%，远超市场预期，且市场前景极为乐观。镍的供给端，不论是国内电解镍的产量还是俄镍的进口量，都在减少。但是，短期内，鉴于菲律宾雨季结束、发货量增加，且下游不锈钢市场库存较高，“镍价将呈现振荡走势”。　　铜的供给短缺主要受废铜进口受阻的影响。据上海汇大投资投资总监陈天翼介绍，对于我国来说，铜是一种非常稀缺的资源，人均占有量极为稀少。一直以来，我国都会从海外进口大量的铜进行加工、生产，废铜进口量更是达到全球废铜资源的70%左右。而2017年，国内出台了禁止进口7类废铜的环保政策，其在限制废铜进口的同时，也影响了国内外废铜价格走势。虽然国内对废铜的使用量并不固定，环保政策可能不会对国内铜供应产生如市场预测般的影响，但一定程度上仍会提振铜价。　　至于最近有色市场的焦点——铝，鉴于国内主动减产意愿较低，被动减产有限，且复产速度有所提升，旺季过后，价格可能承压下行。“具体下跌幅度，还要看国内对海外干扰因素的承受力。”孙匡文道。                                    (原标题：未来有色价格走势还看供给)                                                (责任编辑：DF350)"
"SMM4月12日上海1#铅市况快报","　　SMM 4月12日讯：上海市场金沙铅18765元/吨，对1805合约升水180元/吨报价；南方18735元/吨，对1805合约升水150元/吨报价；恒邦18715元/吨，对1805合约升水130元/吨报价；蒙自18705元/吨，对1805合约升水120元/吨报价。期盘高位震荡，持货商随行报价，但下游普遍畏高观望，询价较少，散单市场交投清淡。                                            (责任编辑：DF120)"
"沪铅暂缓下行趋势 日间或震荡整理","　　隔夜，伦铅开于2380.5美元/吨，亚洲时段，伦铅震荡走强，一度攀高至2403美元/吨，后进入欧洲时段，受压于2400美元一线，获利多头离场，伦铅下挫至2373.5美元/吨，后迅速反弹，回补下挫跌幅，后基本于日均线震荡，最终收于2388美元/吨，涨5.5美元/吨，涨幅0.23%，成交量增1403手至4009手，持仓量减535手至114552手。接连五天，伦铅于2400美元一线附近震荡整理，短期方向选择或取决于宏观消息刺激，料日间伦铅继续于2400美元一线附近盘整。　　隔夜，沪铅主力1805合约开于18490元/吨，受有色金属整体偏强影响，盘初沪铅上探至18545元/吨，后受压18500元一线，震荡回落，临近收盘，沪铅再次拉升至18500元上方，攀高18560元一线，最终收于18520元/吨，涨30元/吨，涨幅0.16%。沪铅报收小阳线，暂缓连续下行趋势，日内或于18500元一线震荡整理。                                            (责任编辑：DF376)"
"瑞达期货：沪市金属普涨 但铅价表现乏力","　　外盘方面： 今日亚市伦铅震荡走高，沪市收盘时报2397美元/吨，较上一交易日收盘价涨0.61%。　　现货方面：4月10日SMM现货1#铅报价为18500-18600元/吨，均价较上一交易日跌75元/吨。据SMM报道，期盘偏弱震荡，持货商低价惜售，多维持高升水报价，而下游普遍以刚需采购，且偏向再生铅，散单市场成交暂无明显好转。　　内盘走势：沪铅主力合约震荡走低，报收18490元/吨，较上一交易日结算价跌0.32%，持仓量43980手，成交量41200手。　　消息面：据凤凰国际iMarkets报道：中国就美国金属关税向WTO提出申诉。　　行情研判：日内沪市金属普涨但铅价表现最为乏力，若后市周边金属继续回暖不排除铅价出现小幅反弹可能，但铅市基本面处于供应增加而消费转淡的格局。即便铅价有所反弹，预计空间也相当有限，操作上建议以逢高抛空思路对待。                                            (责任编辑：DF376)"
"中美关系缓和 沪铅或震荡整理","　　SMM 4月9日讯：上周五，伦铅开于2390美元/吨，受中美贸易战持续升温影响，伦铅全天走弱，基本持续震荡下行，探低2349美元/吨，后空头获利离场，多头趁势拉升，接近收盘，伦铅一度攀高至2398美元/吨，后受压于2400美元一线回落，最终收于2383美元/吨，跌3美元/吨，跌幅0.13%，成交量增628手3105手，持仓量减626手至114854手。伦铅上方2400美元分歧犹在，料日间或继续震荡盘整。同时伦铅多条均线粘合，短期或受宏观消息面影响更明显，需防止伦铅接连破位下探。                                            (责任编辑：DF120)"
"因复活节影响外盘休市 日料沪铅或震荡整理","　　隔夜，沪铅主力1805合约开于18815元/吨，盘初多空拉锯，沪铅于日均线附近窄幅震荡，后夜间多头势头强劲，一路震荡上行，一举突破19000元心理关口，并回补前期跳空缺口，攀高至19105元/吨，最后收于19100元/吨，涨390元/吨，涨幅2.08%。隔夜有色金属集体走强，其中沪铅走势强劲，五日涨幅3.72%，报收五连阳，料日间或围绕19000元附近盘整。同时需注意沪铅连续上涨，其中多头沉淀大量获利筹码，日间防止多头筹码兑现，沪铅高位回落。                                            (责任编辑：DF376)"
